"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"306.0";"100 100 97";"9.0";"Участвуете в конкурсе";"1241514";"—"
"2";"6";"Электронное";"298.0";"98 98 99";"3.0";"Участвуете в конкурсе";"1505150";"—"
"3";"3";"—";"296.0";"100 100 86";"10.0";"Участвуете в конкурсе";"1353511";"—"
"4";"8";"Электронное";"282.0";"92 96 89";"5.0";"Участвуете в конкурсе";"2044271";"—"
"5";"5";"—";"280.0";"88 100 89";"3.0";"Участвуете в конкурсе";"1394646";"—"
"6";"3";"—";"271.0";"88 94 84";"5.0";"Участвуете в конкурсе";"2053597";"—"
"7";"6";"—";"269.0";"85 93 89";"2.0";"Участвуете в конкурсе";"1105226";"—"
"8";"1";"Электронное";"268.0";"96 91 81";"—";"Участвуете в конкурсе";"1069398";"—"
"9";"8";"—";"262.0";"88 80 91";"3.0";"Участвуете в конкурсе";"1837468";"—"
"10";"2";"—";"261.0";"86 89 81";"5.0";"Участвуете в конкурсе";"1747625";"—"
"11";"5";"Электронное";"260.0";"77 89 94";"—";"Участвуете в конкурсе";"1301984";"—"
"12";"7";"Электронное";"259.0";"90 75 91";"3.0";"Участвуете в конкурсе";"1365206";"—"
"13";"6";"Электронное";"256.0";"73 89 94";"—";"Участвуете в конкурсе";"1501734";"—"
"14";"5";"—";"254.0";"79 97 78";"—";"Участвуете в конкурсе";"1660206";"—"
"15";"3";"Электронное";"247.0";"88 76 83";"—";"Участвуете в конкурсе";"2256304";"—"
"16";"4";"—";"244.0";"96 84 64";"—";"Участвуете в конкурсе";"2413166";"—"
"17";"3";"Электронное";"243.0";"66 80 97";"—";"Участвуете в конкурсе";"2274235";"—"
"18";"6";"—";"242.0";"73 81 86";"2.0";"Участвуете в конкурсе";"1619806";"—"
"19";"1";"Электронное";"241.0";"72 80 89";"—";"Участвуете в конкурсе";"1104111";"—"
"20";"8";"—";"237.0";"73 83 81";"—";"Участвуете в конкурсе";"1410495";"—"
"21";"1";"—";"237.0";"72 82 83";"—";"Участвуете в конкурсе";"1457997";"—"
"22";"3";"Электронное";"236.0";"67 91 78";"—";"Участвуете в конкурсе";"1518482";"—"
"23";"1";"—";"233.0";"66 84 78";"5.0";"Участвуете в конкурсе";"1222756";"—"
"24";"2";"—";"229.0";"69 77 78";"5.0";"Участвуете в конкурсе";"1217102";"—"
"25";"5";"—";"226.0";"73 77 73";"3.0";"Участвуете в конкурсе";"1776079";"—"
"26";"3";"—";"224.0";"63 72 89";"—";"Участвуете в конкурсе";"1545860";"—"
"27";"1";"—";"223.0";"64 84 75";"—";"Участвуете в конкурсе";"1288852";"—"
"28";"6";"—";"220.0";"70 67 83";"—";"Участвуете в конкурсе";"1498855";"—"
"29";"1";"—";"219.0";"68 76 75";"—";"Участвуете в конкурсе";"1107694";"—"
"30";"10";"—";"217.0";"73 72 69";"3.0";"Участвуете в конкурсе";"2392567";"—"
"31";"1";"Электронное";"216.0";"71 78 67";"—";"Участвуете в конкурсе";"1958495";"—"
"32";"4";"—";"214.0";"64 72 78";"—";"Участвуете в конкурсе";"1284349";"—"
"33";"4";"—";"202.0";"60 72 68";"2.0";"Участвуете в конкурсе";"1549331";"—"
"34";"4";"—";"201.0";"65 67 69";"—";"Участвуете в конкурсе";"1446183";"—"
"35";"1";"—";"200.0";"67 67 66";"—";"Участвуете в конкурсе";"1580897";"—"
"36";"6";"—";"197.0";"63 68 66";"—";"Участвуете в конкурсе";"1848500";"—"
