"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"301.0";"98 100 100";"3.0";"Участвуете в конкурсе";"1707339";"—"
"2";"4";"Электронное";"292.0";"96 91 95";"10.0";"Участвуете в конкурсе";"1604171";"—"
"3";"5";"—";"284.0";"96 91 92";"5.0";"Участвуете в конкурсе";"1177429";"—"
"4";"1";"—";"281.0";"90 89 99";"3.0";"Участвуете в конкурсе";"1237363";"—"
"5";"1";"—";"281.0";"98 78 100";"5.0";"Участвуете в конкурсе";"1486700";"—"
"6";"4";"—";"280.0";"98 83 96";"3.0";"Участвуете в конкурсе";"1093386";"—"
"7";"3";"—";"279.0";"98 86 95";"—";"Участвуете в конкурсе";"1444657";"—"
"8";"2";"—";"274.0";"88 94 92";"—";"Участвуете в конкурсе";"1365003";"—"
"9";"4";"—";"274.0";"88 89 94";"3.0";"Участвуете в конкурсе";"1982887";"—"
"10";"2";"—";"273.0";"86 89 98";"—";"Участвуете в конкурсе";"2056217";"—"
"11";"2";"Электронное";"267.0";"92 75 100";"—";"Участвуете в конкурсе";"1358900";"—"
"12";"1";"—";"266.0";"94 86 84";"2.0";"Участвуете в конкурсе";"1164203";"—"
"13";"1";"—";"266.0";"92 89 82";"3.0";"Участвуете в конкурсе";"942049";"—"
"14";"5";"—";"266.0";"84 89 88";"5.0";"Участвуете в конкурсе";"1834668";"—"
"15";"2";"—";"261.0";"88 78 95";"—";"Участвуете в конкурсе";"1785004";"—"
"16";"3";"Электронное";"259.0";"74 97 88";"—";"Участвуете в конкурсе";"1693955";"—"
"17";"2";"—";"257.0";"96 70 88";"3.0";"Участвуете в конкурсе";"1424652";"—"
"18";"1";"—";"257.0";"76 94 84";"3.0";"Участвуете в конкурсе";"1446611";"—"
"19";"3";"—";"254.0";"82 75 94";"3.0";"Участвуете в конкурсе";"960260";"—"
"20";"3";"Электронное";"251.0";"80 73 95";"3.0";"Участвуете в конкурсе";"2257853";"—"
"21";"1";"—";"246.0";"82 72 92";"—";"Участвуете в конкурсе";"1333663";"—"
"22";"1";"Электронное";"246.0";"80 83 80";"3.0";"Участвуете в конкурсе";"1822084";"—"
"23";"5";"—";"242.0";"92 70 80";"—";"Участвуете в конкурсе";"2098927";"—"
"24";"1";"—";"241.0";"76 83 80";"2.0";"Участвуете в конкурсе";"1952802";"—"
"25";"1";"—";"239.0";"92 60 78";"9.0";"Участвуете в конкурсе";"966089";"—"
"26";"3";"—";"235.0";"70 72 90";"3.0";"Участвуете в конкурсе";"1869720";"—"
"27";"3";"—";"233.0";"88 61 84";"—";"Участвуете в конкурсе";"1258113";"—"
"28";"3";"—";"227.0";"70 78 76";"3.0";"Участвуете в конкурсе";"1794829";"—"
"29";"1";"—";"224.0";"73 70 76";"5.0";"Участвуете в конкурсе";"2301818";"—"
"30";"5";"—";"221.0";"71 70 80";"—";"Участвуете в конкурсе";"2080433";"—"
"31";"4";"—";"219.0";"71 72 76";"—";"Участвуете в конкурсе";"1680582";"—"
