"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"Электронное";"298.0";"98 98 99";"3.0";"Участвуете в конкурсе";"1505150";"—"
"2";"3";"Электронное";"295.0";"92 100 100";"3.0";"Участвуете в конкурсе";"1622850";"—"
"3";"2";"—";"295.0";"98 93 94";"10.0";"Участвуете в конкурсе";"1288728";"—"
"4";"2";"Электронное";"294.0";"100 97 94";"3.0";"Участвуете в конкурсе";"2185419";"—"
"5";"3";"—";"288.0";"98 90 97";"3.0";"Участвуете в конкурсе";"1241514";"—"
"6";"5";"Электронное";"288.0";"88 97 100";"3.0";"Участвуете в конкурсе";"1443508";"—"
"7";"3";"Электронное";"287.0";"94 94 96";"3.0";"Участвуете в конкурсе";"1599702";"—"
"8";"3";"Электронное";"287.0";"88 96 100";"3.0";"Участвуете в конкурсе";"1959051";"—"
"9";"2";"Электронное";"286.0";"98 99 89";"—";"Участвуете в конкурсе";"974449";"—"
"10";"8";"Электронное";"285.0";"84 98 100";"3.0";"Участвуете в конкурсе";"1292600";"—"
"11";"3";"Электронное";"282.0";"92 96 89";"5.0";"Участвуете в конкурсе";"2044271";"—"
"12";"5";"Электронное";"281.0";"92 100 89";"—";"Участвуете в конкурсе";"1283589";"—"
"13";"1";"—";"280.0";"98 93 89";"—";"Участвуете в конкурсе";"954149";"—"
"14";"2";"—";"279.0";"94 93 89";"3.0";"Участвуете в конкурсе";"1240531";"—"
"15";"7";"Электронное";"279.0";"94 86 94";"5.0";"Участвуете в конкурсе";"1996895";"—"
"16";"2";"Электронное";"277.0";"88 86 100";"3.0";"Участвуете в конкурсе";"966595";"—"
"17";"3";"Электронное";"274.0";"98 89 84";"3.0";"Участвуете в конкурсе";"1133804";"—"
"18";"3";"Электронное";"273.0";"100 81 89";"3.0";"Участвуете в конкурсе";"1645128";"—"
"19";"3";"Электронное";"273.0";"92 89 89";"3.0";"Участвуете в конкурсе";"1788510";"—"
"20";"4";"Электронное";"273.0";"92 89 89";"3.0";"Участвуете в конкурсе";"1687252";"—"
"21";"1";"Электронное";"272.0";"88 90 91";"3.0";"Участвуете в конкурсе";"1995917";"—"
"22";"3";"Электронное";"271.0";"88 86 94";"3.0";"Участвуете в конкурсе";"1835042";"—"
"23";"1";"—";"271.0";"84 90 94";"3.0";"Участвуете в конкурсе";"1353255";"—"
"24";"8";"Электронное";"269.0";"94 91 84";"—";"Участвуете в конкурсе";"1619607";"—"
"25";"1";"—";"269.0";"81 91 94";"3.0";"Участвуете в конкурсе";"1541150";"—"
"26";"2";"Электронное";"269.0";"92 94 78";"5.0";"Участвуете в конкурсе";"1601096";"—"
