"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"Электронное";"268";"258";"10";"Участвуете в конкурсе";"1257254";"—"
"2";"1";"—";"265";"265";"0";"Участвуете в конкурсе";"1832205";"—"
"3";"3";"—";"264";"264";"0";"Участвуете в конкурсе";"2229285";"—"
"4";"1";"—";"254";"244";"10";"Участвуете в конкурсе";"1507050";"—"
"5";"2";"—";"246";"236";"10";"Участвуете в конкурсе";"1465053";"—"
"6";"1";"—";"241";"235";"6";"Участвуете в конкурсе";"1578314";"—"
"2";"1";"Электронное";"238";"236";"2";"Участвуете в конкурсе";"1624022";"—"
"8";"2";"—";"234";"234";"0";"Участвуете в конкурсе";"1341578";"—"
"9";"1";"—";"234";"234";"0";"Участвуете в конкурсе";"1902085";"—"
"10";"2";"—";"232";"222";"10";"Участвуете в конкурсе";"1978261";"—"
"11";"1";"Электронное";"230";"220";"10";"Участвуете в конкурсе";"2247035";"—"
"12";"2";"Электронное";"229";"219";"10";"Участвуете в конкурсе";"2261999";"—"
"13";"1";"Электронное";"228";"222";"6";"Участвуете в конкурсе";"1550460";"—"
"14";"1";"—";"225";"215";"10";"Участвуете в конкурсе";"1397586";"—"
"15";"2";"—";"219";"209";"10";"Участвуете в конкурсе";"1574826";"—"
"16";"1";"Электронное";"218";"218";"0";"Участвуете в конкурсе";"1286641";"—"
"17";"4";"Электронное";"218";"208";"10";"Участвуете в конкурсе";"1588820";"—"
"18";"1";"Электронное";"217";"217";"0";"Участвуете в конкурсе";"1411245";"—"
"19";"2";"Электронное";"213";"213";"0";"Участвуете в конкурсе";"1884791";"—"
"20";"1";"Электронное";"211";"205";"6";"Участвуете в конкурсе";"1213879";"—"
"21";"2";"—";"209";"206";"3";"Участвуете в конкурсе";"1444568";"—"
"22";"1";"Электронное";"204";"201";"3";"Участвуете в конкурсе";"975026";"—"
"23";"1";"—";"203";"203";"0";"Участвуете в конкурсе";"1181487";"—"
"24";"2";"—";"203";"193";"10";"Участвуете в конкурсе";"1677353";"—"
"25";"1";"—";"202";"198";"4";"Участвуете в конкурсе";"1550030";"—"
"26";"6";"—";"196";"196";"0";"Участвуете в конкурсе";"1799811";"—"
"27";"1";"—";"196";"196";"0";"Участвуете в конкурсе";"1251237";"—"
"28";"3";"Электронное";"195";"195";"0";"Участвуете в конкурсе";"965038";"—"
"29";"2";"—";"184";"184";"0";"Участвуете в конкурсе";"1023818";"—"
"30";"2";"—";"180";"180";"0";"Участвуете в конкурсе";"2201500";"—"
"31";"3";"Электронное";"294";"284";"10";"Участвуете в конкурсе";"1604654";"—"
"1";"1";"Электронное";"291";"281";"10";"Участвуете в конкурсе";"1703057";"—"
"2";"1";"Электронное";"282";"282";"0";"Участвуете в конкурсе";"1939427";"—"
"34";"1";"—";"276";"266";"10";"Участвуете в конкурсе";"1955858";"—"
"35";"1";"—";"274";"264";"10";"Участвуете в конкурсе";"1411409";"—"
"3";"1";"Электронное";"261";"251";"10";"Участвуете в конкурсе";"1078594";"—"
"4";"1";"Электронное";"240";"240";"0";"Участвуете в конкурсе";"1651213";"—"
"5";"1";"Электронное";"234";"224";"10";"Участвуете в конкурсе";"1259679";"—"
"39";"2";"—";"233";"233";"0";"Участвуете в конкурсе";"2406562";"—"
"40";"1";"—";"232";"232";"0";"Участвуете в конкурсе";"2001093";"—"
"41";"1";"—";"232";"232";"0";"Участвуете в конкурсе";"1586927";"—"
"42";"2";"—";"232";"222";"10";"Участвуете в конкурсе";"1133804";"—"
"43";"1";"Электронное";"228";"219";"9";"Участвуете в конкурсе";"1957842";"—"
"44";"1";"—";"219";"217";"2";"Участвуете в конкурсе";"1830746";"—"
"45";"1";"—";"217";"214";"3";"Участвуете в конкурсе";"1851219";"—"
"46";"1";"Электронное";"215";"215";"0";"Участвуете в конкурсе";"999417";"—"
"47";"2";"—";"206";"206";"0";"Участвуете в конкурсе";"2096690";"—"
"48";"1";"—";"206";"201";"5";"Участвуете в конкурсе";"1432512";"—"
"49";"1";"Электронное";"195";"195";"0";"Участвуете в конкурсе";"965038";"—"
"50";"1";"Электронное";"184";"184";"0";"Участвуете в конкурсе";"2216172";"—"
"51";"1";"—";"183";"183";"0";"Участвуете в конкурсе";"1156597";"—"
"52";"10";"—";"10";"0";"10";"Участвуете в конкурсе";"1022729";"—"
"53";"3";"Электронное";"10";"0";"10";"Участвуете в конкурсе";"1104934";"—"
"54";"1";"—";"10";"0";"10";"Участвуете в конкурсе";"1379673";"—"
"55";"6";"Электронное";"10";"0";"10";"Участвуете в конкурсе";"1600855";"—"
"56";"2";"—";"10";"0";"10";"Участвуете в конкурсе";"1893189";"—"
"1";"1";"Электронное";"5";"0";"5";"Участвуете в конкурсе";"1355412";"—"
"58";"5";"—";"3";"0";"3";"Участвуете в конкурсе";"1396604";"—"
"2";"1";"Электронное";"3";"0";"3";"Участвуете в конкурсе";"984747";"—"
"60";"2";"—";"3";"0";"3";"Участвуете в конкурсе";"1211116";"—"
"61";"1";"—";"2";"0";"2";"Участвуете в конкурсе";"2173415";"—"
"62";"1";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"957505";"—"
"3";"1";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"1188333";"—"
"64";"3";"—";"0";"0";"0";"Участвуете в конкурсе";"1254944";"—"
"65";"3";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"1285550";"—"
"66";"2";"—";"0";"0";"0";"Участвуете в конкурсе";"1505753";"—"
"67";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"1508744";"—"
"68";"3";"—";"0";"0";"0";"Участвуете в конкурсе";"1514721";"—"
"69";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"1527090";"—"
"70";"3";"—";"0";"0";"0";"Участвуете в конкурсе";"1604574";"—"
"71";"5";"—";"0";"0";"0";"Участвуете в конкурсе";"1606918";"—"
"4";"1";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"1764553";"—"
"5";"1";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"1767143";"—"
"74";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"1847637";"—"
"75";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"1898818";"—"
"76";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"1960759";"—"
"77";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"1960958";"—"
"78";"1";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"2053103";"—"
"79";"2";"—";"0";"0";"0";"Участвуете в конкурсе";"2079924";"—"
"80";"1";"Электронное";"0";"0";"0";"Участвуете в конкурсе";"2161029";"—"
"81";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"2170408";"—"
"82";"3";"—";"0";"0";"0";"Участвуете в конкурсе";"2206445";"—"
"83";"1";"—";"0";"0";"0";"Участвуете в конкурсе";"2291022";"—"
"84";"5";"—";"0";"0";"0";"Участвуете в конкурсе";"2292069";"—"
"85";"1";"Электронное";"280";"280";"0";"Участвуете в конкурсе";"1133115";"—"
"86";"1";"—";"279";"269";"10";"Участвуете в конкурсе";"1427409";"—"
"87";"2";"Электронное";"278";"268";"10";"Участвуете в конкурсе";"1716201";"—"
"88";"1";"—";"270";"260";"10";"Участвуете в конкурсе";"1654605";"—"
"89";"1";"—";"263";"263";"0";"Участвуете в конкурсе";"1932152";"—"
"90";"1";"—";"262";"252";"10";"Участвуете в конкурсе";"975506";"—"
"91";"1";"—";"262";"252";"10";"Участвуете в конкурсе";"2084354";"—"
"92";"1";"—";"261";"259";"2";"Участвуете в конкурсе";"1647613";"—"
"93";"1";"—";"257";"247";"10";"Участвуете в конкурсе";"1322359";"—"
"94";"1";"—";"257";"247";"10";"Участвуете в конкурсе";"1076632";"—"
"95";"1";"—";"248";"243";"5";"Участвуете в конкурсе";"1864470";"—"
"96";"1";"Электронное";"244";"234";"10";"Участвуете в конкурсе";"1584153";"—"
"97";"1";"—";"244";"234";"10";"Участвуете в конкурсе";"2042989";"—"
"98";"1";"—";"242";"239";"3";"Участвуете в конкурсе";"1238740";"—"
"99";"1";"—";"238";"236";"2";"Участвуете в конкурсе";"1330905";"—"
"100";"3";"—";"234";"234";"0";"Участвуете в конкурсе";"1341578";"—"
"101";"1";"Электронное";"233";"233";"0";"Участвуете в конкурсе";"1513463";"—"
"102";"1";"—";"232";"232";"0";"Участвуете в конкурсе";"2002443";"—"
"103";"1";"—";"232";"222";"10";"Участвуете в конкурсе";"1978261";"—"
"104";"1";"—";"229";"229";"0";"Участвуете в конкурсе";"1814813";"—"
"105";"1";"—";"228";"225";"3";"Участвуете в конкурсе";"1056779";"—"
"106";"1";"Электронное";"222";"222";"0";"Участвуете в конкурсе";"957799";"—"
"107";"2";"—";"221";"211";"10";"Участвуете в конкурсе";"1251828";"—"
"108";"1";"—";"220";"218";"2";"Участвуете в конкурсе";"1636108";"—"
"109";"2";"—";"219";"209";"10";"Участвуете в конкурсе";"2337871";"—"
"110";"1";"—";"219";"209";"10";"Участвуете в конкурсе";"1474231";"—"
"111";"1";"—";"217";"217";"0";"Участвуете в конкурсе";"1817520";"—"
"112";"1";"Электронное";"213";"213";"0";"Участвуете в конкурсе";"1884791";"—"
"113";"1";"—";"212";"210";"2";"Участвуете в конкурсе";"1258126";"—"
"114";"1";"—";"208";"198";"10";"Участвуете в конкурсе";"1515804";"—"
"115";"3";"—";"207";"207";"0";"Участвуете в конкурсе";"2033375";"—"
"116";"3";"—";"203";"195";"8";"Участвуете в конкурсе";"1583523";"—"
"117";"1";"—";"203";"193";"10";"Участвуете в конкурсе";"1677353";"—"
"118";"2";"—";"199";"199";"0";"Участвуете в конкурсе";"2251069";"—"
"119";"1";"—";"197";"187";"10";"Участвуете в конкурсе";"1348349";"—"
"120";"1";"—";"184";"181";"3";"Участвуете в конкурсе";"1934066";"—"
"121";"2";"Электронное";"183";"183";"0";"Участвуете в конкурсе";"1956562";"—"
"1";"1";"Электронное";"304";"300";"4";"Участвуете в конкурсе";"969934";"—"
"123";"1";"—";"304";"294";"10";"Участвуете в конкурсе";"1385650";"—"
"2";"1";"Электронное";"303";"293";"10";"Участвуете в конкурсе";"1708876";"—"
"125";"2";"—";"302";"292";"10";"Участвуете в конкурсе";"2389214";"—"
"126";"2";"Электронное";"302";"292";"10";"Участвуете в конкурсе";"1912980";"—"
"3";"1";"Электронное";"301";"291";"10";"Участвуете в конкурсе";"1005627";"—"
"4";"1";"Электронное";"299";"299";"0";"Участвуете в конкурсе";"1111826";"—"
"5";"1";"Электронное";"299";"299";"0";"Участвуете в конкурсе";"1547079";"—"
"6";"1";"Электронное";"299";"289";"10";"Участвуете в конкурсе";"1032762";"—"
"131";"6";"Электронное";"299";"289";"10";"Участвуете в конкурсе";"1692678";"—"
"132";"1";"—";"299";"289";"10";"Участвуете в конкурсе";"1550369";"—"
"133";"1";"—";"298";"288";"10";"Участвуете в конкурсе";"1299169";"—"
"134";"1";"—";"297";"287";"10";"Участвуете в конкурсе";"1420216";"—"
"7";"1";"Электронное";"296";"296";"0";"Участвуете в конкурсе";"985753";"—"
"136";"2";"Электронное";"296";"293";"3";"Участвуете в конкурсе";"1277089";"—"
"137";"1";"—";"296";"286";"10";"Участвуете в конкурсе";"1988812";"—"
"8";"1";"Электронное";"295";"295";"0";"Участвуете в конкурсе";"1488222";"—"
"9";"1";"Электронное";"294";"294";"0";"Участвуете в конкурсе";"1458286";"—"
"140";"3";"Электронное";"294";"284";"10";"Участвуете в конкурсе";"1604654";"—"
"10";"1";"Электронное";"293";"293";"0";"Участвуете в конкурсе";"1564336";"—"
"142";"2";"—";"292";"282";"10";"Участвуете в конкурсе";"1131414";"—"
"143";"1";"Электронное";"291";"281";"10";"Участвуете в конкурсе";"1703057";"—"
"144";"1";"—";"291";"281";"10";"Участвуете в конкурсе";"1610226";"—"
"145";"1";"—";"290";"280";"10";"Участвуете в конкурсе";"1864641";"—"
"146";"1";"—";"290";"280";"10";"Участвуете в конкурсе";"1812991";"—"
"11";"1";"Электронное";"289";"289";"0";"Участвуете в конкурсе";"1669515";"—"
"12";"1";"Электронное";"289";"289";"0";"Участвуете в конкурсе";"1744439";"—"
"149";"3";"—";"289";"279";"10";"Участвуете в конкурсе";"2385449";"—"
"150";"1";"—";"289";"279";"10";"Участвуете в конкурсе";"1637682";"—"
"151";"1";"—";"289";"279";"10";"Участвуете в конкурсе";"1561375";"—"
"152";"1";"—";"288";"288";"0";"Участвуете в конкурсе";"1514518";"—"
"153";"1";"—";"288";"286";"2";"Участвуете в конкурсе";"1409115";"—"
"154";"1";"—";"287";"277";"10";"Участвуете в конкурсе";"1376571";"—"
"155";"3";"Электронное";"287";"277";"10";"Участвуете в конкурсе";"1773508";"—"
"13";"1";"Электронное";"286";"286";"0";"Участвуете в конкурсе";"1633028";"—"
"14";"1";"Электронное";"286";"286";"0";"Участвуете в конкурсе";"1594116";"—"
"158";"1";"—";"286";"276";"10";"Участвуете в конкурсе";"1799655";"—"
"159";"1";"—";"286";"276";"10";"Участвуете в конкурсе";"2068620";"—"
"160";"1";"—";"286";"276";"10";"Участвуете в конкурсе";"1209548";"—"
"15";"1";"Электронное";"285";"285";"0";"Участвуете в конкурсе";"1836877";"—"
"16";"1";"Электронное";"285";"285";"0";"Участвуете в конкурсе";"1522225";"—"
"163";"1";"—";"285";"285";"0";"Участвуете в конкурсе";"1646048";"—"
"164";"1";"—";"285";"275";"10";"Участвуете в конкурсе";"1867170";"—"
"165";"1";"—";"285";"275";"10";"Участвуете в конкурсе";"1093484";"—"
"166";"1";"—";"285";"275";"10";"Участвуете в конкурсе";"1754896";"—"
"167";"2";"Электронное";"284";"284";"0";"Участвуете в конкурсе";"1907830";"—"
"17";"1";"Электронное";"284";"284";"0";"Участвуете в конкурсе";"1758135";"—"
"169";"3";"Электронное";"284";"282";"2";"Участвуете в конкурсе";"1427966";"—"
"170";"1";"—";"284";"274";"10";"Участвуете в конкурсе";"1431474";"—"
