"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"8";"—";"13";"54288 √ ―";"13";"Участвуете в конкурсе";"1053584";"—"
"2";"2";"—";"11";"56925 ―";"11";"Участвуете в конкурсе";"2244988";"—"
"3";"4";"—";"11";"57450 √ ―";"11";"Участвуете в конкурсе";"2315805";"—"
"4";"7";"—";"10";"45729 √ ―";"10";"Участвуете в конкурсе";"1004808";"—"
"5";"11";"—";"10";"46047 √ ―";"10";"Участвуете в конкурсе";"1092132";"—"
"6";"2";"—";"10";"47034 ―";"10";"Участвуете в конкурсе";"1242737";"—"
"7";"6";"—";"10";"49063 ―";"10";"Участвуете в конкурсе";"1562457";"—"
"8";"3";"—";"10";"60513 ―";"10";"Участвуете в конкурсе";"1846992";"—"
"9";"2";"—";"10";"52818 ―";"10";"Участвуете в конкурсе";"1975015";"—"
"10";"2";"—";"10";"53472 ―";"10";"Участвуете в конкурсе";"1975554";"—"
"11";"2";"—";"10";"53886 ―";"10";"Участвуете в конкурсе";"2023167";"—"
"12";"1";"—";"10";"54215 ―";"10";"Участвуете в конкурсе";"2049803";"—"
"13";"1";"—";"10";"55698 ―";"10";"Участвуете в конкурсе";"2179986";"—"
"14";"3";"—";"10";"57466 ―";"10";"Участвуете в конкурсе";"2323145";"—"
"15";"1";"—";"10";"59061 ―";"10";"Участвуете в конкурсе";"2407761";"—"
"16";"6";"—";"10";"60826 √ ―";"10";"Участвуете в конкурсе";"995301";"—"
"17";"3";"—";"1";"49096 ―";"1";"Участвуете в конкурсе";"1566286";"—"
"18";"2";"—";"1";"52064 ―";"1";"Участвуете в конкурсе";"1792692";"—"
"19";"1";"—";"1";"55789 ―";"1";"Участвуете в конкурсе";"1995467";"—"
"20";"9";"—";"1";"55765 √ ―";"1";"Участвуете в конкурсе";"2170172";"—"
"21";"1";"—";"—";"45808 ―";"—";"Участвуете в конкурсе";"1018144";"—"
"22";"1";"—";"—";"45803 ―";"—";"Участвуете в конкурсе";"1021979";"—"
"23";"2";"—";"—";"45938 √ ―";"—";"Участвуете в конкурсе";"1076901";"—"
"24";"4";"—";"—";"46026 ―";"—";"Участвуете в конкурсе";"1086200";"—"
"25";"4";"—";"—";"46002 ―";"—";"Участвуете в конкурсе";"1086781";"—"
"26";"4";"—";"—";"46122 √ ―";"—";"Участвуете в конкурсе";"1107265";"—"
"27";"1";"—";"—";"46177 √ ―";"—";"Участвуете в конкурсе";"1121362";"—"
"28";"4";"—";"—";"46199 √ ―";"—";"Участвуете в конкурсе";"1121841";"—"
"29";"6";"—";"—";"46264 √ ―";"—";"Участвуете в конкурсе";"1134009";"—"
"30";"1";"—";"—";"46305 ―";"—";"Участвуете в конкурсе";"1139080";"—"
"31";"1";"—";"—";"46508 √ ―";"—";"Участвуете в конкурсе";"1179326";"—"
"32";"1";"—";"—";"46980 ―";"—";"Участвуете в конкурсе";"1239878";"—"
"33";"1";"—";"—";"46989 ―";"—";"Участвуете в конкурсе";"1243138";"—"
"34";"1";"—";"—";"46951 ―";"—";"Участвуете в конкурсе";"1252886";"—"
"35";"4";"—";"—";"60488 ―";"—";"Участвуете в конкурсе";"1269584";"—"
"36";"1";"—";"—";"47047 ―";"—";"Участвуете в конкурсе";"1270574";"—"
"37";"1";"—";"—";"47063 ―";"—";"Участвуете в конкурсе";"1273948";"—"
"38";"2";"—";"—";"47072 ―";"—";"Участвуете в конкурсе";"1274397";"—"
"39";"2";"—";"—";"47264 ―";"—";"Участвуете в конкурсе";"1293542";"—"
"40";"2";"—";"—";"47357 ―";"—";"Участвуете в конкурсе";"1323521";"—"
"41";"1";"—";"—";"47416 ―";"—";"Участвуете в конкурсе";"1367952";"—"
"42";"7";"—";"—";"47832 ―";"—";"Участвуете в конкурсе";"1396555";"—"
"43";"3";"—";"—";"60748 ―";"—";"Участвуете в конкурсе";"1410548";"—"
"44";"2";"—";"—";"48120 ―";"—";"Участвуете в конкурсе";"1421930";"—"
"45";"3";"—";"—";"48168 ―";"—";"Участвуете в конкурсе";"1430919";"—"
"46";"1";"—";"—";"48668 ―";"—";"Участвуете в конкурсе";"1498925";"—"
"47";"1";"—";"—";"52353 ―";"—";"Участвуете в конкурсе";"1573603";"—"
"48";"3";"—";"—";"49301 ―";"—";"Участвуете в конкурсе";"1611282";"—"
"49";"1";"—";"—";"49332 ―";"—";"Участвуете в конкурсе";"1613474";"—"
"50";"2";"—";"—";"49312 ―";"—";"Участвуете в конкурсе";"1614991";"—"
"51";"1";"—";"—";"49984 ―";"—";"Участвуете в конкурсе";"1651443";"—"
"52";"1";"—";"—";"50279 ―";"—";"Участвуете в конкурсе";"1677239";"—"
"53";"1";"—";"—";"50320 ―";"—";"Участвуете в конкурсе";"1677700";"—"
"54";"3";"—";"—";"50011 ―";"—";"Участвуете в конкурсе";"1700840";"—"
"55";"3";"—";"—";"60981 √ ―";"—";"Участвуете в конкурсе";"1720677";"—"
"56";"2";"—";"—";"51124 √ ―";"—";"Участвуете в конкурсе";"1744655";"—"
"57";"1";"—";"—";"51146 ―";"—";"Участвуете в конкурсе";"1754170";"—"
"58";"1";"—";"—";"51152 ―";"—";"Участвуете в конкурсе";"1759150";"—"
"59";"1";"—";"—";"51458 ―";"—";"Участвуете в конкурсе";"1786545";"—"
"60";"6";"—";"—";"51517 ―";"—";"Участвуете в конкурсе";"1796518";"—"
"61";"7";"—";"—";"52138 ―";"—";"Участвуете в конкурсе";"1834640";"—"
"62";"2";"—";"—";"52107 ―";"—";"Участвуете в конкурсе";"1836336";"—"
"63";"2";"—";"—";"55691 ―";"—";"Участвуете в конкурсе";"1897861";"—"
"64";"5";"—";"—";"59316 ―";"—";"Участвуете в конкурсе";"1940135";"—"
"65";"2";"—";"—";"53140 ―";"—";"Участвуете в конкурсе";"1959448";"—"
"66";"1";"—";"—";"53526 ―";"—";"Участвуете в конкурсе";"1980995";"—"
"67";"3";"—";"—";"53543 ―";"—";"Участвуете в конкурсе";"1982516";"—"
"68";"2";"—";"—";"53704 ―";"—";"Участвуете в конкурсе";"1993449";"—"
"69";"3";"—";"—";"54194 ―";"—";"Участвуете в конкурсе";"2044582";"—"
"70";"2";"—";"—";"54205 ―";"—";"Участвуете в конкурсе";"2047900";"—"
"71";"1";"—";"—";"54213 ―";"—";"Участвуете в конкурсе";"2049631";"—"
"72";"1";"—";"—";"54291 ―";"—";"Участвуете в конкурсе";"2071701";"—"
"73";"3";"—";"—";"54492 ―";"—";"Участвуете в конкурсе";"2083597";"—"
"74";"1";"—";"—";"54533 ―";"—";"Участвуете в конкурсе";"2091933";"—"
"75";"3";"—";"—";"54570 ―";"—";"Участвуете в конкурсе";"2093216";"—"
"76";"2";"—";"—";"59330 √ ―";"—";"Участвуете в конкурсе";"2097971";"—"
"77";"2";"—";"—";"54634 ―";"—";"Участвуете в конкурсе";"2101575";"—"
"78";"2";"—";"—";"54653 ―";"—";"Участвуете в конкурсе";"2106042";"—"
"79";"2";"—";"—";"54695 ―";"—";"Участвуете в конкурсе";"2128257";"—"
"80";"2";"—";"—";"61065 √ ―";"—";"Участвуете в конкурсе";"2139298";"—"
"81";"6";"—";"—";"60496 ―";"—";"Участвуете в конкурсе";"2141174";"—"
"82";"6";"—";"—";"54993 ―";"—";"Участвуете в конкурсе";"2143180";"—"
"83";"2";"—";"—";"55151 ―";"—";"Участвуете в конкурсе";"2160984";"—"
"84";"1";"—";"—";"55152 ―";"—";"Участвуете в конкурсе";"2161507";"—"
"85";"1";"—";"—";"57548 ―";"—";"Участвуете в конкурсе";"2179874";"—"
"86";"13";"—";"—";"59341 √ ―";"—";"Участвуете в конкурсе";"2181583";"—"
"87";"6";"—";"—";"60543 √ ―";"—";"Участвуете в конкурсе";"2185316";"—"
"88";"2";"—";"—";"60804 ―";"—";"Участвуете в конкурсе";"2200278";"—"
"89";"1";"—";"—";"56941 ―";"—";"Участвуете в конкурсе";"2222526";"—"
"90";"2";"—";"—";"56942 ―";"—";"Участвуете в конкурсе";"2224795";"—"
"91";"2";"—";"—";"60475 ―";"—";"Участвуете в конкурсе";"2241175";"—"
"92";"6";"—";"—";"56963 √ ―";"—";"Участвуете в конкурсе";"2247706";"—"
"93";"1";"—";"—";"56960 ―";"—";"Участвуете в конкурсе";"2249288";"—"
"94";"1";"—";"—";"58744 ―";"—";"Участвуете в конкурсе";"2255550";"—"
"95";"2";"—";"—";"57101 ―";"—";"Участвуете в конкурсе";"2265125";"—"
"96";"1";"—";"—";"57116 √ ―";"—";"Участвуете в конкурсе";"2265623";"—"
"97";"3";"—";"—";"59358 ―";"—";"Участвуете в конкурсе";"2285531";"—"
"98";"1";"—";"—";"59456 ―";"—";"Участвуете в конкурсе";"2297828";"—"
"99";"1";"—";"—";"60371 ―";"—";"Участвуете в конкурсе";"2298965";"—"
"100";"11";"—";"—";"61179 ―";"—";"Участвуете в конкурсе";"2302815";"—"
"101";"1";"—";"—";"60862 √ ―";"—";"Участвуете в конкурсе";"2308449";"—"
"102";"1";"—";"—";"57465 ―";"—";"Участвуете в конкурсе";"2322372";"—"
"103";"2";"—";"—";"57670 ―";"—";"Участвуете в конкурсе";"2332308";"—"
"104";"1";"—";"—";"57738 ―";"—";"Участвуете в конкурсе";"2335943";"—"
"105";"7";"—";"—";"61194 √ ―";"—";"Участвуете в конкурсе";"2342802";"—"
"106";"3";"—";"—";"58478 ―";"—";"Участвуете в конкурсе";"2343832";"—"
"107";"4";"—";"—";"61226 ―";"—";"Участвуете в конкурсе";"2350919";"—"
"108";"8";"—";"—";"61183 ―";"—";"Участвуете в конкурсе";"2353350";"—"
"109";"9";"—";"—";"61169 ―";"—";"Участвуете в конкурсе";"2361620";"—"
"110";"7";"—";"—";"58663 ―";"—";"Участвуете в конкурсе";"2365151";"—"
"111";"2";"—";"—";"58811 ―";"—";"Участвуете в конкурсе";"2378545";"—"
"112";"2";"—";"—";"58817 ―";"—";"Участвуете в конкурсе";"2380735";"—"
"113";"2";"—";"—";"59306 ―";"—";"Участвуете в конкурсе";"2384787";"—"
"114";"1";"—";"—";"59301 ―";"—";"Участвуете в конкурсе";"2385778";"—"
"115";"1";"—";"—";"59113 ―";"—";"Участвуете в конкурсе";"2391370";"—"
"116";"4";"—";"—";"59080 ―";"—";"Участвуете в конкурсе";"2393474";"—"
"117";"4";"—";"—";"60521 ―";"—";"Участвуете в конкурсе";"2394013";"—"
"118";"9";"—";"—";"59516 ―";"—";"Участвуете в конкурсе";"2405953";"—"
"119";"15";"—";"—";"60478 ―";"—";"Участвуете в конкурсе";"2412748";"—"
"120";"11";"—";"—";"60473 ―";"—";"Участвуете в конкурсе";"2413072";"—"
"121";"7";"—";"—";"60438 √ ―";"—";"Участвуете в конкурсе";"2422284";"—"
