"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"Электронное";"283.0";"82 93 100";"8.0";"Участвуете в конкурсе";"1482865";"—"
"2";"5";"—";"266.0";"80 95 86";"5.0";"Участвуете в конкурсе";"1607071";"—"
"3";"9";"Электронное";"238.0";"70 91 72";"5.0";"Участвуете в конкурсе";"1616194";"—"
"4";"3";"—";"152.0";"80";"5.0";"Участвуете в конкурсе";"1356184";"—"
"5";"1";"Электронное";"237.0";"84 76 72";"5.0";"Участвуете в конкурсе";"1636942";"—"
"6";"3";"—";"233.0";"63 84 81";"5.0";"Участвуете в конкурсе";"1516787";"—"
"7";"4";"—";"259.0";"80 93 83";"3.0";"Участвуете в конкурсе";"2055195";"—"
"8";"3";"—";"184.0";"98";"3.0";"Участвуете в конкурсе";"1638844";"—"
"9";"2";"Электронное";"3.0";"—";"3.0";"Участвуете в конкурсе";"1989154";"—"
"10";"1";"—";"143.0";"70";"3.0";"Участвуете в конкурсе";"1820221";"—"
"11";"2";"Электронное";"254.0";"92 87 72";"3.0";"Участвуете в конкурсе";"1413446";"—"
"12";"2";"—";"88.0";"—";"2.0";"Участвуете в конкурсе";"2100520";"—"
"13";"1";"—";"205.0";"67 70 66";"2.0";"Участвуете в конкурсе";"1474852";"—"
"14";"9";"—";"135.0";"63";"—";"Участвуете в конкурсе";"1213941";"—"
"15";"2";"Электронное";"145.0";"72";"—";"Участвуете в конкурсе";"1194373";"—"
"16";"1";"—";"143.0";"73";"—";"Участвуете в конкурсе";"1411359";"—"
"17";"1";"—";"240.0";"95 82 63";"—";"Участвуете в конкурсе";"1205890";"—"
"18";"4";"—";"143.0";"68";"—";"Участвуете в конкурсе";"1257215";"—"
"19";"13";"—";"165.0";"87";"—";"Участвуете в конкурсе";"1432515";"—"
"20";"4";"—";"143.0";"76";"—";"Участвуете в конкурсе";"2339242";"—"
"21";"3";"Электронное";"—";"—";"—";"Участвуете в конкурсе";"1649745";"—"
"22";"5";"—";"—";"—";"—";"Участвуете в конкурсе";"1008365";"—"
"23";"12";"—";"73.0";"0";"—";"Участвуете в конкурсе";"972360";"—"
"24";"1";"—";"288.0";"90 95 100";"3.0";"Участвуете в конкурсе";"981906";"—"
"25";"4";"Электронное";"285.0";"90 95 95";"5.0";"Участвуете в конкурсе";"1265099";"—"
"26";"3";"—";"283.0";"84 93 100";"6.0";"Участвуете в конкурсе";"1571870";"—"
"27";"1";"—";"279.0";"90 95 94";"—";"Участвуете в конкурсе";"1356003";"—"
"28";"6";"—";"274.0";"76 93 97";"8.0";"Участвуете в конкурсе";"1521282";"—"
"29";"3";"—";"273.0";"82 95 91";"5.0";"Участвуете в конкурсе";"1725663";"—"
"30";"2";"—";"273.0";"78 93 97";"5.0";"Участвуете в конкурсе";"1157736";"—"
"31";"2";"Электронное";"272.0";"92 97 83";"—";"Участвуете в конкурсе";"2339692";"—"
"32";"4";"Электронное";"267.0";"78 95 91";"3.0";"Участвуете в конкурсе";"966034";"—"
"33";"1";"—";"265.0";"86 82 94";"3.0";"Участвуете в конкурсе";"1651420";"—"
"34";"4";"—";"261.0";"100 66 89";"6.0";"Участвуете в конкурсе";"1894556";"—"
"35";"1";"—";"260.0";"84 84 89";"3.0";"Участвуете в конкурсе";"1439168";"—"
"36";"4";"—";"258.0";"80 95 83";"—";"Участвуете в конкурсе";"1245436";"—"
"37";"5";"—";"257.0";"76 87 86";"8.0";"Участвуете в конкурсе";"1349272";"—"
"38";"4";"—";"256.0";"78 97 78";"3.0";"Участвуете в конкурсе";"2226022";"—"
"39";"1";"—";"254.0";"80 91 78";"5.0";"Участвуете в конкурсе";"1262619";"—"
"40";"2";"Электронное";"252.0";"82 87 83";"—";"Участвуете в конкурсе";"1385628";"—"
"41";"4";"—";"252.0";"79 87 86";"—";"Участвуете в конкурсе";"1421583";"—"
"42";"2";"—";"252.0";"76 84 89";"3.0";"Участвуете в конкурсе";"1894170";"—"
"43";"3";"—";"251.0";"80 87 81";"3.0";"Участвуете в конкурсе";"1158293";"—"
"44";"5";"—";"250.0";"86 78 83";"3.0";"Участвуете в конкурсе";"1914887";"—"
"45";"1";"—";"246.0";"76 76 91";"3.0";"Участвуете в конкурсе";"1894413";"—"
"46";"2";"—";"243.0";"66 89 83";"5.0";"Участвуете в конкурсе";"1356500";"—"
"47";"1";"—";"241.0";"88 64 86";"3.0";"Участвуете в конкурсе";"1586500";"—"
"48";"1";"Электронное";"240.0";"81 78 78";"3.0";"Участвуете в конкурсе";"2099655";"—"
"49";"3";"—";"236.0";"74 84 75";"3.0";"Участвуете в конкурсе";"1860450";"—"
"50";"3";"—";"234.0";"80 76 78";"—";"Участвуете в конкурсе";"1957067";"—"
"51";"2";"Электронное";"231.0";"65 93 70";"3.0";"Участвуете в конкурсе";"2376936";"—"
"52";"8";"—";"229.0";"84 78 67";"—";"Участвуете в конкурсе";"1182417";"—"
"53";"5";"Электронное";"229.0";"65 79 85";"—";"Участвуете в конкурсе";"1714825";"—"
"54";"6";"—";"226.0";"65 70 91";"—";"Участвуете в конкурсе";"2261332";"—"
"55";"1";"—";"223.0";"66 76 81";"—";"Участвуете в конкурсе";"1683903";"—"
