"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"6";"Электронное";"299.0";"100 100 89";"10.0";"Участвуете в конкурсе";"980017";"—"
"2";"5";"Электронное";"287.0";"88 96 100";"3.0";"Участвуете в конкурсе";"1959051";"—"
"3";"4";"Электронное";"282.0";"92 96 89";"5.0";"Участвуете в конкурсе";"2044271";"—"
"4";"4";"—";"271.0";"84 90 94";"3.0";"Участвуете в конкурсе";"1353255";"—"
"5";"1";"Электронное";"269.0";"88 84 94";"3.0";"Участвуете в конкурсе";"2114312";"—"
"6";"12";"Электронное";"264.0";"86 84 91";"3.0";"Участвуете в конкурсе";"1507007";"—"
"7";"3";"Электронное";"264.0";"75 90 89";"10.0";"Участвуете в конкурсе";"1626362";"—"
"8";"2";"—";"262.0";"88 80 91";"3.0";"Участвуете в конкурсе";"1837468";"—"
"9";"2";"—";"257.0";"86 86 83";"2.0";"Участвуете в конкурсе";"2054797";"—"
"10";"3";"—";"257.0";"90 73 91";"3.0";"Участвуете в конкурсе";"1419361";"—"
"11";"2";"Электронное";"254.0";"72 93 89";"—";"Участвуете в конкурсе";"1085649";"—"
"12";"11";"—";"252.0";"86 75 81";"10.0";"Участвуете в конкурсе";"1478669";"—"
"13";"5";"Электронное";"251.0";"94 79 78";"—";"Участвуете в конкурсе";"970804";"—"
"14";"3";"—";"238.0";"84 68 83";"3.0";"Участвуете в конкурсе";"1284987";"—"
"15";"6";"—";"238.0";"66 72 97";"3.0";"Участвуете в конкурсе";"1794731";"—"
"16";"5";"—";"237.0";"73 83 81";"—";"Участвуете в конкурсе";"1410495";"—"
"17";"1";"—";"235.0";"75 79 81";"—";"Участвуете в конкурсе";"1524675";"—"
"18";"9";"—";"235.0";"73 88 72";"2.0";"Участвуете в конкурсе";"1634796";"—"
"19";"11";"Электронное";"226.0";"61 71 94";"—";"Участвуете в конкурсе";"945448";"—"
"20";"2";"—";"226.0";"73 77 73";"3.0";"Участвуете в конкурсе";"1776079";"—"
"21";"2";"—";"225.0";"75 74 73";"3.0";"Участвуете в конкурсе";"1249938";"—"
"22";"5";"—";"222.0";"77 72 73";"—";"Участвуете в конкурсе";"1423274";"—"
"23";"13";"—";"220.0";"70 67 83";"—";"Участвуете в конкурсе";"1498855";"—"
"24";"3";"Электронное";"217.0";"66 84 67";"—";"Участвуете в конкурсе";"955351";"—"
"25";"12";"—";"217.0";"73 72 69";"3.0";"Участвуете в конкурсе";"2392567";"—"
"26";"7";"—";"214.0";"64 72 78";"—";"Участвуете в конкурсе";"1284349";"—"
"27";"7";"—";"205.0";"68 67 70";"—";"Участвуете в конкурсе";"2079813";"—"
"28";"3";"Электронное";"199.0";"62 65 67";"5.0";"Участвуете в конкурсе";"963908";"—"
"29";"1";"Электронное";"196.0";"67 66 63";"—";"Участвуете в конкурсе";"2229517";"—"
