"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
1;12;"—";300;"98 98 94";10;"Участвуете в конкурсе";1202951;"28.06.2026 в 17:38"
2;3;"—";300;"98 98 94";10;"Участвуете в конкурсе";1708207;"06.07.2026 в 16:48"
3;4;"—";299;"100 100 89";10;"Участвуете в конкурсе";1514902;"21.07.2026 в 16:29"
4;7;"—";299;"98 100 91";10;"Конкурсная группа исключена";1716376;"06.07.2026 в 18:05"
5;2;"—";297;"100 93 94";10;"Участвуете в конкурсе";1180368;"27.06.2026 в 22:10"
6;6;"—";296;"97 95 94";10;"Участвуете в конкурсе";1196082;"28.06.2026 в 14:54"
7;2;"—";295;"99 95 91";10;"Участвуете в конкурсе";1479205;"04.07.2026 в 16:16"
8;9;"—";295;"99 95 91";10;"Участвуете в конкурсе";1783449;"14.07.2026 в 12:27"
9;4;"—";295;"98 90 97";10;"Участвуете в конкурсе";2341831;"22.07.2026 в 14:49"
10;1;"—";294;"100 93 91";10;"Участвуете в конкурсе";1121847;"22.07.2026 в 11:38"
11;4;"—";294;"95 95 94";10;"Участвуете в конкурсе";1176975;"27.06.2026 в 19:10"
12;3;"—";294;"92 95 97";10;"Участвуете в конкурсе";1333982;"23.07.2026 в 16:32"
13;1;"—";294;"100 95 89";10;"Участвуете в конкурсе";1364819;"30.06.2026 в 23:08"
14;5;"—";293;"100 93 94";6;"Участвуете в конкурсе";2218242;"17.07.2026 в 16:46"
15;6;"—";293;"100 100 83";10;"Участвуете в конкурсе";1880847;"18.07.2026 в 01:08"
16;6;"—";293;"94 100 89";10;"Участвуете в конкурсе";2134514;"15.07.2026 в 17:44"
17;1;"—";292;"97 98 97";0;"Участвуете в конкурсе";2006503;"13.07.2026 в 01:14"
18;1;"—";292;"98 95 89";10;"Участвуете в конкурсе";2000936;"12.07.2026 в 18:47"
19;7;"—";291;"94 100 94";3;"Участвуете в конкурсе";1928200;"10.07.2026 в 10:59"
20;3;"—";291;"92 100 89";10;"Участвуете в конкурсе";1431881;"22.07.2026 в 22:17"
21;12;"—";291;"97 93 91";10;"Участвуете в конкурсе";1493568;"07.07.2026 в 14:28"
22;3;"—";291;"92 95 94";10;"Участвуете в конкурсе";1798586;"08.07.2026 в 00:25"
23;3;"—";289;"96 93 97";3;"Участвуете в конкурсе";1177069;"27.06.2026 в 19:14"
24;2;"—";289;"100 93 86";10;"Участвуете в конкурсе";1288256;"29.06.2026 в 22:27"
25;2;"—";289;"90 98 91";10;"Участвуете в конкурсе";1819874;"08.07.2026 в 12:16"
26;10;"—";289;"95 98 86";10;"Участвуете в конкурсе";1843556;"24.07.2026 в 20:48"
27;1;"—";289;"96 83 100";10;"Участвуете в конкурсе";1854513;"08.07.2026 в 21:09"
28;8;"—";289;"100 90 89";10;"Участвуете в конкурсе";2344911;"22.07.2026 в 01:37"
29;4;"—";288;"96 98 86";8;"Участвуете в конкурсе";1615565;"04.07.2026 в 16:21"
30;3;"—";288;"94 90 94";10;"Участвуете в конкурсе";1430424;"03.07.2026 в 18:41"
31;1;"—";287;"98 98 81";10;"Участвуете в конкурсе";1208714;"03.07.2026 в 21:49"
32;22;"—";287;"100 88 89";10;"Конкурсная группа исключена";1360455;"30.06.2026 в 21:23"
33;2;"—";287;"90 93 94";10;"Участвуете в конкурсе";1682667;"11.07.2026 в 12:09"
34;5;"—";287;"96 90 91";10;"Участвуете в конкурсе";2264458;"19.07.2026 в 16:12"
35;2;"—";286;"94 100 89";3;"Участвуете в конкурсе";1267325;"29.06.2026 в 21:53"
36;4;"—";286;"86 93 97";10;"Участвуете в конкурсе";1500028;"04.07.2026 в 11:38"
37;5;"—";286;"100 95 81";10;"Участвуете в конкурсе";1640345;"05.07.2026 в 15:25"
38;6;"—";286;"94 88 94";10;"Участвуете в конкурсе";1853778;"25.07.2026 в 15:58"
39;4;"—";286;"94 88 94";10;"Участвуете в конкурсе";1901421;"16.07.2026 в 13:59"
40;3;"—";286;"94 88 94";10;"Участвуете в конкурсе";2013903;"13.07.2026 в 20:05"
