"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"Электронное";"256.0";"77 77 97";"5.0";"Участвуете в конкурсе";"1746626";"—"
"2";"6";"—";"259.0";"77 86 91";"5.0";"Участвуете в конкурсе";"1931957";"—"
"3";"8";"—";"170.0";"84 81";"5.0";"Участвуете в конкурсе";"1516787";"—"
"4";"4";"Электронное";"285.0";"96 92 94";"3.0";"Участвуете в конкурсе";"1646860";"—"
"5";"3";"—";"278.0";"96 85 94";"3.0";"Участвуете в конкурсе";"2223399";"—"
"6";"8";"—";"246.0";"77 93 73";"3.0";"Участвуете в конкурсе";"1161131";"—"
"7";"7";"Электронное";"120.0";"57 60";"3.0";"Участвуете в конкурсе";"1073673";"—"
"8";"3";"—";"220.0";"75 72 70";"3.0";"Участвуете в конкурсе";"1715327";"—"
"9";"4";"—";"3.0";"0 0";"3.0";"Участвуете в конкурсе";"975235";"—"
"10";"3";"—";"198.0";"65 71 59";"3.0";"Участвуете в конкурсе";"1898786";"—"
"11";"1";"—";"239.0";"86 80 70";"3.0";"Участвуете в конкурсе";"2094695";"—"
"12";"3";"—";"149.0";"47 42 58";"2.0";"Участвуете в конкурсе";"1039446";"—"
"13";"14";"—";"99.0";"49 48";"2.0";"Участвуете в конкурсе";"1686422";"—"
"14";"8";"—";"134.0";"46 86";"2.0";"Участвуете в конкурсе";"2100520";"—"
"15";"12";"—";"146.0";"71 73";"2.0";"Участвуете в конкурсе";"1603207";"—"
"16";"2";"—";"239.0";"80 71 86";"2.0";"Участвуете в конкурсе";"1790272";"—"
"17";"5";"—";"66.0";"64";"2.0";"Участвуете в конкурсе";"1624673";"—"
"18";"10";"Электронное";"236.0";"94 80 60";"2.0";"Участвуете в конкурсе";"1720253";"—"
"19";"13";"—";"135.0";"62 73 0";"—";"Участвуете в конкурсе";"1351423";"—"
"20";"1";"Электронное";"261.0";"88 85 88";"—";"Участвуете в конкурсе";"1379432";"—"
"21";"3";"Электронное";"239.0";"73 91 75";"—";"Участвуете в конкурсе";"1379439";"—"
"22";"2";"Электронное";"182.0";"63 49 70";"—";"Участвуете в конкурсе";"1092026";"—"
"23";"6";"—";"114.0";"56 58";"—";"Участвуете в конкурсе";"1527090";"—"
"24";"8";"Электронное";"228.0";"82 68 78";"—";"Участвуете в конкурсе";"1983675";"—"
"25";"4";"—";"130.0";"29 47 54";"—";"Участвуете в конкурсе";"1619665";"—"
"26";"5";"Электронное";"120.0";"60 60";"—";"Участвуете в конкурсе";"2136003";"—"
"27";"9";"—";"83.0";"26 57";"—";"Участвуете в конкурсе";"1859582";"—"
"28";"4";"Электронное";"241.0";"88 67 86";"—";"Участвуете в конкурсе";"1515974";"—"
"29";"6";"—";"—";"—";"—";"Участвуете в конкурсе";"1152430";"—"
"30";"5";"—";"—";"0 0";"—";"Участвуете в конкурсе";"1085323";"—"
"31";"3";"—";"207.0";"70 62 75";"—";"Участвуете в конкурсе";"1714174";"—"
"32";"7";"Электронное";"—";"0 0";"—";"Участвуете в конкурсе";"2042819";"—"
"33";"6";"Электронное";"222.0";"81 66 75";"—";"Участвуете в конкурсе";"1477508";"—"
"34";"10";"—";"109.0";"52 57";"—";"Участвуете в конкурсе";"1416769";"—"
"35";"11";"—";"265.0";"100 87 78";"—";"Участвуете в конкурсе";"1432515";"—"
"36";"4";"—";"185.0";"95 90";"—";"Участвуете в конкурсе";"1543572";"—"
"37";"1";"Электронное";"166.0";"49 57 60";"—";"Участвуете в конкурсе";"1005120";"—"
"38";"5";"Электронное";"—";"—";"—";"Участвуете в конкурсе";"1649745";"—"
"39";"2";"—";"202.0";"70 60 72";"—";"Участвуете в конкурсе";"1129951";"—"
"40";"2";"—";"142.0";"77 65";"—";"Участвуете в конкурсе";"2052316";"—"
"41";"1";"—";"54.0";"54";"—";"Участвуете в конкурсе";"962163";"—"
"42";"5";"—";"288.0";"98 94 91";"5.0";"Участвуете в конкурсе";"1428134";"—"
"43";"4";"—";"287.0";"96 94 94";"3.0";"Участвуете в конкурсе";"1424537";"—"
"44";"8";"—";"284.0";"96 90 95";"3.0";"Участвуете в конкурсе";"1378322";"—"
