"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"6";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2036451";"—"
"2";"5";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2035657";"—"
"3";"6";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2137647";"—"
"4";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2220874";"—"
"5";"11";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2170509";"—"
"6";"5";"—";"25000";"x";"25000";"На рассмотрении";"1996966";"—"
"7";"6";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1994178";"—"
"8";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2052844";"—"
"9";"6";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2182439";"—"
"10";"6";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2176288";"—"
"11";"1";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2171644";"—"
"12";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2247366";"—"
"13";"7";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"941391";"—"
"14";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1522783";"—"
"15";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1001000";"—"
"16";"8";"—";"—";"-";"—";"Ожидание результатов ВИ";"1647819";"—"
"17";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"1184758";"—"
"18";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1607790";"—"
"19";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1997686";"—"
"20";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2089475";"—"
"21";"7";"—";"—";"-";"—";"Ожидание результатов ВИ";"2003107";"—"
"22";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2138300";"—"
"23";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2241026";"—"
"24";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2266937";"—"
"25";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2331722";"—"
"26";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2307949";"—"
"27";"12";"—";"—";"-";"—";"Ожидание результатов ВИ";"2335985";"—"
"28";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2390156";"—"
"29";"11";"—";"—";"-";"—";"Ожидание результатов ВИ";"2430575";"—"
"30";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2446642";"—"
