"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"302";"297";"97";"Участвует в конкурсе";"1639123";"—"
"2";"1";"—";"292";"287";"97";"Участвует в конкурсе";"1639124";"—"
"3";"1";"—";"289";"284";"94";"Участвует в конкурсе";"1214175";"—"
"4";"1";"—";"289";"284";"94";"Участвует в конкурсе";"1534548";"—"
"5";"2";"—";"288";"283";"97";"Участвует в конкурсе";"1996184";"—"
"6";"1";"—";"286";"281";"89";"Участвует в конкурсе";"1443255";"—"
"7";"1";"—";"285";"280";"95";"Участвует в конкурсе";"1780103";"—"
"8";"1";"—";"282";"277";"91";"Участвует в конкурсе";"1904897";"—"
"9";"1";"—";"278";"278";"94";"Участвует в конкурсе";"1399386";"—"
"10";"1";"—";"278";"273";"97";"Участвует в конкурсе";"1363705";"—"
"11";"2";"—";"278";"273";"100";"Участвует в конкурсе";"1201714";"—"
"12";"1";"—";"277";"272";"89";"Участвует в конкурсе";"2230715";"—"
"13";"1";"—";"277";"272";"86";"Участвует в конкурсе";"1442182";"—"
"14";"4";"—";"276";"271";"94";"Участвует в конкурсе";"1267477";"—"
"15";"1";"—";"276";"271";"89";"Участвует в конкурсе";"1481092";"—"
"16";"1";"—";"276";"271";"97";"Участвует в конкурсе";"1282895";"—"
"17";"1";"—";"276";"271";"91";"Участвует в конкурсе";"1354714";"—"
"18";"1";"—";"275";"275";"97";"Участвует в конкурсе";"1425694";"—"
"19";"3";"—";"275";"270";"91";"Участвует в конкурсе";"1194668";"—"
"20";"1";"—";"275";"270";"91";"Участвует в конкурсе";"1872869";"—"
"21";"1";"—";"272";"272";"94";"Участвует в конкурсе";"2179849";"—"
"22";"1";"—";"272";"267";"94";"Участвует в конкурсе";"1567660";"—"
"23";"2";"—";"271";"266";"89";"Участвует в конкурсе";"2173957";"—"
"24";"1";"—";"271";"266";"89";"Участвует в конкурсе";"1192207";"—"
"25";"4";"—";"271";"266";"97";"Участвует в конкурсе";"2181216";"—"
"26";"1";"—";"271";"266";"94";"Участвует в конкурсе";"1308920";"—"
"27";"1";"—";"271";"266";"95";"Участвует в конкурсе";"1257827";"—"
"28";"1";"—";"270";"265";"100";"Участвует в конкурсе";"2368177";"—"
"29";"2";"—";"269";"264";"91";"Участвует в конкурсе";"1200363";"—"
"30";"1";"—";"269";"264";"86";"Участвует в конкурсе";"2034299";"—"
"31";"1";"—";"269";"264";"91";"Участвует в конкурсе";"1251161";"—"
"32";"1";"—";"269";"262";"91";"Участвует в конкурсе";"2042668";"—"
"33";"3";"—";"269";"259";"75";"Участвует в конкурсе";"2225953";"—"
