"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"8.0";"—";"8.0";"Участвуете в конкурсе";"1721462";"—"
"2";"1";"Электронное";"273.0";"83 94 91";"5.0";"Участвуете в конкурсе";"1916967";"—"
"3";"4";"—";"258.0";"88 83 82";"5.0";"Участвуете в конкурсе";"1210667";"—"
"4";"5";"—";"289.0";"100 91 95";"3.0";"Участвуете в конкурсе";"2229023";"—"
"5";"1";"Электронное";"213.0";"65 81 64";"3.0";"Участвуете в конкурсе";"1339217";"—"
"6";"4";"—";"152.0";"81";"3.0";"Участвуете в конкурсе";"1753065";"—"
"7";"5";"Электронное";"84.0";"—";"3.0";"Участвуете в конкурсе";"1790623";"—"
"8";"1";"—";"218.0";"65 78 72";"3.0";"Участвуете в конкурсе";"1686463";"—"
"9";"1";"Электронное";"151.0";"72 76";"3.0";"Участвуете в конкурсе";"1088595";"—"
"10";"1";"Электронное";"3.0";"—";"3.0";"Участвуете в конкурсе";"1731421";"—"
"11";"1";"—";"238.0";"74 87 74";"3.0";"Участвуете в конкурсе";"1400612";"—"
"12";"4";"—";"143.0";"70 70";"3.0";"Участвуете в конкурсе";"2139254";"—"
"13";"5";"Электронное";"219.0";"75 78 64";"2.0";"Участвуете в конкурсе";"1497670";"—"
"14";"2";"—";"232.0";"87 69 74";"2.0";"Участвуете в конкурсе";"1035555";"—"
"15";"3";"—";"220.0";"65 75 78";"2.0";"Участвуете в конкурсе";"1316359";"—"
"16";"2";"—";"231.0";"61 82 86";"2.0";"Участвуете в конкурсе";"1361150";"—"
"17";"3";"—";"255.0";"88 75 92";"—";"Участвуете в конкурсе";"2121378";"—"
"18";"5";"Электронное";"241.0";"78 83 80";"—";"Участвуете в конкурсе";"1180128";"—"
"19";"3";"—";"238.0";"85 81 72";"—";"Участвуете в конкурсе";"1517915";"—"
"20";"2";"—";"43.0";"—";"—";"Участвуете в конкурсе";"1170033";"—"
"21";"6";"—";"57.0";"—";"—";"Участвуете в конкурсе";"1043536";"—"
"22";"2";"—";"—";"—";"—";"Участвуете в конкурсе";"1720517";"—"
