"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"5";"0";"—";"Участвует в конкурсе";"2153116";"—"
"2";"2";"—";"5";"0";"—";"Участвует в конкурсе";"969377";"—"
"3";"2";"+";"0";"0";"—";"Участвует в конкурсе";"1182652";"—"
"4";"3";"—";"0";"0";"—";"Участвует в конкурсе";"1478016";"—"
"5";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1338379";"—"
"6";"3";"+";"289";"279";"90";"Участвует в конкурсе";"1289306";"—"
"7";"2";"+";"274";"269";"92";"Участвует в конкурсе";"1441444";"—"
"8";"2";"—";"268";"263";"82";"Участвует в конкурсе";"1470569";"—"
"9";"1";"—";"267";"262";"86";"Участвует в конкурсе";"2299079";"—"
"10";"2";"—";"262";"262";"86";"Участвует в конкурсе";"1716966";"—"
"11";"2";"—";"260";"260";"86";"Участвует в конкурсе";"1211432";"—"
"12";"1";"—";"255";"250";"84";"Участвует в конкурсе";"1478758";"—"
"13";"2";"—";"254";"249";"88";"Участвует в конкурсе";"1813178";"—"
"14";"1";"—";"251";"251";"86";"Участвует в конкурсе";"1471135";"—"
"15";"1";"—";"251";"246";"82";"Участвует в конкурсе";"1625119";"—"
"16";"1";"—";"250";"245";"84";"Участвует в конкурсе";"2180963";"—"
"17";"1";"—";"244";"244";"70";"Участвует в конкурсе";"1072368";"—"
"18";"1";"—";"240";"235";"70";"Участвует в конкурсе";"1396197";"—"
"19";"3";"—";"240";"233";"74";"Участвует в конкурсе";"2054271";"—"
"20";"1";"—";"239";"239";"78";"Участвует в конкурсе";"1256542";"—"
"21";"1";"—";"237";"237";"70";"Участвует в конкурсе";"1794208";"—"
"22";"3";"+";"232";"232";"86";"Участвует в конкурсе";"987085";"—"
"23";"1";"—";"226";"226";"82";"Участвует в конкурсе";"1982340";"—"
"24";"1";"—";"225";"225";"78";"Участвует в конкурсе";"1680540";"—"
"25";"2";"—";"215";"215";"74";"Участвует в конкурсе";"1773660";"—"
"26";"1";"—";"214";"209";"70";"Участвует в конкурсе";"1438320";"—"
"27";"3";"—";"212";"212";"74";"Участвует в конкурсе";"1183486";"—"
