"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"299000";"96 96 97";"10000";"Участвует в конкурсе";"1626983";"—"
"3";"6";"—";"294000";"92 95 97";"10000";"Участвует в конкурсе";"1179087";"—"
"4";"3";"—";"293000";"100 93 94";"6000";"Участвует в конкурсе";"2218242";"—"
"5";"5";"—";"292000";"95 93 94";"10000";"Участвует в конкурсе";"1777594";"—"
"6";"6";"—";"291000";"94 100 94";"3000";"Участвует в конкурсе";"1928200";"—"
"7";"3";"—";"291000";"100 100 83";"8000";"Участвует в конкурсе";"1355618";"—"
"8";"4";"—";"291000";"100 98 83";"10000";"Участвует в конкурсе";"1364152";"—"
"9";"6";"—";"290000";"95 88 97";"10000";"Участвует в конкурсе";"2005775";"—"
"10";"10";"—";"290000";"90 93 97";"10000";"Участвует в конкурсе";"1983588";"—"
"11";"4";"—";"288000";"97 98 83";"10000";"Участвует в конкурсе";"1496139";"—"
"12";"2";"—";"288000";"96 96 86";"10000";"Участвует в конкурсе";"1521692";"—"
"14";"2";"—";"287000";"98 88 91";"10000";"Участвует в конкурсе";"1363192";"—"
"15";"10";"—";"287000";"96 95 86";"10000";"Участвует в конкурсе";"1652121";"—"
"17";"21";"—";"286000";"92 100 94";"—";"Участвует в конкурсе";"1995422";"—"
"18";"2";"—";"286000";"95 95 86";"10000";"Участвует в конкурсе";"1556038";"—"
"19";"3";"—";"285000";"96 98 91";"—";"Участвует в конкурсе";"1592224";"—"
"20";"15";"—";"285000";"99 90 86";"10000";"Участвует в конкурсе";"1795014";"—"
"21";"22";"—";"285000";"94 100 81";"10000";"Участвует в конкурсе";"1904436";"—"
"22";"2";"—";"284000";"92 100 89";"3000";"Участвует в конкурсе";"1774973";"—"
"23";"2";"—";"284000";"95 93 86";"10000";"Участвует в конкурсе";"1987836";"—"
"24";"6";"—";"283000";"100 95 78";"10000";"Участвует в конкурсе";"2335701";"—"
"25";"24";"—";"283000";"97 93 83";"10000";"Участвует в конкурсе";"2341830";"—"
"26";"3";"—";"283000";"90 100 83";"10000";"Участвует в конкурсе";"1416843";"—"
"27";"5";"—";"282000";"88 95 89";"10000";"Участвует в конкурсе";"1208182";"—"
"28";"2";"—";"282000";"86 100 86";"10000";"Участвует в конкурсе";"1080199";"—"
"29";"2";"—";"281000";"84 94 94";"9000";"Участвует в конкурсе";"1191316";"—"
"30";"2";"—";"280000";"97 95 78";"10000";"Участвует в конкурсе";"1258258";"—"
"31";"12";"—";"280000";"86 90 94";"10000";"Участвует в конкурсе";"2132689";"—"
"33";"5";"—";"279000";"94 100 81";"4000";"Участвует в конкурсе";"1621706";"—"
"34";"11";"—";"279000";"95 85 89";"10000";"Участвует в конкурсе";"1562867";"—"
"35";"5";"—";"279000";"94 94 81";"10000";"Участвует в конкурсе";"1797665";"—"
"36";"2";"—";"279000";"90 96 83";"10000";"Участвует в конкурсе";"1213243";"—"
"38";"1";"—";"279000";"88 98 83";"10000";"Участвует в конкурсе";"2149824";"—"
"39";"2";"—";"278000";"92 100 78";"8000";"Участвует в конкурсе";"1891549";"—"
"40";"4";"—";"278000";"100 90 78";"10000";"Участвует в конкурсе";"1716050";"—"
"41";"2";"—";"278000";"94 93 81";"10000";"Участвует в конкурсе";"1424451";"—"
"42";"2";"—";"278000";"92 93 83";"10000";"Участвует в конкурсе";"1552281";"—"
"43";"1";"—";"278000";"92 90 86";"10000";"Участвует в конкурсе";"2270132";"—"
"44";"15";"—";"277000";"92 94 81";"10000";"Участвует в конкурсе";"1116560";"—"
"45";"2";"—";"277000";"90 86 91";"10000";"Участвует в конкурсе";"2069703";"—"
"46";"1";"—";"277000";"90 86 91";"10000";"Участвует в конкурсе";"2033142";"—"
"47";"1";"—";"277000";"88 90 89";"10000";"Участвует в конкурсе";"1291704";"—"
"48";"3";"—";"276000";"92 90 91";"3000";"Участвует в конкурсе";"2311723";"—"
"49";"5";"—";"276000";"86 96 91";"3000";"Участвует в конкурсе";"1514349";"—"
"50";"16";"—";"276000";"90 96 83";"7000";"Участвует в конкурсе";"1201008";"—"
"51";"4";"—";"276000";"90 90 86";"10000";"Участвует в конкурсе";"1634337";"—"
"53";"6";"—";"275000";"94 88 83";"10000";"Участвует в конкурсе";"1933178";"—"
"54";"2";"—";"275000";"88 83 94";"10000";"Участвует в конкурсе";"2141022";"—"
"55";"7";"—";"275000";"86 90 89";"10000";"Участвует в конкурсе";"1849042";"—"
"56";"3";"—";"274000";"100 88 83";"3000";"Участвует в конкурсе";"1603624";"—"
"57";"12";"—";"274000";"90 80 94";"10000";"Участвует в конкурсе";"1260223";"—"
"58";"2";"—";"274000";"84 94 86";"10000";"Участвует в конкурсе";"1716055";"—"
"59";"2";"—";"274000";"82 88 94";"10000";"Участвует в конкурсе";"1424493";"—"
"61";"6";"—";"273000";"94 93 86";"—";"Участвует в конкурсе";"1918463";"—"
"62";"1";"—";"273000";"95 98 78";"2000";"Участвует в конкурсе";"1244657";"—"
"63";"7";"—";"273000";"92 90 89";"2000";"Участвует в конкурсе";"1355119";"—"
"65";"2";"—";"273000";"86 86 91";"10000";"Участвует в конкурсе";"1087466";"—"
"66";"10";"—";"273000";"84 93 86";"10000";"Участвует в конкурсе";"1975290";"—"
"67";"2";"—";"273000";"84 85 94";"10000";"Участвует в конкурсе";"1196103";"—"
"68";"4";"—";"273000";"82 90 91";"10000";"Участвует в конкурсе";"1643886";"—"
"69";"1";"—";"272000";"94 87 91";"—";"Участвует в конкурсе";"2121296";"—"
"70";"3";"—";"272000";"94 90 78";"10000";"Участвует в конкурсе";"1213224";"—"
"71";"1";"—";"272000";"88 83 91";"10000";"Участвует в конкурсе";"1911798";"—"
"72";"9";"—";"272000";"86 98 78";"10000";"Участвует в конкурсе";"1827370";"—"
"73";"2";"—";"271000";"95 93 83";"—";"Участвует в конкурсе";"1853122";"—"
"74";"2";"—";"271000";"95 90 86";"—";"Участвует в конкурсе";"1526636";"—"
"75";"7";"—";"271000";"98 85 86";"2000";"Участвует в конкурсе";"2370518";"—"
"77";"9";"—";"271000";"88 90 83";"10000";"Участвует в конкурсе";"2152487";"—"
"78";"1";"—";"271000";"74 93 94";"10000";"Участвует в конкурсе";"2202549";"—"
"79";"2";"—";"270000";"96 88 83";"3000";"Участвует в конкурсе";"1168086";"—"
"80";"1";"—";"270000";"90 92 83";"5000";"Участвует в конкурсе";"1995393";"—"
"84";"2";"—";"269000";"90 90 89";"—";"Участвует в конкурсе";"1511773";"—"
"85";"2";"—";"269000";"92 88 86";"3000";"Участвует в конкурсе";"1398755";"—"
"86";"1";"—";"269000";"88 98 78";"5000";"Участвует в конкурсе";"2415349";"—"
"87";"8";"—";"269000";"84 84 91";"10000";"Участвует в конкурсе";"1979104";"—"
"88";"1";"—";"269000";"80 88 91";"10000";"Участвует в конкурсе";"1133458";"—"
"89";"6";"—";"268000";"88 94 86";"—";"Участвует в конкурсе";"2265517";"—"
"90";"7";"—";"268000";"88 89 91";"—";"Участвует в конкурсе";"2176542";"—"
"91";"9";"—";"268000";"97 90 78";"3000";"Участвует в конкурсе";"1724945";"—"
"92";"1";"—";"268000";"95 84 86";"3000";"Участвует в конкурсе";"2247766";"—"
"93";"5";"—";"268000";"92 92 81";"3000";"Участвует в конкурсе";"1655448";"—"
"94";"1";"Электронное";"268000";"92 82 91";"3000";"Участвует в конкурсе";"1194669";"—"
"95";"6";"—";"268000";"92 88 78";"10000";"Участвует в конкурсе";"2120359";"—"
"96";"2";"—";"268000";"84 80 94";"10000";"Участвует в конкурсе";"2268669";"—"
"97";"1";"Электронное";"267000";"96 90 81";"—";"Участвует в конкурсе";"1386489";"—"
"99";"1";"—";"267000";"94 90 83";"—";"Участвует в конкурсе";"2026445";"—"
"100";"6";"—";"267000";"86 92 86";"3000";"Участвует в конкурсе";"1214630";"—"
"101";"18";"—";"267000";"86 98 73";"10000";"Участвует в конкурсе";"1059224";"—"
"102";"4";"—";"266000";"88 92 86";"—";"Участвует в конкурсе";"1725667";"—"
"103";"1";"—";"266000";"90 88 78";"10000";"Участвует в конкурсе";"1441421";"—"
"104";"1";"Электронное";"266000";"86 95 75";"10000";"Участвует в конкурсе";"1203996";"—"
"106";"1";"—";"265000";"94 80 91";"—";"Участвует в конкурсе";"1627450";"—"
"107";"2";"—";"265000";"94 78 83";"10000";"Участвует в конкурсе";"1184519";"—"
"108";"6";"—";"265000";"86 88 81";"10000";"Участвует в конкурсе";"2341504";"—"
"109";"7";"—";"265000";"82 84 89";"10000";"Участвует в конкурсе";"2343473";"—"
"110";"7";"—";"264000";"88 88 78";"10000";"Участвует в конкурсе";"1427790";"—"
"111";"7";"—";"264000";"86 90 78";"10000";"Участвует в конкурсе";"1211745";"—"
"112";"7";"—";"264000";"86 77 91";"10000";"Участвует в конкурсе";"1394809";"—"
"113";"5";"—";"264000";"80 88 86";"10000";"Участвует в конкурсе";"1650102";"—"
"114";"2";"—";"264000";"80 88 86";"10000";"Участвует в конкурсе";"2098014";"—"
"115";"3";"—";"264000";"80 85 89";"10000";"Участвует в конкурсе";"1356893";"—"
"116";"5";"—";"263000";"92 93 78";"—";"Участвует в конкурсе";"1153485";"—"
"117";"5";"—";"263000";"84 93 86";"—";"Участвует в конкурсе";"1362470";"—"
"119";"3";"—";"263000";"94 85 81";"3000";"Участвует в конкурсе";"2055688";"—"
"120";"5";"—";"263000";"86 88 86";"3000";"Участвует в конкурсе";"1211476";"—"
"121";"1";"—";"263000";"95 88 72";"8000";"Участвует в конкурсе";"1784356";"—"
"122";"1";"—";"263000";"90 90 73";"10000";"Участвует в конкурсе";"1586396";"—"
"123";"2";"—";"263000";"84 86 83";"10000";"Участвует в конкурсе";"1306296";"—"
"124";"1";"Электронное";"263000";"84 83 86";"10000";"Участвует в конкурсе";"1780558";"—"
"125";"2";"—";"263000";"82 85 86";"10000";"Участвует в конкурсе";"1636155";"—"
"126";"1";"Электронное";"263000";"80 90 83";"10000";"Участвует в конкурсе";"1230988";"—"
"127";"1";"—";"262000";"90 94 78";"—";"Участвует в конкурсе";"1624818";"—"
"128";"1";"—";"262000";"90 92 78";"2000";"Участвует в конкурсе";"1213342";"—"
"129";"11";"—";"262000";"86 96 78";"2000";"Участвует в конкурсе";"1908092";"—"
"130";"2";"—";"262000";"88 88 83";"3000";"Участвует в конкурсе";"2042498";"—"
"132";"7";"—";"262000";"86 83 83";"10000";"Участвует в конкурсе";"1434484";"—"
"133";"12";"—";"262000";"86 83 83";"10000";"Участвует в конкурсе";"1211785";"—"
"134";"24";"—";"261000";"86 78 97";"—";"Участвует в конкурсе";"1367168";"—"
"135";"2";"—";"261000";"88 90 73";"10000";"Участвует в конкурсе";"2312584";"—"
"136";"4";"—";"261000";"88 88 75";"10000";"Участвует в конкурсе";"2220825";"—"
"137";"8";"—";"261000";"86 95 70";"10000";"Участвует в конкурсе";"2261899";"—"
"138";"1";"Электронное";"261000";"82 88 81";"10000";"Участвует в конкурсе";"1835410";"—"
"139";"5";"—";"261000";"82 80 89";"10000";"Участвует в конкурсе";"1647177";"—"
"140";"1";"—";"261000";"78 92 81";"10000";"Участвует в конкурсе";"1841058";"—"
"141";"5";"—";"260000";"84 92 81";"3000";"Участвует в конкурсе";"1853866";"—"
"142";"2";"—";"260000";"86 86 81";"7000";"Участвует в конкурсе";"1414362";"—"
"143";"5";"—";"260000";"78 88 86";"8000";"Участвует в конкурсе";"1260676";"—"
"144";"4";"—";"260000";"94 90 66";"10000";"Участвует в конкурсе";"2223774";"—"
"145";"6";"—";"260000";"94 78 78";"10000";"Участвует в конкурсе";"2064365";"—"
"146";"1";"—";"260000";"86 83 81";"10000";"Участвует в конкурсе";"2051827";"—"
"147";"1";"—";"260000";"86 75 89";"10000";"Участвует в конкурсе";"1444570";"—"
"148";"19";"—";"260000";"82 79 89";"10000";"Участвует в конкурсе";"2003355";"—"
"149";"1";"—";"259000";"88 90 81";"—";"Участвует в конкурсе";"1291948";"—"
"150";"3";"—";"259000";"88 80 91";"—";"Участвует в конкурсе";"1654995";"—"
"151";"2";"—";"259000";"86 90 83";"—";"Участвует в конкурсе";"1775165";"—"
"152";"6";"—";"259000";"80 90 89";"—";"Участвует в конкурсе";"1675569";"—"
"153";"1";"—";"259000";"88 90 78";"3000";"Участвует в конкурсе";"1359384";"—"
"154";"2";"—";"259000";"88 83 78";"10000";"Участвует в конкурсе";"1690709";"—"
"155";"7";"—";"259000";"86 88 75";"10000";"Участвует в конкурсе";"1514622";"—"
"156";"1";"—";"259000";"82 86 81";"10000";"Участвует в конкурсе";"2288995";"—"
"157";"2";"—";"259000";"82 84 83";"10000";"Участвует в конкурсе";"1169994";"—"
"158";"5";"—";"259000";"80 80 89";"10000";"Участвует в конкурсе";"1568032";"—"
"159";"6";"—";"258000";"95 80 83";"—";"Участвует в конкурсе";"1713477";"—"
"160";"4";"—";"258000";"82 88 86";"2000";"Участвует в конкурсе";"1432911";"—"
