"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"346";"346";"0";"Участвуете в конкурсе";"1547943";"—"
"2";"1";"—";"342";"338";"4";"Участвуете в конкурсе";"1354491";"—"
"3";"2";"—";"341";"331";"10";"Участвуете в конкурсе";"1429990";"—"
"4";"1";"—";"331";"326";"5";"Участвуете в конкурсе";"1106789";"—"
"5";"1";"—";"323";"313";"10";"Участвуете в конкурсе";"998826";"—"
"6";"7";"—";"319";"319";"0";"Участвуете в конкурсе";"1189360";"—"
"7";"1";"—";"319";"309";"10";"Участвуете в конкурсе";"1003171";"—"
"8";"1";"—";"318";"316";"2";"Участвуете в конкурсе";"1267489";"—"
"9";"4";"—";"317";"317";"0";"Участвуете в конкурсе";"1544423";"—"
"10";"1";"—";"317";"307";"10";"Участвуете в конкурсе";"1419243";"—"
"11";"1";"—";"310";"305";"5";"Участвуете в конкурсе";"1355984";"—"
"12";"1";"—";"305";"295";"10";"Участвуете в конкурсе";"1519138";"—"
"13";"1";"—";"303";"295";"8";"Участвуете в конкурсе";"1340091";"—"
"14";"1";"—";"289";"287";"2";"Участвуете в конкурсе";"969200";"—"
"15";"5";"—";"288";"283";"5";"Участвуете в конкурсе";"1193490";"—"
"16";"1";"—";"287";"287";"0";"Участвуете в конкурсе";"1515677";"—"
"17";"2";"—";"284";"284";"0";"Участвуете в конкурсе";"1399170";"—"
"18";"4";"—";"270";"270";"0";"Участвуете в конкурсе";"1134239";"—"
"19";"1";"—";"267";"267";"0";"Участвуете в конкурсе";"992626";"—"
"20";"2";"—";"266";"256";"10";"Участвуете в конкурсе";"1128015";"—"
"21";"1";"—";"261";"261";"0";"Участвуете в конкурсе";"1197513";"—"
"22";"1";"—";"257";"257";"0";"Участвуете в конкурсе";"977200";"—"
"23";"4";"—";"245";"245";"0";"Участвуете в конкурсе";"1114780";"—"
"1";"1";"Да";"245";"237";"8";"Участвуете в конкурсе";"1242466";"—"
"25";"4";"—";"234";"234";"0";"Участвуете в конкурсе";"1280331";"—"
"2";"1";"Да";"231";"221";"10";"Участвуете в конкурсе";"1208591";"—"
"27";"4";"—";"227";"227";"0";"Участвуете в конкурсе";"1852113";"—"
"28";"11";"—";"217";"217";"0";"Участвуете в конкурсе";"981095";"—"
"29";"2";"—";"199";"199";"0";"Участвуете в конкурсе";"1098001";"—"
"30";"2";"—";"197";"197";"0";"Участвуете в конкурсе";"952601";"—"
"31";"2";"—";"195";"185";"10";"Участвуете в конкурсе";"1529580";"—"
"32";"1";"—";"190";"180";"10";"Участвуете в конкурсе";"1716892";"—"
"33";"3";"—";"188";"188";"0";"Участвуете в конкурсе";"1171648";"—"
"34";"1";"Да";"187";"187";"0";"Участвуете в конкурсе";"1392311";"—"
"35";"4";"—";"185";"175";"10";"Участвуете в конкурсе";"1616806";"—"
"36";"3";"—";"178";"178";"0";"Участвуете в конкурсе";"1086025";"—"
"37";"3";"—";"178";"175";"3";"Участвуете в конкурсе";"1520044";"—"
"38";"3";"—";"169";"169";"0";"Участвуете в конкурсе";"985545";"—"
"39";"3";"—";"169";"159";"10";"Участвуете в конкурсе";"1201763";"—"
"40";"6";"—";"167";"157";"10";"Участвуете в конкурсе";"1462202";"—"
"41";"8";"—";"164";"164";"0";"Участвуете в конкурсе";"967229";"—"
"42";"1";"—";"162";"159";"3";"Участвуете в конкурсе";"2343728";"—"
"43";"1";"—";"159";"159";"0";"Участвуете в конкурсе";"1256362";"—"
"44";"1";"—";"159";"159";"0";"Участвуете в конкурсе";"1960055";"—"
"45";"1";"—";"154";"154";"0";"Участвуете в конкурсе";"1342075";"—"
"46";"1";"—";"153";"153";"0";"Участвуете в конкурсе";"1442981";"—"
"47";"4";"—";"151";"151";"0";"Участвуете в конкурсе";"1507581";"—"
"48";"2";"—";"151";"151";"0";"Участвуете в конкурсе";"1273341";"—"
