"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"277.0";"93 89 95";"—";"Участвуете в конкурсе";"1583643";"—"
"2";"1";"—";"277.0";"90 86 96";"5.0";"Участвуете в конкурсе";"2285867";"—"
"3";"1";"—";"265.0";"83 91 86";"5.0";"Участвуете в конкурсе";"1781104";"—"
"4";"1";"—";"248.0";"83 73 92";"—";"Участвуете в конкурсе";"2249419";"—"
"5";"2";"—";"246.0";"80 83 80";"3.0";"Участвуете в конкурсе";"1614877";"—"
"6";"1";"—";"239.0";"85 72 80";"2.0";"Участвуете в конкурсе";"1287072";"—"
"7";"1";"—";"238.0";"70 86 80";"2.0";"Участвуете в конкурсе";"1196318";"—"
"8";"1";"—";"237.0";"75 73 86";"3.0";"Участвуете в конкурсе";"2221962";"—"
"9";"5";"—";"231.0";"70 81 80";"—";"Участвуете в конкурсе";"2244894";"—"
"10";"1";"—";"230.0";"75 72 78";"5.0";"Участвуете в конкурсе";"1714276";"—"
"11";"16";"—";"228.0";"78 75 72";"3.0";"Участвуете в конкурсе";"1520643";"—"
