"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"22";"—";"287000";"90 96 91";"10000";"Участвует в конкурсе";"1515540";"—"
"2";"13";"—";"275000";"98 86 81";"10000";"Участвует в конкурсе";"2021531";"—"
"3";"9";"—";"275000";"98 86 81";"10000";"Участвует в конкурсе";"1414943";"—"
"4";"27";"—";"274000";"90 96 78";"10000";"Участвует в конкурсе";"1582830";"—"
"5";"14";"—";"267000";"88 86 83";"10000";"Участвует в конкурсе";"1988929";"—"
"8";"9";"—";"258000";"93 84 81";"—";"Участвует в конкурсе";"1897156";"—"
"9";"16";"—";"258000";"83 84 83";"8000";"Участвует в конкурсе";"1363725";"—"
"10";"6";"—";"257000";"88 84 75";"10000";"Участвует в конкурсе";"1955035";"—"
"11";"12";"—";"251000";"80 86 75";"10000";"Участвует в конкурсе";"1286125";"—"
"12";"9";"—";"249000";"83 84 72";"10000";"Участвует в конкурсе";"1717973";"—"
"13";"16";"Электронное";"248000";"73 82 89";"4000";"Участвует в конкурсе";"2225064";"—"
"14";"9";"—";"248000";"78 88 72";"10000";"Участвует в конкурсе";"1265582";"—"
"15";"19";"—";"246000";"83 90 73";"—";"Участвует в конкурсе";"1843695";"—"
"16";"21";"—";"246000";"80 82 81";"3000";"Участвует в конкурсе";"2182368";"—"
"17";"2";"—";"245000";"85 90 70";"—";"Участвует в конкурсе";"1330860";"—"
"18";"12";"—";"245000";"88 78 69";"10000";"Участвует в конкурсе";"1284721";"—"
"19";"3";"—";"244000";"94 80 70";"—";"Участвует в конкурсе";"1904650";"—"
"20";"12";"Электронное";"244000";"86 86 72";"—";"Участвует в конкурсе";"1914936";"—"
"21";"9";"—";"244000";"83 78 83";"—";"Участвует в конкурсе";"2052895";"—"
"22";"13";"—";"244000";"90 72 72";"10000";"Участвует в конкурсе";"1818645";"—"
"23";"24";"—";"243000";"90 84 69";"—";"Участвует в конкурсе";"1576148";"—"
"24";"10";"—";"243000";"90 78 75";"—";"Участвует в конкурсе";"1753007";"—"
"25";"1";"Электронное";"243000";"85 82 73";"3000";"Участвует в конкурсе";"1328779";"—"
"26";"6";"—";"243000";"77 80 83";"3000";"Участвует в конкурсе";"2181000";"—"
