"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"283000";"100 82 91";"10000";"Участвует в конкурсе";"1067539";"—"
"2";"5";"—";"280000";"89 90 91";"10000";"Участвует в конкурсе";"1361565";"—"
"3";"1";"—";"268000";"100 82 86";"—";"Участвует в конкурсе";"1509989";"—"
"4";"1";"Электронное";"266000";"95 80 81";"10000";"Участвует в конкурсе";"1042150";"—"
"5";"1";"Электронное";"265000";"100 76 89";"—";"Участвует в конкурсе";"1610245";"—"
"6";"1";"—";"265000";"92 84 89";"—";"Участвует в конкурсе";"1754821";"—"
"7";"1";"Электронное";"263000";"91 80 92";"—";"Участвует в конкурсе";"1813979";"—"
"8";"2";"Электронное";"258000";"100 78 75";"5000";"Участвует в конкурсе";"1843704";"—"
"9";"2";"Электронное";"257000";"92 76 86";"3000";"Участвует в конкурсе";"948050";"—"
"10";"1";"Электронное";"245000";"97 72 66";"10000";"Участвует в конкурсе";"1173985";"—"
"11";"2";"—";"245000";"81 76 78";"10000";"Участвует в конкурсе";"1827543";"—"
"12";"2";"—";"245000";"70 76 89";"10000";"Участвует в конкурсе";"1203895";"—"
"13";"1";"Электронное";"241000";"86 78 75";"2000";"Участвует в конкурсе";"1307643";"—"
"14";"1";"Электронное";"240000";"94 76 70";"—";"Участвует в конкурсе";"1555506";"—"
"15";"1";"Электронное";"239000";"97 70 72";"—";"Участвует в конкурсе";"1578086";"—"
"16";"2";"—";"235000";"87 72 66";"10000";"Участвует в конкурсе";"1942577";"—"
"17";"1";"—";"235000";"74 70 81";"10000";"Участвует в конкурсе";"1225083";"—"
"18";"1";"Электронное";"232000";"60 80 86";"6000";"Участвует в конкурсе";"964013";"—"
"19";"1";"—";"232000";"85 64 73";"10000";"Участвует в конкурсе";"1021640";"—"
"20";"1";"Электронное";"232000";"71 76 75";"10000";"Участвует в конкурсе";"976337";"—"
