"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"284.0";"98 91 89";"6.0";"Участвуете в конкурсе";"1625686";"—"
"2";"2";"—";"280.0";"98 94 88";"—";"Участвуете в конкурсе";"1404121";"—"
"3";"2";"—";"279.0";"88 94 94";"3.0";"Участвуете в конкурсе";"2007190";"—"
"4";"3";"—";"274.0";"90 91 90";"3.0";"Участвуете в конкурсе";"1508963";"—"
"5";"1";"—";"271.0";"74 100 94";"3.0";"Участвуете в конкурсе";"1294401";"—"
"6";"1";"—";"268.0";"88 89 86";"5.0";"Участвуете в конкурсе";"1621322";"—"
"7";"1";"—";"262.0";"90 99 70";"3.0";"Участвуете в конкурсе";"1495004";"—"
"8";"1";"—";"260.0";"83 89 88";"—";"Участвуете в конкурсе";"1576497";"—"
"9";"2";"Электронное";"259.0";"90 91 75";"3.0";"Участвуете в конкурсе";"2006791";"—"
"10";"2";"—";"257.0";"90 69 95";"3.0";"Участвуете в конкурсе";"1407827";"—"
"11";"3";"—";"255.0";"79 83 88";"5.0";"Участвуете в конкурсе";"1422534";"—"
"12";"2";"—";"248.0";"86 73 86";"3.0";"Участвуете в конкурсе";"1329831";"—"
"13";"4";"Электронное";"245.0";"81 78 86";"—";"Участвуете в конкурсе";"1623993";"—"
"14";"1";"—";"244.0";"79 91 72";"2.0";"Участвуете в конкурсе";"1507368";"—"
"15";"1";"—";"243.0";"86 71 86";"—";"Участвуете в конкурсе";"1342411";"—"
"16";"2";"—";"240.0";"78 77 83";"2.0";"Участвуете в конкурсе";"2103600";"—"
"17";"1";"—";"239.0";"85 90 64";"—";"Участвуете в конкурсе";"2049105";"—"
"18";"1";"Электронное";"239.0";"80 81 78";"—";"Участвуете в конкурсе";"1286802";"—"
"19";"3";"Электронное";"234.0";"74 83 74";"3.0";"Участвуете в конкурсе";"1728777";"—"
"20";"1";"—";"229.0";"81 70 78";"—";"Участвуете в конкурсе";"1211683";"—"
"21";"1";"—";"223.0";"72 73 75";"3.0";"Участвуете в конкурсе";"1381693";"—"
"22";"3";"—";"219.0";"74 73 72";"—";"Участвуете в конкурсе";"2254851";"—"
