"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"11";"—";"308000";"98 100 100";"10000";"Участвует в конкурсе";"1728171";"—"
"2";"3";"—";"307000";"100 97 100";"10000";"Участвует в конкурсе";"1612491";"—"
"3";"7";"—";"307000";"98 99 100";"10000";"Участвует в конкурсе";"1312784";"—"
"4";"19";"—";"304000";"98 99 97";"10000";"Участвует в конкурсе";"1914761";"—"
"5";"15";"—";"302000";"98 100 94";"10000";"Участвует в конкурсе";"1839611";"—"
"6";"16";"—";"299000";"93 96 100";"10000";"Участвует в конкурсе";"1516062";"—"
"7";"23";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1167293";"—"
"8";"6";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1501339";"—"
"9";"15";"—";"296000";"100 86 100";"10000";"Участвует в конкурсе";"1702101";"—"
"10";"9";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1479205";"—"
"11";"19";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1783449";"—"
"12";"5";"—";"295000";"95 90 100";"10000";"Участвует в конкурсе";"1634651";"—"
"13";"15";"—";"294000";"95 92 97";"10000";"Участвует в конкурсе";"1333982";"—"
"14";"13";"—";"293000";"100 94 89";"10000";"Участвует в конкурсе";"2134514";"—"
"15";"11";"—";"292000";"98 97 97";"—";"Участвует в конкурсе";"2006503";"—"
"16";"6";"—";"292000";"98 100 89";"5000";"Участвует в конкурсе";"1637473";"—"
"17";"17";"—";"292000";"100 92 94";"6000";"Участвует в конкурсе";"1977911";"—"
"18";"13";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"19";"6";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"2052288";"—"
"20";"13";"—";"290000";"90 96 94";"10000";"Участвует в конкурсе";"1536693";"—"
"21";"14";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"1287292";"—"
"22";"15";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"2005775";"—"
"23";"15";"—";"289000";"95 94 97";"3000";"Участвует в конкурсе";"1481603";"—"
"24";"17";"—";"289000";"95 98 91";"5000";"Участвует в конкурсе";"1175736";"—"
"25";"17";"—";"289000";"93 100 86";"10000";"Участвует в конкурсе";"1288256";"—"
"26";"4";"—";"289000";"93 97 89";"10000";"Участвует в конкурсе";"1130496";"—"
"27";"14";"—";"289000";"88 100 91";"10000";"Участвует в конкурсе";"1516325";"—"
"28";"8";"—";"288000";"98 97 83";"10000";"Участвует в конкурсе";"1496139";"—"
"29";"2";"—";"288000";"90 94 94";"10000";"Участвует в конкурсе";"1264563";"—"
"30";"8";"—";"288000";"85 96 97";"10000";"Участвует в конкурсе";"1200904";"—"
"31";"20";"—";"287000";"98 98 86";"5000";"Участвует в конкурсе";"1204240";"—"
"32";"11";"—";"287000";"95 96 86";"10000";"Участвует в конкурсе";"1652121";"—"
"33";"6";"—";"287000";"90 90 97";"10000";"Участвует в конкурсе";"1493775";"—"
"34";"9";"—";"287000";"85 95 97";"10000";"Участвует в конкурсе";"2314652";"—"
"35";"5";"—";"286000";"93 100 83";"10000";"Участвует в конкурсе";"1364152";"—"
"36";"7";"—";"285000";"100 94 81";"10000";"Участвует в конкурсе";"2270816";"—"
"37";"15";"—";"285000";"100 94 81";"10000";"Участвует в конкурсе";"1904436";"—"
"38";"4";"—";"285000";"95 94 86";"10000";"Участвует в конкурсе";"1195761";"—"
"39";"13";"—";"285000";"93 88 94";"10000";"Участвует в конкурсе";"1606981";"—"
"40";"8";"—";"285000";"90 94 91";"10000";"Участвует в конкурсе";"1730554";"—"
"41";"9";"—";"285000";"83 92 100";"10000";"Участвует в конкурсе";"1796557";"—"
"42";"5";"—";"284000";"100 92 89";"3000";"Участвует в конкурсе";"1774973";"—"
"43";"7";"—";"284000";"100 88 86";"10000";"Участвует в конкурсе";"1174226";"—"
"44";"5";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1214535";"—"
"45";"3";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1987836";"—"
"46";"6";"—";"284000";"93 90 91";"10000";"Участвует в конкурсе";"1779294";"—"
"47";"9";"—";"283000";"93 97 83";"10000";"Участвует в конкурсе";"2341830";"—"
"48";"5";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"1346053";"—"
