"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"6";"—";"306";"56170 96 100 100 Нет";"10";"Участвуете в конкурсе";"1746830";"—"
"2";"2";"—";"306";"55221 98 100 98 Нет";"10";"Участвуете в конкурсе";"1998604";"—"
"3";"1";"—";"300";"46588 98 100 92 Нет";"10";"Участвуете в конкурсе";"1180515";"—"
"4";"1";"—";"300";"53429 94 96 100 Нет";"10";"Участвуете в конкурсе";"1516062";"—"
"5";"1";"—";"300";"49760 100 100 100 Нет";"—";"Участвуете в конкурсе";"1569590";"—"
"6";"1";"—";"299";"56532 100 100 89 Нет";"10";"Участвуете в конкурсе";"2255108";"—"
"7";"1";"—";"298";"60058 100 97 91 Нет";"10";"Участвуете в конкурсе";"2368438";"—"
"8";"1";"—";"297";"54155 93 100 94 Нет";"10";"Участвуете в конкурсе";"1180368";"—"
"9";"4";"—";"297";"50028 98 100 89 Нет";"10";"Участвуете в конкурсе";"1637473";"—"
"10";"3";"—";"296";"52804 96 100 100 Нет";"—";"Участвуете в конкурсе";"1739395";"—"
"11";"2";"—";"296";"52255 88 100 98 Нет";"10";"Участвуете в конкурсе";"1860959";"—"
"12";"6";"—";"295";"47272 100 100 95 Нет";"—";"Участвуете в конкурсе";"1256711";"—"
"13";"2";"—";"295";"54434 100 100 85 Нет";"10";"Участвуете в конкурсе";"2086031";"—"
"14";"1";"—";"295";"59887 88 100 97 Нет";"10";"Участвуете в конкурсе";"2248403";"—"
"15";"3";"—";"295";"32371 98 100 87 Нет";"10";"Участвуете в конкурсе";"939677";"—"
"16";"5";"—";"294";"47867 100 95 89 Нет";"10";"Участвуете в конкурсе";"1391829";"—"
"17";"1";"—";"294";"48334 93 97 94 Нет";"10";"Участвуете в конкурсе";"1441293";"—"
"18";"1";"—";"294";"49544 96 100 98 Нет";"—";"Участвуете в конкурсе";"1587217";"—"
"19";"4";"—";"294";"52280 84 100 100 Нет";"10";"Участвуете в конкурсе";"1721857";"—"
"20";"1";"—";"294";"58857 90 94 100 Нет";"10";"Участвуете в конкурсе";"2270910";"—"
"21";"7";"—";"293";"46463 94 100 89 Нет";"10";"Участвуете в конкурсе";"1123141";"—"
"22";"3";"—";"293";"51915 92 97 94 Нет";"10";"Участвуете в конкурсе";"1840083";"—"
"23";"2";"—";"292";"45989 98 90 94 Нет";"10";"Участвуете в конкурсе";"1072251";"—"
"24";"1";"—";"292";"59737 100 98 94 Нет";"—";"Участвуете в конкурсе";"1295980";"—"
"25";"1";"—";"292";"53025 92 96 94 Нет";"10";"Участвуете в конкурсе";"1323249";"—"
"26";"3";"—";"292";"55860 86 100 96 Нет";"10";"Участвуете в конкурсе";"1742024";"—"
"27";"4";"—";"292";"52501 98 100 84 Нет";"10";"Участвуете в конкурсе";"1743218";"—"
"28";"2";"—";"292";"55565 92 100 100 Нет";"—";"Участвуете в конкурсе";"1955666";"—"
"29";"1";"—";"291";"46920 94 96 91 Нет";"10";"Участвуете в конкурсе";"1208985";"—"
"30";"1";"—";"291";"60081 92 95 97 Нет";"7";"Участвуете в конкурсе";"1215083";"—"
"31";"3";"—";"291";"48156 95 100 86 Нет";"10";"Участвуете в конкурсе";"1436615";"—"
"32";"4";"—";"291";"50783 92 100 99 Нет";"—";"Участвуете в конкурсе";"1728141";"—"
"33";"1";"—";"291";"53369 100 92 94 Нет";"5";"Участвуете в конкурсе";"1977911";"—"
"34";"1";"—";"290";"46372 93 96 91 Нет";"10";"Участвуете в конкурсе";"1157172";"—"
"35";"3";"—";"290";"51252 98 100 92 Нет";"—";"Участвуете в конкурсе";"1495657";"—"
"36";"2";"—";"290";"48915 92 100 98 Нет";"—";"Участвуете в конкурсе";"1517252";"—"
"37";"1";"—";"290";"52473 93 96 91 Нет";"10";"Участвуете в конкурсе";"1798245";"—"
"38";"4";"—";"290";"53591 100 90 100 Нет";"—";"Участвуете в конкурсе";"2005983";"—"
"39";"6";"—";"289";"46697 100 90 89 Нет";"10";"Участвуете в конкурсе";"1169120";"—"
"40";"2";"—";"289";"47526 98 100 91 Нет";"—";"Участвуете в конкурсе";"1334557";"—"
"41";"1";"—";"289";"49051 94 100 93 Нет";"2";"Участвуете в конкурсе";"1508464";"—"
"42";"3";"—";"289";"52773 92 90 97 Нет";"10";"Участвуете в конкурсе";"1832303";"—"
"43";"1";"—";"289";"55941 100 88 91 Нет";"10";"Участвуете в конкурсе";"2223435";"—"
"44";"3";"—";"288";"51019 96 100 92 Нет";"—";"Участвуете в конкурсе";"1465885";"—"
"45";"2";"—";"288";"48650 98 97 83 Нет";"10";"Участвуете в конкурсе";"1496139";"—"
"46";"1";"—";"288";"49623 93 96 89 Нет";"10";"Участвуете в конкурсе";"1580385";"—"
"47";"1";"—";"288";"56328 95 94 89 Нет";"10";"Участвуете в конкурсе";"1831017";"—"
"48";"1";"—";"288";"53400 95 86 97 Нет";"10";"Участвуете в конкурсе";"1979510";"—"
"49";"1";"—";"287";"53020 83 100 94 Нет";"10";"Участвуете в конкурсе";"1307030";"—"
"50";"1";"—";"287";"48186 98 88 91 Нет";"10";"Участвуете в конкурсе";"1436173";"—"
"51";"2";"—";"287";"60122 90 90 97 Нет";"10";"Участвуете в конкурсе";"1493775";"—"
"52";"1";"—";"287";"52680 96 92 89 Нет";"10";"Участвуете в конкурсе";"1602327";"—"
"53";"1";"—";"287";"50652 86 100 91 Нет";"10";"Участвуете в конкурсе";"1707394";"—"
"54";"1";"—";"287";"52998 93 95 89 Нет";"10";"Участвуете в конкурсе";"1957102";"—"
"55";"1";"—";"287";"56224 88 98 91 Нет";"10";"Участвуете в конкурсе";"2232560";"—"
"56";"1";"—";"287";"56896 90 96 91 Нет";"10";"Участвуете в конкурсе";"2264458";"—"
"57";"2";"—";"287";"46029 94 90 93 Нет";"10";"Участвуете в конкурсе";"964483";"—"
