"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"293";"293";"0";"Участвуете в конкурсе";"1168107";"—"
"2";"9";"—";"291";"281";"10";"Участвуете в конкурсе";"1613704";"—"
"3";"7";"—";"290";"290";"0";"Участвуете в конкурсе";"1772218";"—"
"4";"4";"—";"285";"275";"10";"Участвуете в конкурсе";"1191075";"—"
"5";"6";"—";"282";"280";"2";"Участвуете в конкурсе";"1675767";"—"
"6";"10";"—";"280";"270";"10";"Участвуете в конкурсе";"1280884";"—"
"7";"3";"—";"277";"277";"0";"Участвуете в конкурсе";"974103";"—"
"8";"2";"—";"276";"276";"0";"Участвуете в конкурсе";"1782131";"—"
"9";"5";"—";"272";"272";"0";"Участвуете в конкурсе";"1076106";"—"
"10";"4";"—";"271";"261";"10";"Участвуете в конкурсе";"1162644";"—"
"11";"1";"—";"269";"259";"10";"Участвуете в конкурсе";"1618562";"—"
"12";"3";"—";"266";"256";"10";"Участвуете в конкурсе";"1725799";"—"
"13";"22";"—";"265";"255";"10";"Участвуете в конкурсе";"1762527";"—"
"14";"4";"—";"265";"255";"10";"Участвуете в конкурсе";"996421";"—"
"15";"11";"—";"264";"264";"0";"Участвуете в конкурсе";"1516265";"—"
"16";"1";"—";"264";"259";"5";"Участвуете в конкурсе";"958634";"—"
"17";"5";"—";"263";"253";"10";"Участвуете в конкурсе";"1926458";"—"
"18";"6";"—";"261";"257";"4";"Участвуете в конкурсе";"1634420";"—"
"19";"4";"—";"261";"251";"10";"Участвуете в конкурсе";"1152135";"—"
"20";"14";"—";"260";"250";"10";"Участвуете в конкурсе";"2271395";"—"
"21";"6";"—";"259";"249";"10";"Участвуете в конкурсе";"2017316";"—"
"22";"1";"—";"258";"256";"2";"Участвуете в конкурсе";"1434400";"—"
"23";"10";"—";"257";"257";"0";"Участвуете в конкурсе";"1888822";"—"
"24";"5";"—";"257";"255";"2";"Участвуете в конкурсе";"1195553";"—"
"25";"1";"—";"255";"255";"0";"Участвуете в конкурсе";"1512614";"—"
"26";"7";"—";"255";"245";"10";"Участвуете в конкурсе";"1588161";"—"
"27";"3";"—";"254";"254";"0";"Участвуете в конкурсе";"1910810";"—"
"28";"4";"—";"254";"244";"10";"Участвуете в конкурсе";"1509232";"—"
"29";"3";"—";"254";"244";"10";"Участвуете в конкурсе";"2189213";"—"
"30";"3";"—";"253";"253";"0";"Участвуете в конкурсе";"1442154";"—"
"31";"1";"—";"253";"251";"2";"Участвуете в конкурсе";"1944915";"—"
"32";"3";"—";"252";"250";"2";"Участвуете в конкурсе";"2052441";"—"
"33";"6";"—";"249";"246";"3";"Участвуете в конкурсе";"1316389";"—"
"34";"2";"—";"249";"239";"10";"Участвуете в конкурсе";"1857891";"—"
"35";"4";"—";"249";"239";"10";"Участвуете в конкурсе";"1451144";"—"
"36";"4";"—";"249";"239";"10";"Участвуете в конкурсе";"1908144";"—"
"37";"5";"—";"248";"248";"0";"Участвуете в конкурсе";"2156217";"—"
"38";"4";"—";"247";"247";"0";"Участвуете в конкурсе";"2030655";"—"
"39";"6";"—";"247";"245";"2";"Участвуете в конкурсе";"2101393";"—"
"40";"10";"—";"246";"246";"0";"Участвуете в конкурсе";"1909192";"—"
"41";"2";"—";"245";"245";"0";"Участвуете в конкурсе";"1309168";"—"
"42";"6";"—";"245";"245";"0";"Участвуете в конкурсе";"1985665";"—"
"43";"4";"—";"245";"243";"2";"Участвуете в конкурсе";"1498480";"—"
"44";"4";"—";"245";"243";"2";"Участвуете в конкурсе";"1701762";"—"
"45";"8";"—";"245";"235";"10";"Участвуете в конкурсе";"2095230";"—"
"46";"4";"—";"244";"244";"0";"Участвуете в конкурсе";"1578577";"—"
"47";"8";"—";"244";"244";"0";"Участвуете в конкурсе";"1577597";"—"
"48";"6";"—";"244";"239";"5";"Участвуете в конкурсе";"1637506";"—"
"49";"6";"—";"243";"233";"10";"Участвуете в конкурсе";"1957515";"—"
"50";"1";"—";"242";"242";"0";"Участвуете в конкурсе";"1711366";"—"
"51";"5";"—";"242";"240";"2";"Участвуете в конкурсе";"1911494";"—"
"52";"1";"—";"241";"241";"0";"Участвуете в конкурсе";"1984678";"—"
"53";"4";"—";"241";"241";"0";"Участвуете в конкурсе";"2219734";"—"
"54";"12";"—";"241";"239";"2";"Участвуете в конкурсе";"2183929";"—"
"55";"4";"—";"241";"239";"2";"Участвуете в конкурсе";"1915158";"—"
"56";"5";"—";"241";"239";"2";"Участвуете в конкурсе";"2247807";"—"
"57";"9";"—";"240";"240";"0";"Участвуете в конкурсе";"1207186";"—"
"58";"4";"—";"240";"235";"5";"Участвуете в конкурсе";"1204155";"—"
"59";"7";"—";"240";"230";"10";"Участвуете в конкурсе";"1704705";"—"
"60";"13";"—";"239";"239";"0";"Участвуете в конкурсе";"1610335";"—"
"61";"6";"—";"239";"237";"2";"Участвуете в конкурсе";"1247789";"—"
"62";"2";"—";"238";"236";"2";"Участвуете в конкурсе";"1313639";"—"
"63";"7";"—";"238";"233";"5";"Участвуете в конкурсе";"2179292";"—"
"64";"6";"—";"238";"228";"10";"Участвуете в конкурсе";"1917837";"—"
"65";"8";"—";"236";"236";"0";"Участвуете в конкурсе";"2054966";"—"
"66";"4";"—";"235";"225";"10";"Участвуете в конкурсе";"1190453";"—"
"67";"12";"Да";"235";"225";"10";"Участвуете в конкурсе";"1340372";"—"
"68";"6";"—";"234";"232";"2";"Участвуете в конкурсе";"1040734";"—"
"69";"1";"—";"234";"230";"4";"Участвуете в конкурсе";"1250848";"—"
"70";"11";"—";"233";"233";"0";"Участвуете в конкурсе";"2169157";"—"
"71";"6";"—";"233";"233";"0";"Участвуете в конкурсе";"1970548";"—"
"72";"3";"—";"233";"231";"2";"Участвуете в конкурсе";"1195386";"—"
"73";"4";"—";"233";"223";"10";"Участвуете в конкурсе";"2245692";"—"
"74";"6";"—";"233";"223";"10";"Участвуете в конкурсе";"1643660";"—"
"75";"4";"—";"232";"232";"0";"Участвуете в конкурсе";"1355772";"—"
"76";"6";"—";"232";"230";"2";"Участвуете в конкурсе";"1500995";"—"
"77";"3";"—";"232";"230";"2";"Участвуете в конкурсе";"2307721";"—"
"78";"10";"—";"232";"222";"10";"Участвуете в конкурсе";"958511";"—"
"79";"8";"—";"231";"231";"0";"Участвуете в конкурсе";"1618716";"—"
"80";"11";"—";"231";"229";"2";"Участвуете в конкурсе";"2305719";"—"
"81";"6";"—";"231";"229";"2";"Участвуете в конкурсе";"1771541";"—"
"82";"6";"—";"231";"221";"10";"Участвуете в конкурсе";"2227804";"—"
"83";"10";"—";"231";"221";"10";"Участвуете в конкурсе";"2225434";"—"
"84";"3";"—";"231";"221";"10";"Участвуете в конкурсе";"2036601";"—"
"85";"12";"—";"230";"230";"0";"Участвуете в конкурсе";"1420488";"—"
"86";"5";"—";"230";"227";"3";"Участвуете в конкурсе";"1229263";"—"
"87";"6";"—";"230";"227";"3";"Участвуете в конкурсе";"1912612";"—"
"88";"9";"—";"230";"220";"10";"Участвуете в конкурсе";"1986118";"—"
"89";"7";"—";"230";"220";"10";"Участвуете в конкурсе";"1962642";"—"
"90";"8";"—";"230";"220";"10";"Участвуете в конкурсе";"1609940";"—"
"91";"3";"—";"229";"229";"0";"Участвуете в конкурсе";"1703241";"—"
"92";"3";"—";"229";"229";"0";"Участвуете в конкурсе";"2140450";"—"
"93";"8";"—";"229";"227";"2";"Участвуете в конкурсе";"2247164";"—"
"94";"7";"—";"229";"224";"5";"Участвуете в конкурсе";"2024791";"—"
"95";"2";"—";"228";"228";"0";"Участвуете в конкурсе";"1893905";"—"
"96";"3";"—";"228";"225";"3";"Участвуете в конкурсе";"1143017";"—"
"97";"6";"—";"227";"227";"0";"Участвуете в конкурсе";"1446310";"—"
"98";"2";"—";"227";"227";"0";"Участвуете в конкурсе";"1278072";"—"
"99";"8";"—";"227";"227";"0";"Участвуете в конкурсе";"1209586";"—"
"100";"2";"—";"227";"217";"10";"Участвуете в конкурсе";"1613125";"—"
"101";"10";"—";"227";"217";"10";"Участвуете в конкурсе";"2310338";"—"
"102";"3";"—";"225";"225";"0";"Участвуете в конкурсе";"2383113";"—"
"103";"4";"—";"225";"225";"0";"Участвуете в конкурсе";"1178351";"—"
"104";"3";"—";"225";"225";"0";"Участвуете в конкурсе";"1512229";"—"
"105";"10";"—";"225";"223";"2";"Участвуете в конкурсе";"1389013";"—"
"106";"3";"—";"225";"216";"9";"Участвуете в конкурсе";"2226630";"—"
"107";"4";"—";"225";"215";"10";"Участвуете в конкурсе";"1885589";"—"
"108";"4";"—";"225";"215";"10";"Участвуете в конкурсе";"1615734";"—"
"109";"8";"—";"225";"215";"10";"Участвуете в конкурсе";"1643085";"—"
"110";"4";"—";"225";"215";"10";"Участвуете в конкурсе";"1995063";"—"
"111";"7";"—";"224";"224";"0";"Участвуете в конкурсе";"1575656";"—"
"112";"12";"—";"224";"224";"0";"Участвуете в конкурсе";"2166352";"—"
"113";"4";"—";"224";"224";"0";"Участвуете в конкурсе";"1601624";"—"
"114";"8";"—";"224";"222";"2";"Участвуете в конкурсе";"2338299";"—"
"115";"5";"—";"224";"214";"10";"Участвуете в конкурсе";"1186156";"—"
"116";"4";"—";"224";"214";"10";"Участвуете в конкурсе";"1535904";"—"
"117";"7";"—";"223";"223";"0";"Участвуете в конкурсе";"2088368";"—"
"118";"7";"—";"223";"223";"0";"Участвуете в конкурсе";"2047775";"—"
"119";"2";"—";"223";"223";"0";"Участвуете в конкурсе";"1977757";"—"
"120";"6";"—";"223";"223";"0";"Участвуете в конкурсе";"1040067";"—"
"121";"2";"—";"223";"221";"2";"Участвуете в конкурсе";"1587277";"—"
"122";"6";"—";"223";"221";"2";"Участвуете в конкурсе";"1586818";"—"
"123";"6";"—";"223";"220";"3";"Участвуете в конкурсе";"1777576";"—"
"124";"5";"—";"223";"213";"10";"Участвуете в конкурсе";"1360960";"—"
"125";"7";"—";"223";"213";"10";"Участвуете в конкурсе";"2313565";"—"
"126";"5";"—";"223";"213";"10";"Участвуете в конкурсе";"1040354";"—"
"127";"5";"—";"222";"222";"0";"Участвуете в конкурсе";"1644013";"—"
"128";"2";"—";"222";"222";"0";"Участвуете в конкурсе";"1572601";"—"
"129";"2";"—";"222";"220";"2";"Участвуете в конкурсе";"990544";"—"
"130";"6";"—";"222";"214";"8";"Участвуете в конкурсе";"2412738";"—"
"131";"4";"—";"222";"212";"10";"Участвуете в конкурсе";"1562153";"—"
"132";"3";"—";"221";"221";"0";"Участвуете в конкурсе";"1780213";"—"
"133";"6";"—";"221";"221";"0";"Участвуете в конкурсе";"1500645";"—"
"134";"3";"—";"221";"221";"0";"Участвуете в конкурсе";"1431822";"—"
"135";"5";"—";"221";"219";"2";"Участвуете в конкурсе";"1355904";"—"
"136";"6";"—";"221";"216";"5";"Участвуете в конкурсе";"1715688";"—"
"137";"1";"—";"221";"211";"10";"Участвуете в конкурсе";"1476811";"—"
"138";"8";"—";"220";"220";"0";"Участвуете в конкурсе";"1608010";"—"
"139";"2";"—";"220";"220";"0";"Участвуете в конкурсе";"2075440";"—"
"140";"8";"—";"220";"220";"0";"Участвуете в конкурсе";"1437718";"—"
"141";"5";"—";"220";"220";"0";"Участвуете в конкурсе";"1304687";"—"
"142";"7";"—";"220";"220";"0";"Участвуете в конкурсе";"1435779";"—"
"143";"4";"—";"220";"218";"2";"Участвуете в конкурсе";"2148349";"—"
"144";"6";"—";"220";"217";"3";"Участвуете в конкурсе";"1505958";"—"
"145";"7";"—";"220";"210";"10";"Участвуете в конкурсе";"2177272";"—"
"146";"8";"—";"219";"219";"0";"Участвуете в конкурсе";"1649434";"—"
"147";"5";"—";"219";"219";"0";"Участвуете в конкурсе";"2054439";"—"
"148";"6";"—";"219";"219";"0";"Участвуете в конкурсе";"1157128";"—"
"149";"7";"—";"219";"219";"0";"Участвуете в конкурсе";"2260669";"—"
"150";"5";"—";"219";"219";"0";"Участвуете в конкурсе";"2267575";"—"
"151";"6";"—";"219";"219";"0";"Участвуете в конкурсе";"1517572";"—"
"152";"3";"—";"219";"217";"2";"Участвуете в конкурсе";"2214082";"—"
"153";"2";"—";"219";"217";"2";"Участвуете в конкурсе";"1436627";"—"
"154";"6";"—";"219";"217";"2";"Участвуете в конкурсе";"1901384";"—"
"155";"6";"—";"219";"217";"2";"Участвуете в конкурсе";"1341233";"—"
"156";"3";"—";"219";"217";"2";"Участвуете в конкурсе";"1390839";"—"
"157";"4";"—";"218";"218";"0";"Участвуете в конкурсе";"1752844";"—"
"158";"7";"—";"218";"218";"0";"Участвуете в конкурсе";"1421838";"—"
"159";"3";"—";"218";"218";"0";"Участвуете в конкурсе";"2136155";"—"
"160";"5";"—";"218";"216";"2";"Участвуете в конкурсе";"1848924";"—"
"161";"6";"—";"218";"208";"10";"Участвуете в конкурсе";"2425631";"—"
"162";"7";"—";"217";"215";"2";"Участвуете в конкурсе";"2288667";"—"
"163";"9";"—";"217";"215";"2";"Участвуете в конкурсе";"1694068";"—"
"164";"12";"—";"217";"215";"2";"Участвуете в конкурсе";"1521625";"—"
"165";"10";"—";"217";"215";"2";"Участвуете в конкурсе";"991401";"—"
"166";"4";"—";"217";"214";"3";"Участвуете в конкурсе";"2337863";"—"
"167";"6";"—";"216";"216";"0";"Участвуете в конкурсе";"2369934";"—"
"168";"3";"—";"216";"216";"0";"Участвуете в конкурсе";"1617430";"—"
"169";"1";"—";"216";"216";"0";"Участвуете в конкурсе";"1998356";"—"
"170";"8";"—";"216";"216";"0";"Участвуете в конкурсе";"2314461";"—"
"171";"4";"—";"216";"214";"2";"Участвуете в конкурсе";"1580970";"—"
"172";"10";"—";"216";"214";"2";"Участвуете в конкурсе";"2097425";"—"
"173";"4";"—";"216";"213";"3";"Участвуете в конкурсе";"1998526";"—"
"174";"6";"—";"216";"213";"3";"Участвуете в конкурсе";"1361271";"—"
"175";"6";"—";"216";"211";"5";"Участвуете в конкурсе";"983774";"—"
"176";"18";"—";"215";"215";"0";"Участвуете в конкурсе";"1714712";"—"
"177";"3";"—";"215";"215";"0";"Участвуете в конкурсе";"1265081";"—"
"178";"4";"—";"215";"215";"0";"Участвуете в конкурсе";"1912436";"—"
"179";"5";"—";"215";"215";"0";"Участвуете в конкурсе";"1367817";"—"
"180";"3";"—";"215";"215";"0";"Участвуете в конкурсе";"1174713";"—"
"181";"5";"—";"215";"213";"2";"Участвуете в конкурсе";"1205375";"—"
"182";"1";"—";"215";"205";"10";"Участвуете в конкурсе";"1576458";"—"
"183";"5";"—";"214";"214";"0";"Участвуете в конкурсе";"1346198";"—"
"184";"12";"—";"214";"212";"2";"Участвуете в конкурсе";"2246321";"—"
"185";"3";"—";"214";"212";"2";"Участвуете в конкурсе";"1490291";"—"
"186";"3";"—";"214";"212";"2";"Участвуете в конкурсе";"1377444";"—"
"187";"4";"—";"214";"212";"2";"Участвуете в конкурсе";"2245230";"—"
"188";"8";"—";"214";"212";"2";"Участвуете в конкурсе";"2273100";"—"
"189";"5";"—";"214";"211";"3";"Участвуете в конкурсе";"2075489";"—"
"190";"9";"—";"213";"213";"0";"Участвуете в конкурсе";"2178713";"—"
"191";"5";"—";"213";"213";"0";"Участвуете в конкурсе";"2302702";"—"
