"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"305";"297";"100";"Участвует в конкурсе";"1364439";"—"
"2";"1";"—";"303";"295";"100";"Участвует в конкурсе";"1497829";"—"
"3";"1";"—";"298";"293";"100";"Участвует в конкурсе";"2181404";"—"
"4";"3";"—";"295";"290";"94";"Участвует в конкурсе";"2093789";"—"
"5";"3";"—";"294";"294";"98";"Участвует в конкурсе";"1569590";"—"
"6";"3";"—";"294";"289";"100";"Участвует в конкурсе";"1892250";"—"
"7";"3";"—";"291";"291";"100";"Участвует в конкурсе";"1333044";"—"
"8";"4";"—";"291";"286";"100";"Участвует в конкурсе";"1884091";"—"
"9";"4";"—";"291";"281";"95";"Участвует в конкурсе";"2052288";"—"
"10";"1";"—";"289";"284";"100";"Участвует в конкурсе";"1160149";"—"
"11";"4";"—";"289";"284";"93";"Участвует в конкурсе";"1193759";"—"
"12";"3";"—";"288";"280";"90";"Участвует в конкурсе";"1538710";"—"
"13";"4";"—";"287";"287";"95";"Участвует в конкурсе";"1422687";"—"
"14";"3";"—";"287";"282";"94";"Участвует в конкурсе";"1548827";"—"
"15";"3";"—";"287";"282";"99";"Участвует в конкурсе";"1863473";"—"
"16";"5";"—";"285";"280";"98";"Участвует в конкурсе";"1206264";"—"
"17";"4";"—";"283";"283";"98";"Участвует в конкурсе";"1194504";"—"
"18";"3";"—";"283";"278";"85";"Участвует в конкурсе";"965534";"—"
"19";"4";"—";"282";"277";"92";"Участвует в конкурсе";"1712733";"—"
"20";"4";"—";"281";"276";"95";"Участвует в конкурсе";"1198929";"—"
"21";"3";"—";"281";"276";"90";"Участвует в конкурсе";"2415700";"—"
"22";"1";"—";"280";"280";"96";"Участвует в конкурсе";"1266483";"—"
"23";"2";"—";"280";"275";"96";"Участвует в конкурсе";"1771373";"—"
"24";"5";"—";"280";"275";"100";"Участвует в конкурсе";"1180537";"—"
"25";"3";"—";"280";"275";"92";"Участвует в конкурсе";"1958728";"—"
"26";"2";"—";"279";"279";"85";"Участвует в конкурсе";"1854564";"—"
"27";"4";"—";"279";"274";"90";"Участвует в конкурсе";"2228050";"—"
"28";"1";"—";"279";"271";"93";"Участвует в конкурсе";"1627170";"—"
"29";"3";"—";"279";"271";"92";"Участвует в конкурсе";"1176925";"—"
"30";"3";"—";"278";"273";"90";"Участвует в конкурсе";"2344657";"—"
"31";"1";"—";"278";"273";"100";"Участвует в конкурсе";"2133857";"—"
"32";"4";"—";"278";"273";"88";"Участвует в конкурсе";"1291035";"—"
"33";"3";"—";"278";"273";"96";"Участвует в конкурсе";"1845803";"—"
"34";"5";"—";"277";"277";"100";"Участвует в конкурсе";"2092669";"—"
"35";"5";"—";"277";"272";"88";"Участвует в конкурсе";"1908074";"—"
"36";"5";"—";"277";"272";"90";"Участвует в конкурсе";"1288581";"—"
"37";"4";"—";"276";"276";"98";"Участвует в конкурсе";"2005263";"—"
"38";"4";"—";"276";"276";"93";"Участвует в конкурсе";"2221569";"—"
"39";"1";"—";"276";"271";"90";"Участвует в конкурсе";"1949664";"—"
"40";"5";"—";"276";"271";"93";"Участвует в конкурсе";"1642357";"—"
"41";"1";"—";"276";"268";"90";"Участвует в конкурсе";"1912461";"—"
"42";"5";"—";"276";"268";"98";"Участвует в конкурсе";"1440671";"—"
"43";"5";"—";"276";"266";"95";"Участвует в конкурсе";"1350690";"—"
"44";"1";"—";"275";"275";"96";"Участвует в конкурсе";"1546401";"—"
"45";"1";"—";"275";"272";"98";"Участвует в конкурсе";"1704558";"—"
"46";"3";"—";"275";"270";"90";"Участвует в конкурсе";"1195467";"—"
"47";"4";"—";"274";"274";"75";"Участвует в конкурсе";"1000006";"—"
"48";"3";"—";"274";"269";"94";"Участвует в конкурсе";"1181864";"—"
"49";"1";"—";"274";"269";"86";"Участвует в конкурсе";"1613993";"—"
"50";"4";"—";"273";"273";"95";"Участвует в конкурсе";"1960786";"—"
"51";"1";"—";"273";"273";"99";"Участвует в конкурсе";"1635217";"—"
"52";"5";"—";"273";"270";"93";"Участвует в конкурсе";"1988757";"—"
"53";"4";"—";"273";"268";"90";"Участвует в конкурсе";"1721284";"—"
"54";"5";"—";"273";"268";"95";"Участвует в конкурсе";"1932808";"—"
"55";"4";"—";"273";"268";"98";"Участвует в конкурсе";"2028345";"—"
"56";"2";"—";"272";"272";"88";"Участвует в конкурсе";"1579234";"—"
"57";"3";"—";"272";"272";"100";"Участвует в конкурсе";"1334557";"—"
"58";"5";"—";"272";"267";"83";"Участвует в конкурсе";"1565127";"—"
"59";"3";"—";"272";"267";"93";"Участвует в конкурсе";"2168721";"—"
"60";"4";"—";"272";"267";"85";"Участвует в конкурсе";"1584455";"—"
"61";"1";"—";"271";"271";"98";"Участвует в конкурсе";"2225187";"—"
"62";"4";"—";"271";"271";"94";"На рассмотрении";"1168168";"—"
"63";"4";"—";"270";"265";"80";"Участвует в конкурсе";"2177733";"—"
"64";"1";"—";"270";"265";"90";"Участвует в конкурсе";"1255904";"—"
"65";"2";"—";"269";"269";"95";"Участвует в конкурсе";"1518851";"—"
"66";"2";"—";"269";"269";"90";"Участвует в конкурсе";"2001203";"—"
"67";"2";"—";"269";"269";"94";"Участвует в конкурсе";"2226512";"—"
"68";"2";"—";"269";"264";"90";"Участвует в конкурсе";"1509583";"—"
"69";"1";"—";"268";"268";"95";"Участвует в конкурсе";"2276836";"—"
"70";"5";"—";"268";"268";"93";"Участвует в конкурсе";"1361977";"—"
"71";"1";"—";"268";"263";"90";"Участвует в конкурсе";"1651810";"—"
"72";"5";"—";"268";"263";"88";"Участвует в конкурсе";"1758989";"—"
"73";"1";"—";"268";"263";"92";"Участвует в конкурсе";"1428365";"—"
"74";"4";"—";"268";"260";"95";"Участвует в конкурсе";"1916231";"—"
"75";"4";"—";"267";"267";"90";"Участвует в конкурсе";"1858694";"—"
"76";"2";"—";"267";"262";"83";"Участвует в конкурсе";"1655796";"—"
"77";"2";"—";"267";"262";"90";"Участвует в конкурсе";"1725161";"—"
"78";"2";"—";"267";"262";"90";"Участвует в конкурсе";"1912959";"—"
"79";"3";"—";"267";"262";"83";"Участвует в конкурсе";"1551842";"—"
"80";"2";"—";"267";"262";"88";"Участвует в конкурсе";"993000";"—"
"81";"4";"—";"267";"259";"79";"Участвует в конкурсе";"1339256";"—"
"82";"3";"—";"266";"266";"90";"Участвует в конкурсе";"1731664";"—"
"83";"2";"—";"266";"266";"85";"Участвует в конкурсе";"1992429";"—"
"84";"2";"—";"266";"261";"88";"Участвует в конкурсе";"2156392";"—"
"85";"3";"—";"266";"261";"90";"Участвует в конкурсе";"1896114";"—"
"86";"3";"—";"265";"265";"94";"Участвует в конкурсе";"2162894";"—"
"87";"4";"—";"265";"265";"98";"Участвует в конкурсе";"1698251";"—"
"88";"5";"—";"265";"260";"90";"Участвует в конкурсе";"1501022";"—"
"89";"5";"—";"265";"260";"94";"Участвует в конкурсе";"1242779";"—"
"90";"4";"—";"265";"260";"85";"Участвует в конкурсе";"2003072";"—"
"91";"1";"—";"265";"260";"84";"Участвует в конкурсе";"2075786";"—"
"92";"4";"—";"265";"260";"93";"Участвует в конкурсе";"1337682";"—"
"93";"1";"—";"264";"264";"88";"Участвует в конкурсе";"2054685";"—"
"94";"2";"—";"264";"264";"90";"Участвует в конкурсе";"2223064";"—"
"95";"3";"—";"264";"259";"90";"На рассмотрении";"2222250";"—"
"96";"3";"—";"264";"259";"90";"Участвует в конкурсе";"1622250";"—"
"97";"3";"—";"264";"259";"96";"Участвует в конкурсе";"1257116";"—"
"98";"3";"—";"264";"254";"85";"Участвует в конкурсе";"1407216";"—"
"99";"2";"—";"263";"263";"90";"Участвует в конкурсе";"1061254";"—"
"100";"1";"—";"263";"263";"98";"Участвует в конкурсе";"1607448";"—"
"101";"1";"—";"263";"263";"98";"Участвует в конкурсе";"1907539";"—"
"102";"3";"—";"263";"263";"90";"Участвует в конкурсе";"1859160";"—"
"103";"2";"—";"263";"263";"85";"Участвует в конкурсе";"1768392";"—"
"104";"5";"—";"263";"258";"92";"Участвует в конкурсе";"1990415";"—"
"105";"1";"—";"263";"258";"85";"Участвует в конкурсе";"2001526";"—"
"106";"3";"—";"263";"258";"80";"Участвует в конкурсе";"1467954";"—"
"107";"1";"—";"263";"258";"80";"Участвует в конкурсе";"1840380";"—"
