"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"14";"—";"308000";"98 100 100";"10000";"Участвует в конкурсе";"1728171";"—"
"2";"6";"—";"307000";"98 99 100";"10000";"Участвует в конкурсе";"1312784";"—"
"3";"14";"—";"304000";"98 99 97";"10000";"Участвует в конкурсе";"1914761";"—"
"4";"19";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"1331541";"—"
"5";"13";"—";"299000";"93 96 100";"10000";"Участвует в конкурсе";"1516062";"—"
"6";"21";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1167293";"—"
"7";"12";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1501339";"—"
"9";"17";"—";"296000";"100 86 100";"10000";"Участвует в конкурсе";"1702101";"—"
"10";"10";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1479205";"—"
"11";"18";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1783449";"—"
"12";"4";"—";"295000";"95 90 100";"10000";"Участвует в конкурсе";"1634651";"—"
"13";"12";"—";"294000";"95 92 97";"10000";"Участвует в конкурсе";"1333982";"—"
"14";"11";"—";"293000";"100 94 89";"10000";"Участвует в конкурсе";"2134514";"—"
"15";"8";"—";"292000";"98 97 97";"—";"Участвует в конкурсе";"2006503";"—"
"16";"3";"—";"292000";"100 92 94";"6000";"Участвует в конкурсе";"1977911";"—"
"17";"9";"—";"292000";"100 99 83";"10000";"Участвует в конкурсе";"2230382";"—"
"18";"16";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"19";"9";"—";"292000";"95 90 97";"10000";"Участвует в конкурсе";"2208406";"—"
"20";"10";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"2052288";"—"
"21";"13";"—";"290000";"95 96 89";"10000";"Участвует в конкурсе";"1729121";"—"
"22";"6";"—";"290000";"95 94 91";"10000";"Участвует в конкурсе";"1572600";"—"
"23";"2";"—";"290000";"90 96 94";"10000";"Участвует в конкурсе";"1536693";"—"
"24";"15";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"1287292";"—"
"25";"12";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"2005775";"—"
"26";"8";"—";"289000";"95 98 91";"5000";"Участвует в конкурсе";"1175736";"—"
"27";"15";"—";"289000";"93 100 86";"10000";"Участвует в конкурсе";"1288256";"—"
"28";"13";"—";"289000";"88 100 91";"10000";"Участвует в конкурсе";"1516325";"—"
"29";"5";"—";"288000";"93 96 89";"10000";"Участвует в конкурсе";"1580385";"—"
"30";"6";"—";"288000";"85 96 97";"10000";"Участвует в конкурсе";"1200904";"—"
"31";"18";"—";"287000";"98 98 86";"5000";"Участвует в конкурсе";"1204240";"—"
"32";"17";"—";"287000";"95 96 86";"10000";"Участвует в конкурсе";"1652121";"—"
"33";"16";"—";"287000";"90 90 97";"10000";"Участвует в конкурсе";"1493775";"—"
"34";"15";"—";"287000";"85 95 97";"10000";"Участвует в конкурсе";"2314652";"—"
"35";"9";"—";"286000";"90 92 94";"10000";"Участвует в конкурсе";"2415700";"—"
"36";"7";"—";"285000";"93 95 91";"6000";"Участвует в конкурсе";"1656020";"—"
"37";"18";"—";"285000";"100 94 81";"10000";"Участвует в конкурсе";"1904436";"—"
"38";"10";"—";"285000";"93 88 94";"10000";"Участвует в конкурсе";"1606981";"—"
"39";"4";"—";"285000";"83 92 100";"10000";"Участвует в конкурсе";"1796557";"—"
"40";"6";"—";"284000";"98 100 86";"—";"Участвует в конкурсе";"1915078";"—"
"41";"16";"—";"284000";"100 88 86";"10000";"Участвует в конкурсе";"1174226";"—"
"42";"7";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1214535";"—"
"43";"8";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1953967";"—"
"44";"7";"—";"284000";"93 90 91";"10000";"Участвует в конкурсе";"1779294";"—"
"45";"7";"—";"284000";"75 99 100";"10000";"Участвует в конкурсе";"1000006";"—"
"46";"13";"—";"283000";"93 97 83";"10000";"Участвует в конкурсе";"2341830";"—"
"47";"2";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"1346053";"—"
"48";"10";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"1705022";"—"
"49";"8";"—";"282000";"90 88 94";"10000";"Участвует в конкурсе";"1519645";"—"
"50";"10";"—";"282000";"83 98 91";"10000";"Участвует в конкурсе";"1363192";"—"
"51";"5";"—";"282000";"80 95 97";"10000";"Участвует в конкурсе";"1656860";"—"
"52";"18";"—";"281000";"95 92 94";"—";"Участвует в конкурсе";"1995422";"—"
"53";"19";"—";"281000";"95 98 86";"2000";"Участвует в конкурсе";"1666321";"—"
"54";"11";"—";"281000";"100 88 83";"10000";"Участвует в конкурсе";"1782077";"—"
