"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"306";"- 98 100 98 1";"10";"Участвуете в конкурсе";"1998604";"—"
"2";"3";"—";"285";"- 98 99 78 1";"10";"Участвуете в конкурсе";"1437055";"—"
"3";"3";"—";"280";"- 82 100 96 1";"2";"Участвуете в конкурсе";"1652065";"—"
"4";"2";"Электронное";"271";"- 96 100 75 2";"—";"Участвуете в конкурсе";"1105986";"—"
"5";"5";"Электронное";"267";"- 88 100 79 1";"—";"Участвуете в конкурсе";"974091";"—"
"6";"1";"—";"266";"- 88 90 78 1";"10";"Участвуете в конкурсе";"1441421";"—"
"7";"4";"Электронное";"254";"- 75 86 83 5";"10";"Участвуете в конкурсе";"1256701";"—"
"8";"1";"—";"251";"- 80 82 89 2";"—";"Участвуете в конкурсе";"1143404";"—"
"9";"3";"—";"248";"- 86 90 72";"—";"Участвуете в конкурсе";"1656307";"—"
"10";"3";"—";"248";"- 85 80 83 1";"—";"Участвуете в конкурсе";"2003261";"—"
"11";"3";"Электронное";"245";"- 76 86 73 2";"10";"Участвуете в конкурсе";"1091624";"—"
"12";"1";"—";"242";"- 73 86 83 √";"—";"Участвуете в конкурсе";"1352184";"—"
"13";"2";"—";"240";"- 78 84 78 1";"—";"Участвуете в конкурсе";"1200450";"—"
"14";"1";"—";"226";"- 67 80 69 5";"10";"Участвуете в конкурсе";"2123716";"—"
"15";"2";"—";"224";"- 78 82 64 1";"—";"Участвуете в конкурсе";"1850785";"—"
"16";"5";"Электронное";"223";"- 80 72 69 4";"2";"Участвуете в конкурсе";"1646532";"—"
"17";"8";"—";"222";"- 80 76 66 1";"—";"Участвуете в конкурсе";"1772505";"—"
"18";"4";"—";"221";"- 75 80 66 5";"—";"Участвуете в конкурсе";"1176243";"—"
"19";"4";"Электронное";"218";"- 64 74 70 1";"10";"Участвуете в конкурсе";"1175216";"—"
"20";"2";"Электронное";"212";"- 58 72 72 1";"10";"Участвуете в конкурсе";"950976";"—"
"21";"3";"—";"211";"- 80 80 51 √";"—";"Участвуете в конкурсе";"2287697";"—"
"22";"4";"—";"207";"- 59 74 64 1";"10";"Участвуете в конкурсе";"1340210";"—"
"23";"5";"—";"202";"- 72 70 60";"—";"Участвуете в конкурсе";"2243516";"—"
"24";"6";"—";"193";"- 64 60 67 1";"2";"Участвуете в конкурсе";"1331788";"—"
"25";"4";"Электронное";"192";"- 66 80 46 1";"—";"Участвуете в конкурсе";"1679461";"—"
"26";"2";"—";"189";"- 70 70 49 7";"—";"Участвуете в конкурсе";"1198072";"—"
"27";"5";"—";"187";"- 46 64 77";"—";"Участвуете в конкурсе";"2340861";"—"
"28";"3";"—";"177";"- 67 58 52 √";"—";"Участвуете в конкурсе";"1488227";"—"
"29";"5";"—";"175";"- 58 64 48 √";"5";"Участвуете в конкурсе";"2313871";"—"
"30";"8";"—";"173";"- 64 58 51";"—";"Участвуете в конкурсе";"2176844";"—"
"31";"2";"—";"171";"- 54 64 51";"2";"Участвуете в конкурсе";"1877499";"—"
"32";"1";"Электронное";"157";"- 54 52 51 1";"—";"Участвуете в конкурсе";"2220984";"—"
"33";"2";"—";"156";"- 48 40 66";"2";"Участвуете в конкурсе";"2183387";"—"
