"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"1";"56468 √ 280193 Да ―";"1";"Участвуете в конкурсе";"2272670";"—"
"2";"4";"Электронное";"—";"45447 √ 280193 Да ―";"—";"Участвуете в конкурсе";"1018914";"—"
"3";"1";"—";"—";"46342 √ 280193 Да ―";"—";"Участвуете в конкурсе";"1151113";"—"
"4";"2";"—";"—";"58267 280193 Да ―";"—";"Участвуете в конкурсе";"2352676";"—"
