"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"292.0";"98 100 94";"—";"Участвуете в конкурсе";"1188043";"—"
"2";"3";"Электронное";"291.0";"100 99 89";"3.0";"Участвуете в конкурсе";"1213256";"—"
"3";"1";"—";"290.0";"93 94 100";"3.0";"Участвуете в конкурсе";"1510248";"—"
"4";"1";"Электронное";"288.0";"95 93 97";"3.0";"Участвуете в конкурсе";"1576877";"—"
"5";"2";"Электронное";"288.0";"90 99 94";"5.0";"Участвуете в конкурсе";"1480000";"—"
"6";"1";"—";"287.0";"90 100 91";"6.0";"Участвуете в конкурсе";"1177115";"—"
"7";"2";"—";"285.0";"88 97 97";"3.0";"Участвуете в конкурсе";"1574194";"—"
"8";"3";"—";"284.0";"93 97 91";"3.0";"Участвуете в конкурсе";"1730318";"—"
"9";"2";"Электронное";"273.0";"90 91 82";"10.0";"Участвуете в конкурсе";"1620851";"—"
"10";"1";"—";"258.0";"78 91 89";"—";"Участвуете в конкурсе";"1107787";"—"
"11";"1";"—";"242.0";"91 78 73";"—";"Участвуете в конкурсе";"1176879";"—"
"12";"1";"—";"242.0";"81 69 90";"2.0";"Участвуете в конкурсе";"1365767";"—"
"13";"4";"—";"221.0";"77 72 72";"—";"Участвуете в конкурсе";"1244561";"—"
"14";"3";"—";"216.0";"78 64 74";"—";"Участвуете в конкурсе";"1198422";"—"
"15";"1";"—";"204.0";"70 70 64";"—";"Участвуете в конкурсе";"1343505";"—"
