"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"441";"431";"10";"Участвуете в конкурсе";"1242823";"—"
"2";"1";"Электронное";"405";"395";"10";"Участвуете в конкурсе";"1035186";"—"
"3";"1";"Электронное";"378";"378";"0";"Участвуете в конкурсе";"959633";"—"
"4";"1";"Электронное";"373";"363";"10";"Участвуете в конкурсе";"1029285";"—"
"5";"1";"—";"350";"340";"10";"Участвуете в конкурсе";"1681749";"—"
"6";"1";"—";"349";"339";"10";"Участвуете в конкурсе";"1201763";"—"
"7";"1";"—";"348";"338";"10";"Участвуете в конкурсе";"1133804";"—"
"8";"1";"Электронное";"334";"324";"10";"Участвуете в конкурсе";"1038769";"—"
"9";"1";"—";"330";"320";"10";"Участвуете в конкурсе";"957408";"—"
"10";"1";"—";"310";"310";"0";"Участвуете в конкурсе";"1183887";"—"
"11";"2";"—";"302";"302";"0";"Участвуете в конкурсе";"1083561";"—"
"12";"2";"—";"297";"297";"0";"Участвуете в конкурсе";"1200050";"—"
"1";"1";"Электронное";"240";"230";"10";"Участвуете в конкурсе";"1693655";"—"
"14";"1";"—";"233";"230";"3";"Участвуете в конкурсе";"1860514";"—"
"15";"2";"Электронное";"200";"200";"0";"Участвуете в конкурсе";"1089640";"—"
"2";"1";"Электронное";"190";"190";"0";"Участвуете в конкурсе";"1386993";"—"
"17";"1";"—";"145";"135";"10";"Участвуете в конкурсе";"1193470";"—"
"18";"1";"—";"373";"363";"10";"Участвуете в конкурсе";"1488669";"—"
"19";"1";"—";"370";"360";"10";"Участвуете в конкурсе";"1177729";"—"
"20";"1";"—";"358";"348";"10";"Участвуете в конкурсе";"1436468";"—"
"1";"2";"Электронное";"349";"344";"5";"Участвуете в конкурсе";"1193490";"—"
"22";"1";"—";"346";"336";"10";"Участвуете в конкурсе";"1379039";"—"
"23";"1";"—";"343";"333";"10";"Участвуете в конкурсе";"1186369";"—"
"2";"1";"Электронное";"334";"334";"0";"Участвуете в конкурсе";"983534";"—"
"25";"1";"—";"334";"332";"2";"Участвуете в конкурсе";"1442764";"—"
"26";"1";"—";"331";"331";"0";"Участвуете в конкурсе";"948227";"—"
"27";"3";"Электронное";"320";"310";"10";"Участвуете в конкурсе";"1728923";"—"
"28";"1";"—";"251";"251";"0";"Участвуете в конкурсе";"1190866";"—"
"1";"1";"Электронное";"—";"—";"10";"Участвуете в конкурсе";"1582876";"—"
"2";"1";"Электронное";"—";"—";"10";"Участвуете в конкурсе";"1598486";"—"
"3";"1";"Электронное";"—";"—";"3";"Участвуете в конкурсе";"1054753";"—"
"4";"1";"Электронное";"—";"—";"0";"Участвуете в конкурсе";"1271387";"—"
"5";"1";"Электронное";"—";"—";"0";"Участвуете в конкурсе";"1326772";"—"
"6";"1";"Электронное";"—";"—";"10";"Участвуете в конкурсе";"1177517";"—"
"35";"1";"—";"—";"—";"10";"Участвуете в конкурсе";"1196380";"—"
"7";"1";"Электронное";"—";"—";"10";"Участвуете в конкурсе";"1412657";"—"
"37";"1";"—";"—";"—";"10";"Участвуете в конкурсе";"1677771";"—"
"8";"1";"Электронное";"—";"—";"10";"Участвуете в конкурсе";"1766336";"—"
"9";"1";"Электронное";"—";"—";"3";"Участвуете в конкурсе";"1129760";"—"
"10";"1";"Электронное";"—";"—";"2";"Участвуете в конкурсе";"1120410";"—"
"11";"1";"Электронное";"—";"—";"2";"Участвуете в конкурсе";"1187087";"—"
"12";"1";"Электронное";"—";"—";"2";"Участвуете в конкурсе";"1618141";"—"
"43";"1";"—";"—";"—";"2";"Участвуете в конкурсе";"1753898";"—"
"13";"1";"Электронное";"—";"—";"0";"Участвуете в конкурсе";"952796";"—"
"14";"1";"Электронное";"—";"—";"0";"Участвуете в конкурсе";"1052915";"—"
