"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"304000";"98 99 97";"10000";"Участвует в конкурсе";"1914761";"—"
"2";"9";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1202951";"—"
"3";"15";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"1331541";"—"
"4";"4";"—";"299000";"93 96 100";"10000";"Участвует в конкурсе";"1516062";"—"
"5";"19";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1167293";"—"
"6";"16";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1501339";"—"
"8";"12";"—";"296000";"100 86 100";"10000";"Участвует в конкурсе";"1702101";"—"
"9";"13";"—";"296000";"90 96 100";"10000";"Участвует в конкурсе";"1334560";"—"
"10";"20";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1783449";"—"
"11";"3";"—";"295000";"90 98 97";"10000";"Участвует в конкурсе";"2341831";"—"
"12";"6";"—";"294000";"95 92 97";"10000";"Участвует в конкурсе";"1333982";"—"
"13";"16";"—";"293000";"100 94 89";"10000";"Участвует в конкурсе";"2134514";"—"
"15";"10";"—";"292000";"98 100 89";"5000";"Участвует в конкурсе";"1637473";"—"
"16";"14";"—";"292000";"100 95 89";"8000";"Участвует в конкурсе";"1788572";"—"
"17";"3";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"18";"13";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"1963797";"—"
"19";"5";"—";"291000";"93 97 91";"10000";"Участвует в конкурсе";"1493568";"—"
"20";"17";"—";"290000";"95 96 89";"10000";"Участвует в конкурсе";"1729121";"—"
"21";"7";"—";"290000";"93 90 97";"10000";"Участвует в конкурсе";"1983588";"—"
"22";"10";"—";"290000";"90 96 94";"10000";"Участвует в конкурсе";"1536693";"—"
"23";"14";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"2005775";"—"
"24";"14";"—";"289000";"95 98 91";"5000";"Участвует в конкурсе";"1175736";"—"
"25";"13";"—";"288000";"85 96 97";"10000";"Участвует в конкурсе";"1200904";"—"
"26";"14";"—";"287000";"95 96 86";"10000";"Участвует в конкурсе";"1652121";"—"
"27";"20";"—";"287000";"90 90 97";"10000";"Участвует в конкурсе";"1493775";"—"
"29";"11";"—";"286000";"90 92 94";"10000";"Участвует в конкурсе";"2415700";"—"
"30";"9";"—";"285000";"100 94 81";"10000";"Участвует в конкурсе";"1904436";"—"
"31";"10";"—";"284000";"98 100 86";"—";"Участвует в конкурсе";"1915078";"—"
"32";"10";"—";"284000";"95 92 94";"3000";"Участвует в конкурсе";"1203083";"—"
