"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"Электронное";"286";"- 90 100 86 1";"10";"Участвуете в конкурсе";"1758462";"—"
"2";"5";"—";"285";"- 98 99 78 1";"10";"Участвуете в конкурсе";"1437055";"—"
"3";"5";"—";"280";"- 82 100 96 1";"2";"Участвуете в конкурсе";"1652065";"—"
"4";"3";"Электронное";"274";"- 82 100 82 1";"10";"Участвуете в конкурсе";"973635";"—"
"5";"8";"Электронное";"267";"- 88 100 79 1";"—";"Участвуете в конкурсе";"974091";"—"
"6";"1";"Электронное";"267";"- 84 80 93 1";"10";"Участвуете в конкурсе";"1125254";"—"
"7";"10";"Электронное";"266";"- 92 100 74 2";"—";"Участвуете в конкурсе";"972884";"—"
"8";"1";"Электронное";"248";"- 92 70 76";"10";"Участвуете в конкурсе";"1098493";"—"
"9";"3";"—";"241";"- 88 80 73";"—";"Участвуете в конкурсе";"2384232";"—"
"10";"2";"Электронное";"240";"- 86 90 64 1";"—";"Участвуете в конкурсе";"1422900";"—"
"11";"1";"Электронное";"240";"- 80 90 70";"—";"Участвуете в конкурсе";"1930113";"—"
"12";"8";"—";"233";"- 78 84 67 6";"4";"Участвуете в конкурсе";"1853137";"—"
"13";"3";"—";"230";"- 78 84 66 1";"2";"Участвуете в конкурсе";"1514477";"—"
"14";"1";"Электронное";"230";"- 76 70 74";"10";"Участвуете в конкурсе";"1018060";"—"
"15";"5";"Электронное";"229";"- 98 82 49 1";"—";"Участвуете в конкурсе";"2260862";"—"
"16";"4";"—";"229";"- 82 90 47";"10";"Участвуете в конкурсе";"957020";"—"
"17";"6";"—";"225";"- 72 78 75 4";"—";"Участвуете в конкурсе";"1444529";"—"
"18";"5";"—";"222";"- 80 76 66 1";"—";"Участвуете в конкурсе";"1772505";"—"
"19";"7";"—";"219";"- 83 70 66 8";"—";"Участвуете в конкурсе";"1406320";"—"
"20";"8";"—";"218";"- 74 78 66 1";"—";"Участвуете в конкурсе";"1463112";"—"
"21";"8";"—";"209";"- 72 70 67 4";"—";"Участвуете в конкурсе";"1197919";"—"
"22";"1";"Электронное";"209";"- 62 80 67";"—";"Участвуете в конкурсе";"1106809";"—"
"23";"3";"—";"209";"- 49 72 78";"10";"Участвуете в конкурсе";"1623086";"—"
"24";"9";"Электронное";"206";"- 64 70 70 1";"2";"Участвуете в конкурсе";"1234974";"—"
"25";"3";"—";"197";"- 64 64 69";"—";"Участвуете в конкурсе";"1751837";"—"
"26";"2";"—";"195";"- 70 64 61 8";"—";"Участвуете в конкурсе";"2012378";"—"
"27";"4";"—";"193";"- 64 60 67 1";"2";"Участвуете в конкурсе";"1331788";"—"
"28";"3";"—";"192";"- 67 58 67";"—";"Участвуете в конкурсе";"2140448";"—"
"29";"6";"—";"191";"- 51 72 66 5";"2";"Участвуете в конкурсе";"2222336";"—"
"30";"9";"—";"189";"- 70 70 49 7";"—";"Участвуете в конкурсе";"1198072";"—"
"31";"9";"—";"181";"- 54 58 69 √";"—";"Участвуете в конкурсе";"1798024";"—"
"32";"4";"—";"180";"- 56 64 60";"—";"Участвуете в конкурсе";"1619079";"—"
"33";"5";"—";"179";"- 59 64 56";"—";"Участвуете в конкурсе";"1964755";"—"
"34";"8";"—";"174";"- 46 70 58 √";"—";"Участвуете в конкурсе";"2394223";"—"
"35";"7";"—";"173";"- 64 58 51";"—";"Участвуете в конкурсе";"2176844";"—"
"36";"3";"—";"168";"- 55 58 55";"—";"Участвуете в конкурсе";"2092158";"—"
"37";"5";"Электронное";"167";"- 43 52 72 1";"—";"Участвуете в конкурсе";"2292162";"—"
"38";"4";"—";"166";"- 43 64 57 √";"2";"Участвуете в конкурсе";"2261283";"—"
"39";"6";"—";"163";"- 56 52 55";"—";"Участвуете в конкурсе";"2096709";"—"
"40";"8";"Электронное";"157";"- 54 52 51 1";"—";"Участвуете в конкурсе";"2220984";"—"
