"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"198";"55314 100 98 Нет 1";"—";"Участвуете в конкурсе";"1040839";"—"
"2";"5";"—";"189";"52241 90 99 Нет 1";"—";"Участвуете в конкурсе";"1064706";"—"
"3";"5";"—";"165";"58895 84 81 Нет 1";"—";"Участвуете в конкурсе";"1857018";"—"
"4";"3";"—";"145";"50090 76 69 Нет 2";"—";"Участвуете в конкурсе";"1705419";"—"
"5";"1";"—";"137";"54322 30 97 Нет 1";"10";"Участвуете в конкурсе";"1441065";"—"
"6";"3";"—";"115";"49129 58 55 Нет";"2";"Участвуете в конкурсе";"1605988";"—"
"7";"3";"—";"80";"56669 80 Нет";"—";"Участвуете в конкурсе";"1585986";"—"
"8";"3";"—";"70";"54267 70 Нет";"—";"Участвуете в конкурсе";"1606840";"—"
"9";"1";"—";"64";"52496 64 Нет";"—";"Участвуете в конкурсе";"1563875";"—"
"10";"1";"—";"57";"56563 57 Нет √";"—";"Участвуете в конкурсе";"2298290";"—"
"11";"1";"—";"—";"58544 Нет √";"—";"Участвуете в конкурсе";"1382116";"—"
"12";"1";"—";"—";"58014 Нет √";"—";"Участвуете в конкурсе";"961750";"—"
