"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"28";"—";"304000";"98 99 97";"10000";"Участвует в конкурсе";"1914761";"—"
"2";"13";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1202951";"—"
"3";"10";"—";"299000";"96 96 97";"10000";"Участвует в конкурсе";"1626983";"—"
"4";"22";"—";"298000";"96 92 100";"10000";"Участвует в конкурсе";"1796557";"—"
"5";"13";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1167293";"—"
"6";"3";"—";"297000";"98 95 94";"10000";"Участвует в конкурсе";"1361856";"—"
"8";"10";"—";"294000";"95 95 94";"10000";"Участвует в конкурсе";"1176975";"—"
"9";"24";"—";"294000";"95 92 97";"10000";"Участвует в конкурсе";"1333982";"—"
"10";"2";"—";"293000";"98 96 89";"10000";"Участвует в конкурсе";"2251021";"—"
"11";"15";"—";"292000";"98 97 97";"—";"Участвует в конкурсе";"2006503";"—"
"12";"11";"—";"292000";"98 94 97";"3000";"Участвует в конкурсе";"1481603";"—"
"13";"21";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"14";"3";"—";"292000";"93 92 97";"10000";"Участвует в конкурсе";"1471724";"—"
"15";"5";"—";"291000";"98 94 91";"8000";"Участвует в конкурсе";"1996739";"—"
"16";"5";"—";"291000";"100 92 89";"10000";"Участвует в конкурсе";"1431881";"—"
"17";"9";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"1963797";"—"
"18";"4";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"2052288";"—"
"19";"6";"—";"289000";"98 100 81";"10000";"Участвует в конкурсе";"1350561";"—"
"20";"20";"—";"289000";"93 100 86";"10000";"Участвует в конкурсе";"1288256";"—"
"21";"11";"—";"289000";"90 100 89";"10000";"Участвует в конкурсе";"2344911";"—"
"22";"21";"—";"289000";"88 100 91";"10000";"Участвует в конкурсе";"1516325";"—"
"23";"23";"—";"288000";"96 95 89";"8000";"Участвует в конкурсе";"1977029";"—"
"25";"3";"—";"288000";"90 94 94";"10000";"Участвует в конкурсе";"1725406";"—"
"26";"1";"—";"287000";"98 98 86";"5000";"Участвует в конкурсе";"1204240";"—"
"28";"24";"—";"287000";"90 90 97";"10000";"Участвует в конкурсе";"1493775";"—"
"30";"2";"—";"286000";"96 97 83";"10000";"Участвует в конкурсе";"1648646";"—"
"32";"3";"—";"285000";"95 94 86";"10000";"Участвует в конкурсе";"996095";"—"
"33";"28";"—";"285000";"90 99 86";"10000";"Участвует в конкурсе";"1795014";"—"
"34";"18";"—";"284000";"95 92 94";"3000";"Участвует в конкурсе";"1203083";"—"
"35";"9";"—";"284000";"96 95 83";"10000";"Участвует в конкурсе";"960464";"—"
"36";"21";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1214535";"—"
"37";"10";"—";"284000";"93 90 91";"10000";"Участвует в конкурсе";"1779294";"—"
"38";"5";"—";"283000";"90 99 94";"—";"Участвует в конкурсе";"1106167";"—"
"39";"21";"—";"283000";"93 97 83";"10000";"Участвует в конкурсе";"2341830";"—"
"40";"3";"—";"282000";"93 96 86";"7000";"Участвует в конкурсе";"1442269";"—"
"42";"17";"—";"282000";"95 86 91";"10000";"Участвует в конкурсе";"2160345";"—"
"43";"14";"—";"282000";"80 95 97";"10000";"Участвует в конкурсе";"1656860";"—"
"44";"9";"—";"281000";"95 98 86";"2000";"Участвует в конкурсе";"1666321";"—"
"45";"7";"—";"281000";"94 84 94";"9000";"Участвует в конкурсе";"1191316";"—"
"46";"7";"—";"281000";"96 92 83";"10000";"Участвует в конкурсе";"1207595";"—"
"47";"8";"—";"281000";"96 86 89";"10000";"Участвует в конкурсе";"1262491";"—"
"48";"2";"—";"281000";"96 86 89";"10000";"Участвует в конкурсе";"1470362";"—"
"49";"10";"—";"281000";"90 95 86";"10000";"Участвует в конкурсе";"1959799";"—"
"50";"22";"—";"280000";"100 94 83";"3000";"Участвует в конкурсе";"2092669";"—"
"51";"11";"—";"280000";"90 97 83";"10000";"Участвует в конкурсе";"1675328";"—"
"52";"6";"—";"280000";"88 96 86";"10000";"Участвует в конкурсе";"1280884";"—"
"53";"16";"—";"279000";"98 96 83";"2000";"Участвует в конкурсе";"1247218";"—"
"54";"27";"—";"279000";"98 88 83";"10000";"Участвует в конкурсе";"2219230";"—"
"55";"24";"—";"279000";"95 88 86";"10000";"Участвует в конкурсе";"2170924";"—"
"56";"11";"—";"279000";"94 92 83";"10000";"Участвует в конкурсе";"2064255";"—"
"57";"11";"—";"279000";"93 90 86";"10000";"Участвует в конкурсе";"1196912";"—"
"59";"19";"—";"279000";"90 88 91";"10000";"Участвует в конкурсе";"1788034";"—"
"60";"15";"—";"279000";"90 88 91";"10000";"Участвует в конкурсе";"2135144";"—"
"61";"22";"—";"279000";"88 92 89";"10000";"Участвует в конкурсе";"2260910";"—"
"62";"14";"—";"279000";"86 92 91";"10000";"Участвует в конкурсе";"1178784";"—"
"63";"13";"—";"279000";"86 86 97";"10000";"Участвует в конкурсе";"1194454";"—"
"64";"21";"—";"279000";"85 95 89";"10000";"Участвует в конкурсе";"1562867";"—"
"66";"14";"—";"278000";"98 84 86";"10000";"Участвует в конкурсе";"2363519";"—"
"67";"5";"—";"278000";"95 92 81";"10000";"Участвует в конкурсе";"1286539";"—"
