"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"299000";"92 100 97";"10000";"Участвует в конкурсе";"1892250";"—"
"2";"6";"—";"295000";"99 97 89";"10000";"Участвует в конкурсе";"1345716";"—"
"3";"2";"—";"292000";"98 95 89";"10000";"Участвует в конкурсе";"1361086";"—"
"4";"2";"—";"291000";"92 95 94";"10000";"Участвует в конкурсе";"1346514";"—"
"5";"1";"—";"290000";"98 99 83";"10000";"Участвует в конкурсе";"1506092";"—"
"6";"5";"—";"290000";"92 91 97";"10000";"Участвует в конкурсе";"1719290";"—"
"7";"4";"—";"289000";"90 100 89";"10000";"Участвует в конкурсе";"1466394";"—"
"9";"6";"—";"288000";"88 99 91";"10000";"Участвует в конкурсе";"2394257";"—"
"10";"8";"—";"288000";"88 90 100";"10000";"Участвует в конкурсе";"1909202";"—"
"12";"6";"—";"280000";"90 91 89";"10000";"Участвует в конкурсе";"1365907";"—"
"13";"3";"—";"280000";"80 99 91";"10000";"Участвует в конкурсе";"1255797";"—"
"14";"2";"—";"279000";"90 100 86";"3000";"Участвует в конкурсе";"1102219";"—"
"15";"6";"—";"278000";"82 97 89";"10000";"Участвует в конкурсе";"1730767";"—"
"16";"5";"—";"277000";"92 84 91";"10000";"Участвует в конкурсе";"1695980";"—"
"17";"12";"—";"276000";"84 99 83";"10000";"Участвует в конкурсе";"1338321";"—"
"18";"4";"—";"276000";"82 84 100";"10000";"Участвует в конкурсе";"1649937";"—"
"19";"3";"—";"275000";"80 99 86";"10000";"Участвует в конкурсе";"1677376";"—"
"20";"4";"—";"274000";"92 99 83";"—";"Участвует в конкурсе";"1291618";"—"
"21";"3";"—";"274000";"90 91 91";"2000";"Участвует в конкурсе";"1940153";"—"
"22";"3";"—";"274000";"96 82 86";"10000";"Участвует в конкурсе";"1503436";"—"
"23";"3";"—";"274000";"88 95 81";"10000";"Участвует в конкурсе";"1198288";"—"
"25";"6";"—";"274000";"84 97 83";"10000";"Участвует в конкурсе";"1271063";"—"
"26";"6";"—";"273000";"90 97 86";"—";"Участвует в конкурсе";"1249741";"—"
"27";"1";"—";"273000";"72 97 94";"10000";"Участвует в конкурсе";"1543213";"—"
"28";"8";"—";"272000";"90 100 72";"10000";"Участвует в конкурсе";"1330875";"—"
"29";"3";"—";"272000";"80 93 89";"10000";"Участвует в конкурсе";"1723297";"—"
"30";"7";"—";"271000";"92 93 81";"5000";"Участвует в конкурсе";"1255525";"—"
"31";"7";"—";"271000";"92 86 83";"10000";"Участвует в конкурсе";"1797045";"—"
"33";"5";"—";"270000";"88 99 78";"5000";"Участвует в конкурсе";"991423";"—"
"34";"5";"—";"270000";"90 95 75";"10000";"Участвует в конкурсе";"1984826";"—"
"35";"2";"—";"270000";"82 84 94";"10000";"Участвует в конкурсе";"1692185";"—"
"36";"5";"—";"270000";"78 93 89";"10000";"Участвует в конкурсе";"1632201";"—"
"37";"2";"—";"269000";"88 95 83";"3000";"Участвует в конкурсе";"1362787";"—"
"38";"5";"—";"269000";"92 86 81";"10000";"Участвует в конкурсе";"1441444";"—"
"39";"8";"—";"269000";"82 88 89";"10000";"Участвует в конкурсе";"2178674";"—"
"40";"4";"—";"268000";"84 93 91";"—";"Участвует в конкурсе";"2221707";"—"
"41";"4";"—";"268000";"80 97 81";"10000";"Участвует в конкурсе";"1267476";"—"
"42";"3";"—";"267000";"78 90 94";"5000";"Участвует в конкурсе";"2140956";"—"
"43";"2";"—";"266000";"80 95 91";"—";"Участвует в конкурсе";"1561829";"—"
"44";"4";"—";"266000";"86 84 86";"10000";"Участвует в конкурсе";"1725705";"—"
"45";"5";"—";"266000";"80 93 83";"10000";"Участвует в конкурсе";"1774143";"—"
"46";"9";"—";"266000";"80 90 86";"10000";"Участвует в конкурсе";"1261722";"—"
"47";"4";"—";"266000";"78 100 78";"10000";"Участвует в конкурсе";"1352443";"—"
"48";"4";"—";"265000";"83 95 87";"—";"Участвует в конкурсе";"1128344";"—"
"49";"2";"—";"265000";"82 97 86";"—";"Участвует в конкурсе";"2084428";"—"
"50";"5";"—";"265000";"88 86 81";"10000";"Участвует в конкурсе";"1230777";"—"
"51";"9";"—";"265000";"88 86 81";"10000";"Участвует в конкурсе";"2093390";"—"
"52";"7";"—";"265000";"84 90 81";"10000";"Участвует в конкурсе";"1358178";"—"
"53";"4";"—";"265000";"84 82 89";"10000";"Участвует в конкурсе";"1117004";"—"
"54";"1";"—";"265000";"82 100 73";"10000";"Участвует в конкурсе";"1730508";"—"
"55";"2";"—";"265000";"78 86 91";"10000";"Участвует в конкурсе";"1736272";"—"
"56";"1";"—";"264000";"92 86 81";"5000";"Участвует в конкурсе";"1303676";"—"
"57";"5";"—";"264000";"86 93 75";"10000";"Участвует в конкурсе";"1999848";"—"
"58";"5";"—";"264000";"86 82 86";"10000";"Участвует в конкурсе";"1515478";"—"
"59";"5";"—";"264000";"80 88 86";"10000";"Участвует в конкурсе";"1695666";"—"
"60";"9";"—";"263000";"86 86 81";"10000";"Участвует в конкурсе";"1439512";"—"
"61";"8";"—";"263000";"82 90 81";"10000";"Участвует в конкурсе";"1525376";"—"
"62";"3";"—";"263000";"80 95 78";"10000";"Участвует в конкурсе";"1498484";"—"
"63";"3";"—";"262000";"95 95 72";"—";"Участвует в конкурсе";"1154155";"—"
"64";"7";"—";"262000";"86 88 78";"10000";"Участвует в конкурсе";"1908719";"—"
"65";"8";"—";"261000";"94 95 72";"—";"Участвует в конкурсе";"1324414";"—"
"66";"5";"—";"261000";"84 93 81";"3000";"Участвует в конкурсе";"1955689";"—"
"67";"2";"—";"261000";"82 88 81";"10000";"Участвует в конкурсе";"1974764";"—"
"69";"7";"—";"261000";"78 82 91";"10000";"Участвует в конкурсе";"2089746";"—"
"70";"2";"—";"261000";"74 88 89";"10000";"Участвует в конкурсе";"1773863";"—"
"71";"2";"—";"260000";"92 93 75";"—";"Участвует в конкурсе";"1913523";"—"
"72";"8";"—";"260000";"95 84 78";"3000";"Участвует в конкурсе";"1569136";"—"
"73";"9";"—";"260000";"82 90 83";"5000";"Участвует в конкурсе";"1988325";"—"
"74";"1";"—";"260000";"88 79 83";"10000";"Участвует в конкурсе";"1622734";"—"
"75";"5";"—";"260000";"88 79 83";"10000";"Участвует в конкурсе";"1618195";"—"
"76";"4";"—";"260000";"86 95 69";"10000";"Участвует в конкурсе";"1785512";"—"
"77";"2";"—";"260000";"86 91 73";"10000";"Участвует в конкурсе";"1335646";"—"
"78";"4";"—";"260000";"82 93 75";"10000";"Участвует в конкурсе";"2364818";"—"
"79";"2";"—";"259000";"72 95 89";"3000";"Участвует в конкурсе";"1095692";"—"
"80";"7";"—";"259000";"88 86 75";"10000";"Участвует в конкурсе";"1813178";"—"
"81";"7";"—";"259000";"78 93 78";"10000";"Участвует в конкурсе";"1556452";"—"
"82";"3";"—";"259000";"74 100 75";"10000";"Участвует в конкурсе";"1726418";"—"
"83";"2";"—";"259000";"72 91 86";"10000";"Участвует в конкурсе";"1315714";"—"
"84";"7";"—";"259000";"70 90 89";"10000";"Участвует в конкурсе";"966843";"—"
"85";"2";"—";"258000";"82 69 97";"10000";"Участвует в конкурсе";"1980790";"—"
"87";"5";"—";"257000";"76 97 81";"3000";"Участвует в конкурсе";"1291684";"—"
"88";"4";"—";"257000";"94 78 75";"10000";"Участвует в конкурсе";"1435503";"—"
"89";"3";"—";"257000";"78 91 78";"10000";"Участвует в конкурсе";"1995554";"—"
"90";"2";"—";"257000";"76 90 81";"10000";"Участвует в конкурсе";"1618476";"—"
"91";"5";"—";"256000";"92 91 73";"—";"Участвует в конкурсе";"1547110";"—"
"92";"3";"—";"256000";"90 91 75";"—";"Участвует в конкурсе";"1791428";"—"
"93";"4";"—";"256000";"86 84 86";"—";"Участвует в конкурсе";"1576342";"—"
"94";"3";"—";"256000";"88 88 70";"10000";"Участвует в конкурсе";"1112528";"—"
"95";"2";"—";"256000";"86 90 70";"10000";"Участвует в конкурсе";"1184980";"—"
"96";"4";"—";"256000";"82 73 91";"10000";"Участвует в конкурсе";"1758647";"—"
"97";"8";"—";"256000";"78 90 78";"10000";"Участвует в конкурсе";"1440406";"—"
"98";"6";"—";"255000";"92 97 66";"—";"Участвует в конкурсе";"1160881";"—"
"99";"3";"—";"255000";"76 95 81";"3000";"Участвует в конкурсе";"1237382";"—"
"100";"10";"—";"255000";"70 91 89";"5000";"Участвует в конкурсе";"1043028";"—"
"101";"4";"—";"255000";"78 78 89";"10000";"Участвует в конкурсе";"1565693";"—"
"102";"6";"—";"254000";"78 86 83";"7000";"Участвует в конкурсе";"1155844";"—"
"103";"6";"—";"254000";"82 90 72";"10000";"Участвует в конкурсе";"1914069";"—"
"104";"3";"—";"253000";"90 99 64";"—";"Участвует в конкурсе";"2006059";"—"
"105";"3";"—";"253000";"90 90 73";"—";"Участвует в конкурсе";"1343646";"—"
"106";"2";"—";"253000";"74 90 89";"—";"Участвует в конкурсе";"1149010";"—"
"107";"3";"—";"253000";"82 93 75";"3000";"Участвует в конкурсе";"1259001";"—"
"108";"7";"—";"253000";"80 84 86";"3000";"Участвует в конкурсе";"1168576";"—"
"109";"5";"—";"253000";"74 97 72";"10000";"Участвует в конкурсе";"2015369";"—"
"110";"4";"—";"252000";"80 86 83";"3000";"Участвует в конкурсе";"1444427";"—"
"111";"4";"—";"252000";"90 82 70";"10000";"Участвует в конкурсе";"1037070";"—"
"112";"10";"—";"252000";"88 71 83";"10000";"Участвует в конкурсе";"2227233";"—"
"113";"2";"—";"252000";"84 91 67";"10000";"Участвует в конкурсе";"1903854";"—"
"114";"2";"—";"252000";"76 80 86";"10000";"Участвует в конкурсе";"1548967";"—"
"115";"1";"—";"252000";"70 91 81";"10000";"Участвует в конкурсе";"990309";"—"
"116";"2";"—";"251000";"86 90 75";"—";"Участвует в конкурсе";"1170446";"—"
"117";"3";"—";"251000";"86 90 75";"—";"Участвует в конкурсе";"2178306";"—"
"118";"5";"—";"251000";"86 82 83";"—";"Участвует в конкурсе";"1584424";"—"
