"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"298.0";"98 100 97";"3.0";"Участвуете в конкурсе";"1241514";"—"
"2";"4";"—";"290.0";"96 95 94";"5.0";"Участвуете в конкурсе";"1587286";"—"
"3";"5";"Электронное";"289.0";"94 98 97";"—";"Участвуете в конкурсе";"1398792";"—"
"4";"2";"Электронное";"289.0";"92 99 95";"3.0";"Участвуете в конкурсе";"1585963";"—"
"5";"3";"—";"285.0";"96 90 94";"5.0";"Участвуете в конкурсе";"2044571";"—"
"6";"3";"Электронное";"284.0";"98 93 83";"10.0";"Участвуете в конкурсе";"1655889";"—"
"7";"5";"Электронное";"282.0";"92 96 89";"5.0";"Участвуете в конкурсе";"2044271";"—"
"8";"4";"—";"281.0";"96 91 94";"—";"Участвуете в конкурсе";"1060232";"—"
"9";"8";"Электронное";"279.0";"94 86 94";"5.0";"Участвуете в конкурсе";"1996895";"—"
"10";"2";"—";"277.0";"92 91 94";"—";"Участвуете в конкурсе";"1101027";"—"
"11";"3";"—";"271.0";"88 89 94";"—";"Участвуете в конкурсе";"2130417";"—"
"12";"4";"—";"269.0";"85 93 89";"2.0";"Участвуете в конкурсе";"1105226";"—"
"13";"2";"—";"266.0";"90 85 91";"—";"Участвуете в конкурсе";"1248660";"—"
"14";"2";"—";"265.0";"86 87 89";"3.0";"Участвуете в конкурсе";"2224638";"—"
"15";"8";"—";"264.0";"84 88 89";"3.0";"Участвуете в конкурсе";"1799046";"—"
"16";"4";"—";"262.0";"88 80 91";"3.0";"Участвуете в конкурсе";"1837468";"—"
"17";"1";"—";"260.0";"83 83 91";"3.0";"Участвуете в конкурсе";"1158543";"—"
"18";"3";"Электронное";"259.0";"90 75 91";"3.0";"Участвуете в конкурсе";"1365206";"—"
"19";"2";"—";"258.0";"86 97 75";"—";"Участвуете в конкурсе";"1645258";"—"
"20";"5";"—";"257.0";"86 86 83";"2.0";"Участвуете в конкурсе";"2054797";"—"
"21";"5";"—";"257.0";"90 73 91";"3.0";"Участвуете в конкурсе";"1419361";"—"
"22";"4";"—";"256.0";"92 87 75";"2.0";"Участвуете в конкурсе";"1624832";"—"
"23";"2";"—";"255.0";"86 100 66";"3.0";"Участвуете в конкурсе";"2015773";"—"
"24";"9";"—";"254.0";"79 79 91";"5.0";"Участвуете в конкурсе";"1728960";"—"
"25";"2";"—";"252.0";"78 85 86";"3.0";"Участвуете в конкурсе";"2181275";"—"
"26";"8";"—";"252.0";"84 91 72";"5.0";"Участвуете в конкурсе";"1490058";"—"
"27";"4";"Электронное";"251.0";"94 79 78";"—";"Участвуете в конкурсе";"970804";"—"
"28";"5";"Электронное";"251.0";"77 86 86";"2.0";"Участвуете в конкурсе";"1391209";"—"
"29";"5";"—";"249.0";"79 87 78";"5.0";"Участвуете в конкурсе";"1104075";"—"
"30";"7";"Электронное";"247.0";"88 87 70";"2.0";"Участвуете в конкурсе";"1628525";"—"
"31";"2";"—";"244.0";"75 89 75";"5.0";"Участвуете в конкурсе";"1924032";"—"
"32";"7";"—";"241.0";"62 94 85";"—";"Участвуете в конкурсе";"1888671";"—"
"33";"2";"—";"241.0";"92 82 67";"—";"Участвуете в конкурсе";"1785717";"—"
"34";"4";"—";"239.0";"77 84 78";"—";"Участвуете в конкурсе";"2310780";"—"
"35";"1";"Электронное";"238.0";"75 85 78";"—";"Участвуете в конкурсе";"1077023";"—"
"36";"3";"—";"238.0";"66 72 97";"3.0";"Участвуете в конкурсе";"1794731";"—"
"37";"2";"—";"237.0";"73 83 81";"—";"Участвуете в конкурсе";"1410495";"—"
"38";"1";"Электронное";"237.0";"78 82 77";"—";"Участвуете в конкурсе";"1317781";"—"
"39";"5";"—";"235.0";"73 88 72";"2.0";"Участвуете в конкурсе";"1634796";"—"
"40";"2";"Электронное";"235.0";"71 86 75";"3.0";"Участвуете в конкурсе";"1996350";"—"
"41";"1";"—";"233.0";"68 90 72";"3.0";"Участвуете в конкурсе";"2274159";"—"
"42";"3";"—";"233.0";"66 84 78";"5.0";"Участвуете в конкурсе";"1222756";"—"
"43";"6";"—";"232.0";"79 67 81";"5.0";"Участвуете в конкурсе";"1909448";"—"
"44";"3";"—";"230.0";"62 71 94";"3.0";"Участвуете в конкурсе";"2284444";"—"
"45";"3";"—";"228.0";"68 66 86";"8.0";"Участвуете в конкурсе";"2048631";"—"
"46";"2";"—";"227.0";"86 75 66";"—";"Участвуете в конкурсе";"1207662";"—"
"47";"9";"Электронное";"226.0";"61 71 94";"—";"Участвуете в конкурсе";"945448";"—"
"48";"7";"—";"226.0";"73 77 73";"3.0";"Участвуете в конкурсе";"1776079";"—"
"49";"5";"—";"225.0";"80 73 72";"—";"Участвуете в конкурсе";"1042228";"—"
"50";"2";"—";"224.0";"67 76 81";"—";"Участвуете в конкурсе";"1338224";"—"
"51";"1";"—";"222.0";"77 72 73";"—";"Участвуете в конкурсе";"1423274";"—"
"52";"7";"—";"217.0";"73 72 69";"3.0";"Участвуете в конкурсе";"2392567";"—"
"53";"2";"—";"214.0";"64 72 78";"—";"Участвуете в конкурсе";"1284349";"—"
"54";"2";"—";"211.0";"67 66 73";"5.0";"Участвуете в конкурсе";"1648190";"—"
"55";"2";"—";"205.0";"68 66 69";"2.0";"Участвуете в конкурсе";"1910069";"—"
"56";"2";"Электронное";"204.0";"72 68 64";"—";"Участвуете в конкурсе";"1397694";"—"
"57";"2";"—";"197.0";"63 68 66";"—";"Участвуете в конкурсе";"1848500";"—"
"58";"1";"—";"188.0";"60 62 66";"—";"Участвуете в конкурсе";"1210427";"—"
