"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"285.0";"100 86 94";"5.0";"Участвуете в конкурсе";"1285786";"—"
"2";"2";"Электронное";"282.0";"95 94 88";"5.0";"Участвуете в конкурсе";"982494";"—"
"3";"7";"—";"281.0";"93 78 100";"10.0";"Участвуете в конкурсе";"2169501";"—"
"4";"5";"—";"276.0";"90 94 92";"—";"Участвуете в конкурсе";"1964151";"—"
"5";"3";"—";"274.0";"86 89 96";"3.0";"Участвуете в конкурсе";"1072558";"—"
"6";"1";"—";"274.0";"88 86 92";"8.0";"Участвуете в конкурсе";"1398755";"—"
"7";"2";"—";"271.0";"93 83 95";"—";"Участвуете в конкурсе";"1853122";"—"
"8";"6";"—";"270.0";"90 86 94";"—";"Участвуете в конкурсе";"2142301";"—"
"9";"3";"—";"246.0";"78 78 80";"10.0";"Участвуете в конкурсе";"1633029";"—"
"10";"1";"Электронное";"244.0";"80 83 78";"3.0";"Участвуете в конкурсе";"2230721";"—"
"11";"1";"—";"240.0";"75 75 80";"10.0";"Участвуете в конкурсе";"1856775";"—"
"12";"1";"Электронное";"239.0";"83 72 82";"2.0";"Участвуете в конкурсе";"2230731";"—"
"13";"2";"—";"237.0";"75 75 84";"3.0";"Участвуете в конкурсе";"2315315";"—"
"14";"1";"—";"231.0";"75 72 84";"—";"Участвуете в конкурсе";"2367401";"—"
"15";"6";"Электронное";"228.0";"77 73 78";"—";"Участвуете в конкурсе";"2419757";"—"
"16";"1";"—";"224.0";"68 81 72";"3.0";"Участвуете в конкурсе";"2138970";"—"
"17";"1";"—";"219.0";"74 63 82";"—";"Участвуете в конкурсе";"1087308";"—"
"18";"1";"—";"219.0";"72 73 74";"—";"Участвуете в конкурсе";"2226183";"—"
"19";"1";"—";"211.0";"70 61 78";"2.0";"Участвуете в конкурсе";"1171959";"—"
