"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"286";"276";"10";"Участвуете в конкурсе";"1282488";"—"
"2";"9";"—";"282";"272";"10";"Участвуете в конкурсе";"1511658";"—"
"3";"4";"—";"277";"277";"0";"Участвуете в конкурсе";"1323577";"—"
"4";"1";"—";"269";"269";"0";"Участвуете в конкурсе";"1600284";"—"
"5";"5";"—";"267";"257";"10";"Участвуете в конкурсе";"1203630";"—"
"6";"1";"—";"265";"255";"10";"Участвуете в конкурсе";"996421";"—"
"7";"5";"—";"264";"264";"0";"Участвуете в конкурсе";"1516265";"—"
"8";"3";"—";"264";"254";"10";"Участвуете в конкурсе";"1614936";"—"
"9";"5";"—";"259";"249";"10";"Участвуете в конкурсе";"1578147";"—"
"10";"6";"—";"254";"244";"10";"Участвуете в конкурсе";"1196896";"—"
"11";"10";"—";"253";"253";"0";"Участвуете в конкурсе";"1442154";"—"
"12";"4";"—";"252";"250";"2";"Участвуете в конкурсе";"2052441";"—"
"13";"2";"—";"249";"249";"0";"Участвуете в конкурсе";"1999336";"—"
"14";"1";"—";"249";"244";"5";"Участвуете в конкурсе";"1385748";"—"
"15";"3";"—";"248";"238";"10";"Участвуете в конкурсе";"1354086";"—"
"16";"1";"—";"248";"238";"10";"Участвуете в конкурсе";"1993447";"—"
"17";"1";"—";"247";"244";"3";"Участвуете в конкурсе";"1344274";"—"
"18";"8";"—";"247";"237";"10";"Участвуете в конкурсе";"2184480";"—"
"19";"1";"—";"247";"237";"10";"Участвуете в конкурсе";"1169528";"—"
"20";"4";"—";"245";"245";"0";"Участвуете в конкурсе";"1309168";"—"
"21";"3";"—";"245";"245";"0";"Участвуете в конкурсе";"1985665";"—"
"22";"13";"—";"245";"243";"2";"Участвуете в конкурсе";"2055660";"—"
"23";"5";"—";"244";"244";"0";"Участвуете в конкурсе";"2335382";"—"
"24";"2";"—";"243";"243";"0";"Участвуете в конкурсе";"1777353";"—"
"25";"1";"—";"243";"241";"2";"Участвуете в конкурсе";"1180866";"—"
"26";"10";"—";"243";"237";"6";"Участвуете в конкурсе";"2289727";"—"
"27";"4";"—";"242";"242";"0";"Участвуете в конкурсе";"2083247";"—"
"28";"4";"—";"242";"232";"10";"Участвуете в конкурсе";"1290708";"—"
"29";"6";"—";"241";"239";"2";"Участвуете в конкурсе";"2247807";"—"
"30";"3";"—";"241";"231";"10";"Участвуете в конкурсе";"1264156";"—"
"31";"6";"—";"241";"231";"10";"Участвуете в конкурсе";"1627289";"—"
"32";"1";"—";"240";"240";"0";"Участвуете в конкурсе";"1609631";"—"
"33";"4";"—";"240";"240";"0";"Участвуете в конкурсе";"1986364";"—"
"34";"13";"—";"240";"240";"0";"Участвуете в конкурсе";"1334133";"—"
"35";"5";"—";"240";"236";"4";"Участвуете в конкурсе";"1030480";"—"
"36";"3";"—";"240";"230";"10";"Участвуете в конкурсе";"1704705";"—"
"37";"5";"—";"237";"237";"0";"Участвуете в конкурсе";"1408551";"—"
"38";"3";"—";"237";"231";"6";"Участвуете в конкурсе";"1446050";"—"
"39";"1";"—";"237";"227";"10";"Участвуете в конкурсе";"1437025";"—"
"40";"22";"—";"236";"236";"0";"Участвуете в конкурсе";"2054966";"—"
"41";"1";"—";"236";"226";"10";"Участвуете в конкурсе";"1465883";"—"
"42";"6";"—";"236";"226";"10";"Участвуете в конкурсе";"1652747";"—"
"43";"5";"—";"236";"226";"10";"Участвуете в конкурсе";"1965048";"—"
"44";"4";"—";"235";"235";"0";"Участвуете в конкурсе";"1439594";"—"
"45";"4";"—";"235";"225";"10";"Участвуете в конкурсе";"1210266";"—"
"46";"1";"—";"235";"225";"10";"Участвуете в конкурсе";"2309323";"—"
"47";"1";"—";"234";"234";"0";"Участвуете в конкурсе";"1959446";"—"
"48";"2";"—";"234";"231";"3";"Участвуете в конкурсе";"1317760";"—"
"49";"3";"—";"233";"231";"2";"Участвуете в конкурсе";"1517971";"—"
"50";"3";"—";"232";"222";"10";"Участвуете в конкурсе";"1714440";"—"
"51";"2";"—";"231";"231";"0";"Участвуете в конкурсе";"1650910";"—"
"52";"1";"—";"231";"231";"0";"Участвуете в конкурсе";"1605617";"—"
"53";"14";"—";"231";"229";"2";"Участвуете в конкурсе";"2305719";"—"
"54";"1";"—";"231";"221";"10";"Участвуете в конкурсе";"2036601";"—"
"55";"4";"—";"230";"230";"0";"Участвуете в конкурсе";"1420488";"—"
"56";"4";"—";"230";"227";"3";"Участвуете в конкурсе";"1229263";"—"
"57";"7";"—";"230";"220";"10";"Участвуете в конкурсе";"1609940";"—"
"58";"7";"—";"229";"229";"0";"Участвуете в конкурсе";"2140450";"—"
"59";"3";"—";"229";"224";"5";"Участвуете в конкурсе";"2024791";"—"
"60";"10";"—";"228";"228";"0";"Участвуете в конкурсе";"2275322";"—"
"61";"1";"—";"228";"228";"0";"Участвуете в конкурсе";"1075527";"—"
"62";"9";"—";"228";"228";"0";"Участвуете в конкурсе";"1894611";"—"
"63";"4";"—";"227";"227";"0";"Участвуете в конкурсе";"1209586";"—"
"64";"4";"—";"227";"225";"2";"Участвуете в конкурсе";"1183573";"—"
"65";"5";"—";"226";"226";"0";"Участвуете в конкурсе";"1716756";"—"
"66";"6";"—";"226";"216";"10";"Участвуете в конкурсе";"1558179";"—"
"67";"3";"—";"225";"225";"0";"Участвуете в конкурсе";"1790313";"—"
"68";"4";"—";"225";"215";"10";"Участвуете в конкурсе";"1643085";"—"
"69";"5";"—";"224";"224";"0";"Участвуете в конкурсе";"1570421";"—"
"70";"4";"—";"224";"224";"0";"Участвуете в конкурсе";"1631499";"—"
"71";"1";"—";"224";"214";"10";"Участвуете в конкурсе";"1319033";"—"
"72";"4";"—";"223";"223";"0";"Участвуете в конкурсе";"1582387";"—"
"73";"2";"—";"223";"223";"0";"Участвуете в конкурсе";"1467304";"—"
"74";"14";"—";"223";"223";"0";"Участвуете в конкурсе";"2254297";"—"
"75";"3";"—";"223";"220";"3";"Участвуете в конкурсе";"989399";"—"
"76";"10";"—";"223";"213";"10";"Участвуете в конкурсе";"2313565";"—"
"77";"7";"—";"222";"222";"0";"Участвуете в конкурсе";"1572601";"—"
"78";"3";"—";"222";"222";"0";"Участвуете в конкурсе";"1994039";"—"
"79";"4";"—";"222";"220";"2";"Участвуете в конкурсе";"2310830";"—"
"80";"2";"—";"222";"218";"4";"Участвуете в конкурсе";"1498208";"—"
"81";"3";"—";"221";"221";"0";"Участвуете в конкурсе";"1254407";"—"
"82";"1";"—";"221";"221";"0";"Участвуете в конкурсе";"1178664";"—"
"83";"2";"—";"220";"215";"5";"Участвуете в конкурсе";"1634558";"—"
"84";"3";"—";"219";"219";"0";"Участвуете в конкурсе";"1649434";"—"
"85";"8";"—";"219";"219";"0";"Участвуете в конкурсе";"1157128";"—"
"86";"1";"—";"219";"217";"2";"Участвуете в конкурсе";"1775339";"—"
"87";"4";"—";"218";"218";"0";"Участвуете в конкурсе";"1421838";"—"
"88";"3";"—";"218";"218";"0";"Участвуете в конкурсе";"1347478";"—"
"89";"4";"—";"218";"216";"2";"Участвуете в конкурсе";"974054";"—"
"90";"2";"—";"218";"216";"2";"Участвуете в конкурсе";"1285194";"—"
"91";"3";"—";"218";"216";"2";"Участвуете в конкурсе";"1329189";"—"
"92";"5";"—";"217";"217";"0";"Участвуете в конкурсе";"1881301";"—"
"93";"14";"—";"217";"217";"0";"Участвуете в конкурсе";"1362584";"—"
"94";"4";"—";"217";"215";"2";"Участвуете в конкурсе";"2288667";"—"
