"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"41";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119826";"—"
"2";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2451320";"—"
"3";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"986205";"—"
"4";"3";"—";"25000";"x";"25000";"На рассмотрении";"2218501";"—"
"5";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2467014";"—"
"6";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2122057";"—"
"7";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2142750";"—"
"8";"1";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2157147";"—"
"9";"26";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2249701";"—"
"10";"5";"—";"20000";"-";"20000";"Ожидание результатов ВИ";"2266857";"—"
"11";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2004449";"—"
"13";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2044851";"—"
"14";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"983354";"—"
"15";"4";"—";"15000";"x";"15000";"На рассмотрении";"1024214";"—"
"16";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1853876";"—"
"17";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2362258";"—"
"18";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2273103";"—"
"19";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2236292";"—"
"20";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2274802";"—"
"21";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1002569";"—"
"22";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1095615";"—"
"23";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1595132";"—"
"24";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1909526";"—"
"25";"1";"Электронное";"—";"-";"—";"Ожидание результатов ВИ";"979462";"—"
"26";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2160835";"—"
"27";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2160857";"—"
"28";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2161675";"—"
"29";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2178130";"—"
"30";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2198484";"—"
"31";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2213048";"—"
"32";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2252242";"—"
"33";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2241107";"—"
"34";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2245847";"—"
"35";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2290107";"—"
"36";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2286397";"—"
"37";"30";"—";"—";"-";"—";"Ожидание результатов ВИ";"2296188";"—"
"38";"32";"—";"—";"-";"—";"Ожидание результатов ВИ";"2295983";"—"
"39";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2314340";"—"
"40";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2365017";"—"
"41";"30";"—";"—";"-";"—";"Ожидание результатов ВИ";"2379671";"—"
"42";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2378715";"—"
"43";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2378779";"—"
"44";"11";"—";"—";"-";"—";"Ожидание результатов ВИ";"2392455";"—"
"45";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2388907";"—"
"46";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2401935";"—"
"47";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2244940";"—"
"48";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2423470";"—"
"49";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2313453";"—"
"50";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2430987";"—"
"51";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2430207";"—"
"52";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2381470";"—"
"53";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2439574";"—"
"54";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2440296";"—"
"55";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2440890";"—"
"56";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2445507";"—"
"57";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2446849";"—"
"58";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2454811";"—"
"59";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"1642756";"—"
"60";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2447023";"—"
"61";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2475869";"—"
