"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"10";"56708 Без вступительных испытаний 10 Да Призер всероссийской олимпиады";"1";"Участвуете в конкурсе";"2227718";"—"
"2";"1";"—";"10";"59649 Без вступительных испытаний 10 Да Призер всероссийской олимпиады";"1";"Участвуете в конкурсе";"2414881";"—"
"3";"1";"—";"10";"38854 Без вступительных испытаний 10 Да √";"1";"Участвуете в конкурсе";"2149944";"—"
"4";"1";"—";"10";"59697 Без вступительных испытаний 10 Да √";"1";"Участвуете в конкурсе";"2389112";"—"
"5";"1";"—";"10";"39786 Без вступительных испытаний 10 Да Призер олимпиады школьников";"1";"Участвуете в конкурсе";"2390769";"—"
"6";"—";"—";"10";"59703 Без вступительных испытаний 10 Нет Призер олимпиады школьников";"1";"Участвуете в конкурсе";"2425966";"—"
"7";"1";"Электронное";"310";"49448 100 100 100 1";"10";"Участвуете в конкурсе";"1580037";"—"
"8";"2";"—";"306";"52603 100 99 97 1";"10";"Участвуете в конкурсе";"1916785";"—"
"9";"4";"Электронное";"305";"47845 100 100 95 1";"10";"Участвуете в конкурсе";"1361486";"—"
"10";"1";"Электронное";"305";"48660 98 100 97 1";"10";"Участвуете в конкурсе";"1498663";"—"
"11";"6";"—";"302";"43076 98 100 94 1";"10";"Участвуете в конкурсе";"1960655";"—"
"12";"6";"—";"298";"49854 100 97 91 2";"10";"Участвуете в конкурсе";"1281973";"—"
"13";"5";"Электронное";"298";"48539 92 100 96 1";"10";"Участвуете в конкурсе";"1481037";"—"
"14";"3";"Электронное";"297";"53373 93 97 97 2";"10";"Участвуете в конкурсе";"1989199";"—"
"15";"4";"—";"296";"53268 100 97 89 3";"10";"Участвуете в конкурсе";"1258073";"—"
"16";"3";"Электронное";"295";"32371 98 100 87 1";"10";"Участвуете в конкурсе";"939677";"—"
"17";"5";"Электронное";"295";"50464 98 96 91 1";"10";"Участвуете в конкурсе";"1650598";"—"
"18";"1";"—";"294";"46493 95 92 97 1";"10";"Участвуете в конкурсе";"1179087";"—"
"19";"3";"—";"293";"52681 100 100 83 3";"10";"Участвуете в конкурсе";"1745724";"—"
"20";"3";"Электронное";"292";"52363 96 100 93 3";"3";"Участвуете в конкурсе";"1898857";"—"
"21";"3";"—";"291";"48369 96 88 97 3";"10";"Участвуете в конкурсе";"1397044";"—"
"22";"5";"Электронное";"290";"45540 98 100 92 4";"—";"Участвуете в конкурсе";"975836";"—"
"23";"1";"—";"290";"50409 93 96 91 1";"10";"Участвуете в конкурсе";"1584715";"—"
"24";"1";"Электронное";"290";"54556 88 100 92 1";"10";"Участвуете в конкурсе";"2083640";"—"
"25";"6";"—";"289";"52040 98 90 91 6";"10";"Участвуете в конкурсе";"1856895";"—"
"26";"3";"Электронное";"288";"51019 96 100 92 1";"—";"Участвуете в конкурсе";"1465885";"—"
"27";"8";"—";"288";"48650 98 97 83";"10";"Участвуете в конкурсе";"1496139";"—"
"28";"6";"—";"288";"47558 95 86 97";"10";"Участвуете в конкурсе";"1351001";"—"
"29";"6";"—";"288";"53711 90 100 88 √";"10";"Участвуете в конкурсе";"1351128";"—"
"30";"2";"—";"287";"52884 100 86 91 3";"10";"Участвуете в конкурсе";"1202892";"—"
"31";"1";"—";"287";"48377 96 90 91 5";"10";"Участвуете в конкурсе";"1268028";"—"
"32";"3";"—";"287";"58301 90 96 91 4";"10";"Участвуете в конкурсе";"1955155";"—"
"33";"1";"—";"287";"53020 83 100 94 2";"10";"Участвуете в конкурсе";"1307030";"—"
"34";"1";"Электронное";"286";"52605 96 100 90 6";"—";"Участвуете в конкурсе";"1924409";"—"
"35";"5";"—";"286";"54729 92 100 94";"—";"Участвуете в конкурсе";"2014620";"—"
"36";"5";"—";"286";"59858 90 95 91";"10";"Участвуете в конкурсе";"1832190";"—"
"37";"1";"—";"285";"46481 94 92 89";"10";"Участвуете в конкурсе";"1175457";"—"
"38";"6";"Электронное";"284";"50526 88 100 96 1";"—";"Участвуете в конкурсе";"966747";"—"
"39";"5";"—";"284";"46320 82 100 100";"2";"Участвуете в конкурсе";"1146076";"—"
"40";"4";"—";"284";"59211 95 92 94 5";"3";"Участвуете в конкурсе";"1838380";"—"
"41";"4";"—";"284";"55812 100 88 86";"10";"Участвуете в конкурсе";"1502670";"—"
"42";"4";"—";"284";"50605 98 90 86 √";"10";"Участвуете в конкурсе";"1701255";"—"
"43";"5";"Электронное";"284";"51413 96 100 78 1";"10";"Участвуете в конкурсе";"1640112";"—"
"44";"6";"—";"284";"55478 92 90 92 √";"10";"Участвуете в конкурсе";"1622365";"—"
"45";"5";"—";"284";"49912 90 95 89 1";"10";"Участвуете в конкурсе";"1515128";"—"
"46";"5";"—";"284";"50770 90 95 89 √";"10";"Участвуете в конкурсе";"1709048";"—"
"47";"3";"—";"284";"54128 84 96 94";"10";"Участвуете в конкурсе";"1823620";"—"
"48";"5";"—";"284";"46742 83 94 97 7";"10";"Участвуете в конкурсе";"1197065";"—"
"49";"4";"—";"283";"48713 93 94 91";"5";"Участвуете в конкурсе";"1501884";"—"
"50";"4";"—";"283";"51295 100 84 89 5";"10";"Участвуете в конкурсе";"1785186";"—"
"51";"5";"—";"283";"56734 98 84 91";"10";"Участвуете в конкурсе";"2260513";"—"
"52";"1";"—";"283";"50121 94 88 91 2";"10";"Участвуете в конкурсе";"1610191";"—"
"53";"5";"—";"283";"50274 92 90 91 √";"10";"Участвуете в конкурсе";"1645573";"—"
