"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"252.0";"77 78 90";"7.0";"Участвуете в конкурсе";"1133000";"—"
"2";"4";"—";"271.0";"90 81 95";"5.0";"Участвуете в конкурсе";"1286034";"—"
"3";"3";"Электронное";"242.0";"72 91 74";"5.0";"Участвуете в конкурсе";"2193744";"—"
"4";"3";"—";"289.0";"100 91 95";"3.0";"Участвуете в конкурсе";"2229023";"—"
"5";"1";"—";"281.0";"96 86 96";"3.0";"Участвуете в конкурсе";"1518502";"—"
"6";"6";"Электронное";"238.0";"72 75 88";"3.0";"Участвуете в конкурсе";"1189152";"—"
"7";"1";"—";"285.0";"96 91 95";"3.0";"Участвуете в конкурсе";"1443443";"—"
"8";"6";"—";"218.0";"65 78 72";"3.0";"Участвуете в конкурсе";"1686463";"—"
"9";"6";"Электронное";"241.0";"92 69 78";"2.0";"Участвуете в конкурсе";"1564476";"—"
"10";"6";"—";"—";"—";"—";"Участвуете в конкурсе";"2191765";"—"
"11";"1";"—";"255.0";"88 75 92";"—";"Участвуете в конкурсе";"2121378";"—"
"12";"3";"—";"251.0";"80 89 82";"—";"Участвуете в конкурсе";"1882721";"—"
"13";"3";"—";"274.0";"100 78 96";"—";"Участвуете в конкурсе";"1221572";"—"
"14";"2";"Электронное";"228.0";"80 66 82";"—";"Участвуете в конкурсе";"1115375";"—"
"15";"4";"Электронное";"—";"0";"—";"Участвуете в конкурсе";"1053235";"—"
"16";"3";"Электронное";"238.0";"85 61 92";"—";"Участвуете в конкурсе";"2224784";"—"
"17";"7";"—";"252.0";"85 83 84";"—";"Участвуете в конкурсе";"1836480";"—"
"18";"1";"—";"295.0";"98 94 100";"3.0";"Участвуете в конкурсе";"1182133";"—"
"19";"9";"Электронное";"295.0";"100 89 98";"8.0";"Участвуете в конкурсе";"2340581";"—"
"20";"3";"—";"292.0";"100 89 98";"5.0";"Участвуете в конкурсе";"1991433";"—"
"21";"4";"—";"292.0";"98 94 95";"5.0";"Участвуете в конкурсе";"1927090";"—"
"22";"2";"—";"290.0";"98 89 98";"5.0";"Участвуете в конкурсе";"1402226";"—"
"23";"2";"—";"288.0";"100 91 94";"3.0";"Участвуете в конкурсе";"1762859";"—"
"24";"4";"Электронное";"287.0";"96 95 96";"—";"Участвуете в конкурсе";"1367140";"—"
"25";"1";"Электронное";"287.0";"98 94 92";"3.0";"Участвуете в конкурсе";"1632288";"—"
"26";"3";"—";"287.0";"98 94 90";"5.0";"Участвуете в конкурсе";"1196634";"—"
"27";"3";"Электронное";"287.0";"98 83 100";"6.0";"Участвуете в конкурсе";"1412089";"—"
"28";"3";"—";"286.0";"94 94 98";"—";"Участвуете в конкурсе";"1414278";"—"
"29";"2";"Электронное";"286.0";"95 89 99";"3.0";"Участвуете в конкурсе";"2224326";"—"
"30";"5";"—";"285.0";"96 89 97";"3.0";"Участвуете в конкурсе";"1107050";"—"
"31";"2";"—";"284.0";"98 89 92";"5.0";"Участвуете в конкурсе";"2092187";"—"
"32";"1";"Электронное";"282.0";"94 92 96";"—";"Участвуете в конкурсе";"1419278";"—"
"33";"2";"—";"282.0";"98 81 100";"3.0";"Участвуете в конкурсе";"1562992";"—"
"34";"1";"—";"282.0";"98 91 88";"5.0";"Участвуете в конкурсе";"1415546";"—"
"35";"3";"Электронное";"281.0";"93 89 96";"3.0";"Участвуете в конкурсе";"1174070";"—"
"36";"5";"—";"280.0";"94 91 95";"—";"Участвуете в конкурсе";"1907930";"—"
"37";"4";"Электронное";"280.0";"96 91 90";"3.0";"Участвуете в конкурсе";"2309786";"—"
"38";"3";"Электронное";"280.0";"90 97 90";"3.0";"Участвуете в конкурсе";"1615432";"—"
"39";"1";"—";"280.0";"98 81 95";"6.0";"Участвуете в конкурсе";"1576728";"—"
"40";"3";"—";"279.0";"96 91 90";"2.0";"Участвуете в конкурсе";"984285";"—"
"41";"9";"—";"279.0";"90 89 95";"5.0";"Участвуете в конкурсе";"1239517";"—"
"42";"5";"—";"278.0";"90 86 97";"5.0";"Участвуете в конкурсе";"1177512";"—"
"43";"1";"—";"277.0";"90 89 98";"—";"Участвуете в конкурсе";"1914454";"—"
"44";"6";"—";"277.0";"100 78 94";"5.0";"Участвуете в конкурсе";"2049645";"—"
"45";"3";"—";"276.0";"96 83 92";"5.0";"Участвуете в конкурсе";"1576841";"—"
"46";"1";"—";"274.0";"96 94 84";"—";"Участвуете в конкурсе";"981779";"—"
"47";"1";"—";"274.0";"96 78 97";"3.0";"Участвуете в конкурсе";"1321717";"—"
"48";"5";"—";"273.0";"83 97 88";"5.0";"Участвуете в конкурсе";"1503393";"—"
"49";"3";"—";"273.0";"90 94 84";"5.0";"Участвуете в конкурсе";"1793104";"—"
"50";"7";"—";"272.0";"94 81 95";"2.0";"Участвуете в конкурсе";"1254667";"—"
"51";"2";"Электронное";"270.0";"77 95 95";"3.0";"Участвуете в конкурсе";"1242244";"—"
"52";"3";"—";"270.0";"92 83 92";"3.0";"Участвуете в конкурсе";"1907707";"—"
