"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1291422";"—"
"2";"5";"—";"295000";"98 100 97";"—";"Участвует в конкурсе";"1989161";"—"
"3";"2";"—";"295000";"94 100 91";"10000";"Участвует в конкурсе";"1121847";"—"
"4";"2";"—";"294000";"100 90 94";"10000";"Участвует в конкурсе";"1382772";"—"
"5";"3";"—";"285000";"92 86 97";"10000";"Участвует в конкурсе";"2306608";"—"
"6";"4";"—";"282000";"94 95 83";"10000";"Участвует в конкурсе";"1649391";"—"
"7";"13";"—";"279000";"90 93 86";"10000";"Участвует в конкурсе";"2176272";"—"
"8";"5";"—";"278000";"96 86 86";"10000";"Участвует в конкурсе";"1503436";"—"
"9";"4";"—";"277000";"90 88 89";"10000";"Участвует в конкурсе";"1291704";"—"
"10";"9";"—";"275000";"88 96 91";"—";"Участвует в конкурсе";"1622179";"—"
"11";"1";"—";"275000";"94 90 81";"10000";"Участвует в конкурсе";"1915233";"—"
"12";"1";"—";"275000";"77 97 91";"10000";"Участвует в конкурсе";"1409599";"—"
"13";"2";"—";"274000";"88 100 83";"3000";"Участвует в конкурсе";"1603624";"—"
"14";"2";"—";"274000";"98 90 81";"5000";"Участвует в конкурсе";"1565822";"—"
"15";"4";"—";"274000";"86 92 86";"10000";"Участвует в конкурсе";"1341669";"—"
"16";"1";"—";"274000";"84 97 83";"10000";"Участвует в конкурсе";"1729455";"—"
"17";"3";"—";"273000";"92 90 89";"2000";"Участвует в конкурсе";"1175363";"—"
"18";"2";"—";"273000";"94 98 78";"3000";"Участвует в конкурсе";"1435869";"—"
"20";"1";"—";"272000";"94 84 86";"8000";"Участвует в конкурсе";"1164203";"—"
"21";"1";"—";"270000";"84 90 86";"10000";"Участвует в конкурсе";"1654728";"—"
"22";"1";"—";"269000";"96 88 75";"10000";"Участвует в конкурсе";"1627876";"—"
