"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"287000";"98 90 89";"10000";"Участвует в конкурсе";"1976016";"—"
"2";"5";"—";"285000";"92 86 97";"10000";"Участвует в конкурсе";"2306608";"—"
"3";"6";"—";"277000";"90 88 89";"10000";"Участвует в конкурсе";"1291704";"—"
"4";"13";"—";"268000";"93 84 91";"—";"Участвует в конкурсе";"2221707";"—"
"5";"5";"—";"268000";"92 90 86";"—";"Участвует в конкурсе";"1901995";"—"
"6";"3";"—";"265000";"96 94 75";"—";"Участвует в конкурсе";"1419384";"—"
"8";"6";"—";"261000";"88 74 89";"10000";"Участвует в конкурсе";"1773863";"—"
"9";"4";"—";"259000";"90 70 89";"10000";"Участвует в конкурсе";"966843";"—"
"10";"3";"—";"259000";"86 88 75";"10000";"Участвует в конкурсе";"1813178";"—"
"11";"8";"—";"255000";"91 70 89";"5000";"Участвует в конкурсе";"1043028";"—"
"12";"12";"—";"253000";"84 80 86";"3000";"Участвует в конкурсе";"1168576";"—"
"13";"3";"—";"253000";"82 90 78";"3000";"Участвует в конкурсе";"1845969";"—"
"14";"5";"—";"253000";"86 84 73";"10000";"Участвует в конкурсе";"2205079";"—"
"16";"4";"—";"249000";"76 82 81";"10000";"Участвует в конкурсе";"1655269";"—"
"17";"2";"—";"248000";"84 76 78";"10000";"Участвует в конкурсе";"1784166";"—"
"18";"4";"—";"246000";"93 72 81";"—";"Участвует в конкурсе";"1041475";"—"
"19";"5";"—";"246000";"82 78 86";"—";"Участвует в конкурсе";"1451211";"—"
"20";"2";"—";"246000";"86 82 75";"3000";"Участвует в конкурсе";"1125342";"—"
"21";"10";"—";"246000";"93 82 61";"10000";"Участвует в конкурсе";"1522277";"—"
"22";"6";"—";"245000";"90 64 89";"2000";"Участвует в конкурсе";"1236414";"—"
"23";"5";"—";"244000";"95 76 73";"—";"Участвует в конкурсе";"1253362";"—"
"24";"11";"—";"244000";"75 78 81";"10000";"Участвует в конкурсе";"1789639";"—"
"25";"3";"—";"242000";"88 78 73";"3000";"Участвует в конкурсе";"1256542";"—"
"26";"10";"—";"242000";"77 80 75";"10000";"Участвует в конкурсе";"1797091";"—"
"27";"3";"—";"239000";"84 78 67";"10000";"Участвует в конкурсе";"1466794";"—"
"28";"2";"—";"238000";"75 78 75";"10000";"Участвует в конкурсе";"1210916";"—"
"29";"6";"—";"238000";"67 78 83";"10000";"Участвует в конкурсе";"1662476";"—"
"30";"8";"—";"237000";"80 82 75";"—";"Участвует в конкурсе";"1878194";"—"
"32";"4";"—";"237000";"64 84 89";"—";"Участвует в конкурсе";"2245433";"—"
"33";"2";"—";"237000";"71 80 83";"3000";"Участвует в конкурсе";"1254161";"—"
"34";"4";"—";"237000";"69 82 83";"3000";"Участвует в конкурсе";"1587303";"—"
"36";"5";"—";"236000";"76 82 78";"—";"Участвует в конкурсе";"1439100";"—"
"37";"7";"—";"236000";"82 74 78";"2000";"Участвует в конкурсе";"1432689";"—"
"38";"9";"—";"233000";"91 64 75";"3000";"Участвует в конкурсе";"1971330";"—"
"39";"13";"—";"233000";"77 78 73";"5000";"Участвует в конкурсе";"2168837";"—"
"40";"5";"—";"232000";"82 78 72";"—";"Участвует в конкурсе";"1857758";"—"
"41";"5";"—";"232000";"70 90 72";"—";"Участвует в конкурсе";"1536218";"—"
"42";"3";"—";"232000";"77 82 70";"3000";"Участвует в конкурсе";"1419372";"—"
"43";"3";"—";"232000";"73 80 73";"6000";"Участвует в конкурсе";"1795753";"—"
"44";"4";"—";"231000";"71 74 86";"—";"Участвует в конкурсе";"2134719";"—"
"45";"3";"—";"231000";"88 74 66";"3000";"Участвует в конкурсе";"1702064";"—"
"46";"2";"—";"231000";"73 76 72";"10000";"Участвует в конкурсе";"2033661";"—"
"47";"11";"—";"230000";"77 84 69";"—";"Участвует в конкурсе";"1838713";"—"
"48";"3";"—";"230000";"76 82 72";"—";"Участвует в конкурсе";"1565592";"—"
"49";"5";"—";"230000";"74 78 78";"—";"Участвует в конкурсе";"1694352";"—"
"50";"1";"—";"230000";"73 76 81";"—";"Участвует в конкурсе";"1105638";"—"
"51";"11";"—";"230000";"75 72 73";"10000";"Участвует в конкурсе";"957476";"—"
"52";"5";"—";"229000";"88 86 55";"—";"Участвует в конкурсе";"1727274";"—"
"54";"4";"—";"229000";"71 72 86";"—";"Участвует в конкурсе";"1839012";"—"
