"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"77.0";"—";"10.0";"Участвуете в конкурсе";"2092347";"—"
"2";"1";"—";"238.0";"77 66 86";"9.0";"Участвуете в конкурсе";"1073523";"—"
"3";"7";"—";"7.0";"—";"7.0";"Участвуете в конкурсе";"1492403";"—"
"4";"1";"Электронное";"285.0";"92 91 97";"5.0";"Участвуете в конкурсе";"1334348";"—"
"5";"3";"—";"276.0";"77 97 97";"5.0";"Участвуете в конкурсе";"1253160";"—"
"6";"8";"—";"262.0";"77 86 94";"5.0";"Участвуете в конкурсе";"1896340";"—"
"7";"1";"—";"237.0";"79 70 83";"5.0";"Участвуете в конкурсе";"1601205";"—"
"8";"2";"—";"264.0";"88 93 78";"5.0";"Участвуете в конкурсе";"1289711";"—"
"9";"4";"—";"212.0";"79 55 73";"5.0";"Участвуете в конкурсе";"1951742";"—"
"10";"1";"—";"235.0";"86 72 72";"5.0";"Участвуете в конкурсе";"1674618";"—"
"11";"1";"—";"228.0";"73 80 70";"5.0";"Участвуете в конкурсе";"2332359";"—"
"12";"1";"—";"268.0";"90 87 86";"5.0";"Участвуете в конкурсе";"1355328";"—"
"13";"1";"—";"5.0";"—";"5.0";"Участвуете в конкурсе";"1384321";"—"
"14";"2";"—";"220.0";"68 80 67";"5.0";"Участвуете в конкурсе";"1356184";"—"
"15";"11";"Электронное";"152.0";"75";"5.0";"Участвуете в конкурсе";"2266431";"—"
"16";"2";"Электронное";"287.0";"98 93 91";"5.0";"Участвуете в конкурсе";"1498713";"—"
"17";"6";"—";"278.0";"96 85 94";"3.0";"Участвуете в конкурсе";"2223399";"—"
"18";"2";"—";"266.0";"88 86 89";"3.0";"Участвуете в конкурсе";"1362610";"—"
"19";"1";"Электронное";"240.0";"78 70 89";"3.0";"Участвуете в конкурсе";"1208964";"—"
"20";"9";"—";"167.0";"81";"3.0";"Участвуете в конкурсе";"1978961";"—"
"21";"6";"—";"84.0";"—";"3.0";"Участвуете в конкурсе";"2076314";"—"
"22";"11";"Электронное";"246.0";"79 85 79";"3.0";"Участвуете в конкурсе";"1345688";"—"
"23";"1";"—";"216.0";"62 76 75";"3.0";"Участвуете в конкурсе";"1281034";"—"
"24";"1";"—";"246.0";"77 93 73";"3.0";"Участвуете в конкурсе";"1161131";"—"
"25";"1";"—";"245.0";"75 95 72";"3.0";"Участвуете в конкурсе";"1174826";"—"
"26";"1";"—";"215.0";"66 74 72";"3.0";"Участвуете в конкурсе";"1955918";"—"
"27";"2";"—";"223.0";"81 70 69";"3.0";"Участвуете в конкурсе";"1612536";"—"
"28";"6";"—";"3.0";"0";"3.0";"Участвуете в конкурсе";"996078";"—"
"29";"2";"—";"156.0";"75";"3.0";"Участвуете в конкурсе";"942341";"—"
"30";"4";"—";"220.0";"75 72 70";"3.0";"Участвуете в конкурсе";"1715327";"—"
"31";"1";"—";"3.0";"—";"3.0";"Участвуете в конкурсе";"1384584";"—"
"32";"1";"—";"3.0";"—";"3.0";"Участвуете в конкурсе";"1859635";"—"
"33";"3";"—";"196.0";"63 58 72";"3.0";"Участвуете в конкурсе";"1779851";"—"
"34";"4";"—";"239.0";"86 80 70";"3.0";"Участвуете в конкурсе";"2094695";"—"
"35";"1";"—";"277.0";"90 91 94";"2.0";"Участвуете в конкурсе";"1464802";"—"
"36";"1";"—";"225.0";"62 78 83";"2.0";"Участвуете в конкурсе";"1992352";"—"
"37";"1";"—";"157.0";"49 45 61";"2.0";"Участвуете в конкурсе";"1105512";"—"
"38";"7";"—";"228.0";"64 84 78";"2.0";"Участвуете в конкурсе";"1567113";"—"
"39";"14";"—";"239.0";"80 71 86";"2.0";"Участвуете в конкурсе";"1790272";"—"
"40";"1";"—";"202.0";"75 52 73";"2.0";"Участвуете в конкурсе";"2140880";"—"
"41";"1";"—";"206.0";"64 74 66";"2.0";"Участвуете в конкурсе";"1129691";"—"
"42";"2";"—";"157.0";"68 42 45";"2.0";"Участвуете в конкурсе";"1406283";"—"
"43";"10";"—";"239.0";"81 87 69";"2.0";"Участвуете в конкурсе";"1035555";"—"
