"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"Электронное";"166.0";"81 75";"10.0";"Участвуете в конкурсе";"973879";"—"
"2";"1";"—";"107.0";"55";"10.0";"Участвуете в конкурсе";"1893189";"—"
"3";"2";"Электронное";"302.0";"100 100 97";"5.0";"Участвуете в конкурсе";"1250024";"—"
"4";"3";"Электронное";"256.0";"77 77 97";"5.0";"Участвуете в конкурсе";"1746626";"—"
"5";"4";"—";"259.0";"77 86 91";"5.0";"Участвуете в конкурсе";"1931957";"—"
"6";"8";"Электронное";"242.0";"68 78 91";"5.0";"Участвуете в конкурсе";"1881128";"—"
"7";"4";"—";"237.0";"79 70 83";"5.0";"Участвуете в конкурсе";"1601205";"—"
"8";"2";"—";"166.0";"81";"5.0";"Участвуете в конкурсе";"1256208";"—"
"9";"6";"Электронное";"163.0";"77 81";"5.0";"Участвуете в конкурсе";"1419206";"—"
"10";"9";"—";"170.0";"81";"5.0";"Участвуете в конкурсе";"1516787";"—"
"11";"2";"—";"297.0";"96 98 100";"3.0";"Участвуете в конкурсе";"1432042";"—"
"12";"3";"—";"187.0";"90 94";"3.0";"Участвуете в конкурсе";"1288168";"—"
"13";"5";"—";"278.0";"96 85 94";"3.0";"Участвуете в конкурсе";"2223399";"—"
"14";"9";"Электронное";"246.0";"79 85 79";"3.0";"Участвуете в конкурсе";"1345688";"—"
"15";"10";"—";"119.0";"40 76";"3.0";"Участвуете в конкурсе";"1859015";"—"
"16";"5";"—";"246.0";"77 93 73";"3.0";"Участвуете в конкурсе";"1161131";"—"
"17";"4";"Электронное";"157.0";"72";"3.0";"Участвуете в конкурсе";"1325498";"—"
"18";"3";"Электронное";"120.0";"60";"3.0";"Участвуете в конкурсе";"1073673";"—"
"19";"2";"—";"205.0";"66 60 76";"3.0";"Участвуете в конкурсе";"1748406";"—"
"20";"5";"Электронное";"77.0";"0 74";"3.0";"Участвуете в конкурсе";"1898818";"—"
"21";"2";"—";"220.0";"75 72 70";"3.0";"Участвуете в конкурсе";"1715327";"—"
"22";"3";"—";"3.0";"0 0";"3.0";"Участвуете в конкурсе";"975235";"—"
"23";"5";"—";"3.0";"—";"3.0";"Участвуете в конкурсе";"2272724";"—"
"24";"2";"—";"141.0";"68 70";"3.0";"Участвуете в конкурсе";"2139254";"—"
"25";"2";"—";"149.0";"47 42 58";"2.0";"Участвуете в конкурсе";"1039446";"—"
"26";"13";"—";"99.0";"49 48";"2.0";"Участвуете в конкурсе";"1686422";"—"
"27";"1";"Электронное";"246.0";"82 73 89";"2.0";"Участвуете в конкурсе";"1341106";"—"
"28";"7";"—";"134.0";"86";"2.0";"Участвуете в конкурсе";"2100520";"—"
"29";"3";"Электронное";"131.0";"63 66";"2.0";"Участвуете в конкурсе";"1312491";"—"
"30";"1";"—";"239.0";"84 75 78";"2.0";"Участвуете в конкурсе";"2173415";"—"
"31";"3";"Электронное";"126.0";"70 54";"2.0";"Участвуете в конкурсе";"1206679";"—"
"32";"7";"—";"146.0";"71 73";"2.0";"Участвуете в конкурсе";"1603207";"—"
"33";"7";"—";"239.0";"80 71 86";"2.0";"Участвуете в конкурсе";"1790272";"—"
"34";"3";"—";"112.0";"59 51";"2.0";"Участвуете в конкурсе";"2273306";"—"
"35";"9";"—";"239.0";"81 87 69";"2.0";"Участвуете в конкурсе";"1035555";"—"
"36";"11";"—";"66.0";"—";"2.0";"Участвуете в конкурсе";"1624673";"—"
"37";"1";"Электронное";"236.0";"94 80 60";"2.0";"Участвуете в конкурсе";"1720253";"—"
"38";"11";"—";"135.0";"62 73 0";"—";"Участвуете в конкурсе";"1351423";"—"
"39";"2";"Электронное";"130.0";"85 45";"—";"Участвуете в конкурсе";"1638016";"—"
"40";"1";"Электронное";"239.0";"73 91 75";"—";"Участвуете в конкурсе";"1379439";"—"
"41";"2";"—";"114.0";"58";"—";"Участвуете в конкурсе";"1527090";"—"
"42";"6";"Электронное";"228.0";"82 68 78";"—";"Участвуете в конкурсе";"1983675";"—"
"43";"14";"Электронное";"120.0";"60 60";"—";"Участвуете в конкурсе";"2136003";"—"
"44";"3";"—";"—";"—";"—";"Участвуете в конкурсе";"2316555";"—"
"45";"1";"—";"83.0";"57";"—";"Участвуете в конкурсе";"1859582";"—"
"46";"1";"Электронное";"212.0";"77 62 73";"—";"Участвуете в конкурсе";"2016415";"—"
"47";"5";"Электронное";"110.0";"56 54";"—";"Участвуете в конкурсе";"1769729";"—"
"48";"3";"Электронное";"241.0";"88 67 86";"—";"Участвуете в конкурсе";"1515974";"—"
"49";"3";"—";"—";"—";"—";"Участвуете в конкурсе";"1152430";"—"
"50";"5";"Электронное";"—";"0 0 0";"—";"Участвуете в конкурсе";"2042819";"—"
"51";"5";"Электронное";"222.0";"81 66 75";"—";"Участвуете в конкурсе";"1477508";"—"
"52";"13";"—";"109.0";"52 57";"—";"Участвуете в конкурсе";"1416769";"—"
"53";"1";"Электронное";"238.0";"92 71 75";"—";"Участвуете в конкурсе";"2191996";"—"
"54";"14";"—";"265.0";"100 87 78";"—";"Участвуете в конкурсе";"1432515";"—"
"55";"3";"—";"185.0";"95 90";"—";"Участвуете в конкурсе";"1543572";"—"
"56";"4";"Электронное";"166.0";"49 57 60";"—";"Участвуете в конкурсе";"1005120";"—"
"57";"3";"—";"—";"—";"—";"Участвуете в конкурсе";"1860497";"—"
"58";"7";"Электронное";"—";"—";"—";"Участвуете в конкурсе";"1649745";"—"
"59";"5";"Электронное";"134.0";"67 67";"—";"Участвуете в конкурсе";"1193753";"—"
"60";"4";"—";"98.0";"49 49";"—";"Участвуете в конкурсе";"996715";"—"
"61";"3";"—";"—";"0 0";"—";"Участвуете в конкурсе";"1107207";"—"
"62";"1";"Электронное";"254.0";"87 78 89";"—";"Участвуете в конкурсе";"2408535";"—"
"63";"1";"—";"202.0";"70 60 72";"—";"Участвуете в конкурсе";"1129951";"—"
"64";"2";"—";"294.0";"100 98 91";"5.0";"Участвуете в конкурсе";"1609592";"—"
"65";"3";"—";"292.0";"100 92 97";"3.0";"Участвуете в конкурсе";"1785708";"—"
