"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"290.0";"92 94 94";"10.0";"Участвуете в конкурсе";"1614410";"—"
"2";"2";"Электронное";"305.0";"100 97 100";"8.0";"Участвуете в конкурсе";"1125845";"—"
"3";"2";"Электронное";"280.0";"81 91 100";"8.0";"Участвуете в конкурсе";"1443143";"—"
"4";"5";"Электронное";"289.0";"90 94 100";"5.0";"Участвуете в конкурсе";"1262778";"—"
"5";"4";"—";"255.0";"80 81 89";"5.0";"Участвуете в конкурсе";"1256208";"—"
"6";"6";"Электронное";"267.0";"70 100 94";"3.0";"Участвуете в конкурсе";"1570431";"—"
"7";"7";"Электронное";"290.0";"96 97 94";"3.0";"Участвуете в конкурсе";"973386";"—"
"8";"1";"Электронное";"263.0";"77 83 100";"3.0";"Участвуете в конкурсе";"2036826";"—"
"9";"2";"Электронное";"157.0";"72";"3.0";"Участвуете в конкурсе";"1325498";"—"
"10";"6";"—";"214.0";"60 73 78";"3.0";"Участвуете в конкурсе";"1496276";"—"
"11";"5";"Электронное";"257.0";"76 89 89";"3.0";"Участвуете в конкурсе";"1824838";"—"
"12";"7";"—";"138.0";"72";"3.0";"Участвуете в конкурсе";"1779851";"—"
"13";"5";"—";"63.0";"—";"—";"Участвуете в конкурсе";"952495";"—"
"14";"5";"Электронное";"240.0";"70 86 84";"—";"Участвуете в конкурсе";"1723370";"—"
"15";"1";"Электронное";"190.0";"60 52 78";"—";"Участвуете в конкурсе";"1854354";"—"
"16";"2";"Электронное";"207.0";"67 72 68";"—";"Участвуете в конкурсе";"1157450";"—"
"17";"3";"Электронное";"233.0";"55 94 84";"—";"Участвуете в конкурсе";"1141282";"—"
"18";"6";"—";"215.0";"70 67 78";"—";"Участвуете в конкурсе";"2122085";"—"
"19";"6";"—";"143.0";"67";"—";"Участвуете в конкурсе";"2339242";"—"
"20";"4";"—";"220.0";"61 70 89";"—";"Участвуете в конкурсе";"1149700";"—"
"21";"3";"—";"156.0";"0 78 78";"—";"Участвуете в конкурсе";"1826283";"—"
"22";"1";"—";"305.0";"100 97 100";"8.0";"Участвуете в конкурсе";"1291515";"—"
"23";"4";"—";"294.0";"98 91 100";"5.0";"Участвуете в конкурсе";"1411964";"—"
"24";"4";"—";"290.0";"94 97 94";"5.0";"Участвуете в конкурсе";"1268216";"—"
"25";"3";"—";"285.0";"86 94 100";"5.0";"Участвуете в конкурсе";"1209040";"—"
"26";"2";"—";"280.0";"86 94 100";"—";"Участвуете в конкурсе";"1615344";"—"
"27";"3";"—";"279.0";"88 97 94";"—";"Участвуете в конкурсе";"1421485";"—"
"28";"2";"—";"279.0";"92 97 84";"6.0";"Участвуете в конкурсе";"1501153";"—"
"29";"3";"—";"278.0";"96 98 78";"6.0";"Участвуете в конкурсе";"1428298";"—"
"30";"1";"—";"277.0";"77 97 100";"3.0";"Участвуете в конкурсе";"1727556";"—"
"31";"1";"—";"276.0";"94 83 94";"5.0";"Участвуете в конкурсе";"1758741";"—"
"32";"2";"—";"275.0";"92 94 89";"—";"Участвуете в конкурсе";"2358140";"—"
"33";"5";"—";"272.0";"82 87 100";"3.0";"Участвуете в конкурсе";"1054820";"—"
"34";"7";"Электронное";"272.0";"91 94 84";"3.0";"Участвуете в конкурсе";"1853885";"—"
"35";"7";"Электронное";"271.0";"93 94 82";"2.0";"Участвуете в конкурсе";"1345150";"—"
"36";"5";"—";"271.0";"83 94 89";"5.0";"Участвуете в конкурсе";"1908867";"—"
"37";"2";"Электронное";"270.0";"90 83 94";"3.0";"Участвуете в конкурсе";"1294337";"—"
"38";"4";"—";"270.0";"94 89 84";"3.0";"Участвуете в конкурсе";"1503005";"—"
"39";"4";"Электронное";"270.0";"77 83 100";"10.0";"Участвуете в конкурсе";"1505584";"—"
"40";"1";"—";"268.0";"96 90 82";"—";"Участвуете в конкурсе";"1993045";"—"
"41";"2";"Электронное";"265.0";"96 81 88";"—";"Участвуете в конкурсе";"1069398";"—"
"42";"5";"Электронное";"264.0";"76 89 94";"5.0";"Участвуете в конкурсе";"1061060";"—"
"43";"6";"—";"256.0";"70 86 100";"—";"Участвуете в конкурсе";"1583523";"—"
"44";"1";"—";"255.0";"70 86 94";"5.0";"Участвуете в конкурсе";"1003948";"—"
"45";"1";"—";"252.0";"83 72 94";"3.0";"Участвуете в конкурсе";"1624816";"—"
"46";"1";"—";"246.0";"71 75 100";"—";"Участвуете в конкурсе";"1359942";"—"
"47";"3";"—";"246.0";"74 78 94";"—";"Участвуете в конкурсе";"1427126";"—"
"48";"6";"—";"243.0";"62 78 100";"3.0";"Участвуете в конкурсе";"1415084";"—"
"49";"5";"—";"240.0";"73 78 89";"—";"Участвуете в конкурсе";"1404947";"—"
"50";"3";"Электронное";"232.0";"65 78 84";"5.0";"Участвуете в конкурсе";"2124057";"—"
"51";"3";"—";"227.0";"79 74 74";"—";"Участвуете в конкурсе";"970388";"—"
"52";"2";"Электронное";"223.0";"63 83 77";"—";"Участвуете в конкурсе";"1964981";"—"
"53";"2";"—";"218.0";"63 72 78";"5.0";"Участвуете в конкурсе";"1419580";"—"
"54";"5";"—";"214.0";"69 67 78";"—";"Участвуете в конкурсе";"1713036";"—"
"55";"10";"—";"214.0";"72 64 78";"—";"Участвуете в конкурсе";"1647966";"—"
