"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"—";"39647 Без вступительных испытаний Да Победитель всероссийской олимпиады";"1";"Участвуете в конкурсе";"1431567";"—"
"2";"1";"—";"10";"56799 Без вступительных испытаний 10 Да Призер олимпиады школьников";"1";"Участвуете в конкурсе";"1518131";"—"
"3";"2";"—";"2";"51807 Без вступительных испытаний 2 Да Призер олимпиады школьников";"2";"Участвуете в конкурсе";"1647955";"—"
"4";"4";"—";"307";"52847 100 100 100 1";"7";"Участвуете в конкурсе";"1653569";"—"
"5";"3";"—";"307";"54336 100 100 97 1";"10";"Участвуете в конкурсе";"2071444";"—"
"6";"3";"Электронное";"307";"59293 100 100 97 1";"10";"Участвуете в конкурсе";"2216823";"—"
"7";"3";"Электронное";"307";"59653 100 100 97 1";"10";"Участвуете в конкурсе";"2415548";"—"
"8";"1";"—";"306";"52603 100 99 97 1";"10";"Участвуете в конкурсе";"1916785";"—"
"9";"3";"Электронное";"306";"59240 100 96 100 2";"10";"Участвуете в конкурсе";"2384191";"—"
"10";"3";"Электронное";"306";"55221 98 100 98 1";"10";"Участвуете в конкурсе";"1998604";"—"
"11";"5";"—";"306";"51957 98 98 100 1";"10";"Участвуете в конкурсе";"1851493";"—"
"12";"2";"—";"306";"56170 96 100 100 1";"10";"Участвуете в конкурсе";"1746830";"—"
"13";"3";"Электронное";"305";"47845 100 100 95 1";"10";"Участвуете в конкурсе";"1361486";"—"
"14";"4";"—";"305";"57079 98 100 97 1";"10";"Участвуете в конкурсе";"1727373";"—"
"15";"5";"—";"304";"50958 100 97 97 1";"10";"Участвуете в конкурсе";"1721519";"—"
"16";"5";"—";"304";"58426 100 97 97 2";"10";"Участвуете в конкурсе";"1823789";"—"
"17";"4";"—";"304";"52859 96 100 98 1";"10";"Участвуете в конкурсе";"1144811";"—"
"18";"2";"—";"302";"46435 100 98 94 1";"10";"Участвуете в конкурсе";"1165419";"—"
"19";"5";"—";"302";"49979 100 95 97 1";"10";"Участвуете в конкурсе";"1609526";"—"
"20";"2";"—";"302";"49646 98 100 94 1";"10";"Участвуете в конкурсе";"1205102";"—"
"21";"2";"—";"301";"51918 98 96 97 2";"10";"Участвуете в конкурсе";"1793645";"—"
"22";"2";"—";"300";"49760 100 100 100 1";"—";"Участвуете в конкурсе";"1569590";"—"
"23";"3";"—";"300";"53126 100 90 100 1";"10";"Участвуете в конкурсе";"1618714";"—"
"24";"4";"—";"300";"46588 98 100 92 2";"10";"Участвуете в конкурсе";"1180515";"—"
"25";"3";"—";"300";"54334 98 98 94 2";"10";"Участвуете в конкурсе";"2072544";"—"
"26";"4";"—";"300";"53429 94 96 100 2";"10";"Участвуете в конкурсе";"1516062";"—"
"27";"4";"Электронное";"300";"52871 90 100 100 1";"10";"Участвуете в конкурсе";"1712794";"—"
"28";"5";"—";"299";"56532 100 100 89 3";"10";"Участвуете в конкурсе";"2255108";"—"
"29";"2";"—";"299";"56869 100 92 97 1";"10";"Участвуете в конкурсе";"1729269";"—"
"30";"4";"—";"299";"48861 98 100 91 1";"10";"Участвуете в конкурсе";"1513158";"—"
"31";"3";"—";"299";"51601 98 94 97 1";"10";"Участвуете в конкурсе";"1727577";"—"
"32";"4";"Электронное";"299";"54183 98 94 97 1";"10";"Участвуете в конкурсе";"1976526";"—"
"33";"3";"—";"299";"51178 95 97 97 2";"10";"Участвуете в конкурсе";"1772073";"—"
"34";"5";"Электронное";"299";"48415 90 100 99 1";"10";"Участвуете в конкурсе";"1447633";"—"
"35";"3";"Электронное";"299";"45295 90 100 99 2";"10";"Участвуете в конкурсе";"954532";"—"
"36";"5";"—";"298";"56301 100 99 89 1";"10";"Участвуете в конкурсе";"2230184";"—"
"37";"3";"—";"298";"60058 100 97 91 2";"10";"Участвуете в конкурсе";"2368438";"—"
"38";"3";"—";"298";"56490 94 94 100 3";"10";"Участвуете в конкурсе";"2126582";"—"
"39";"3";"Электронное";"298";"48539 92 100 96 1";"10";"Участвуете в конкурсе";"1481037";"—"
"40";"3";"Электронное";"297";"50846 95 100 100 1";"2";"Участвуете в конкурсе";"1727756";"—"
"41";"5";"—";"297";"50739 98 100 89 3";"10";"Участвуете в конкурсе";"1653182";"—"
"42";"4";"—";"297";"60332 98 100 89 4";"10";"Участвуете в конкурсе";"2239457";"—"
"43";"3";"—";"297";"50779 98 92 97 1";"10";"Участвуете в конкурсе";"1712646";"—"
"44";"2";"Электронное";"297";"53373 93 97 97 2";"10";"Участвуете в конкурсе";"1989199";"—"
"45";"4";"Электронное";"296";"49166 98 100 98 3";"—";"Участвуете в конкурсе";"1558132";"—"
