"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"189";"52241 90 99 Нет 1";"—";"Участвуете в конкурсе";"1064706";"—"
"2";"1";"—";"184";"53236 90 94 Нет 1";"—";"Участвуете в конкурсе";"2019234";"—"
"3";"1";"—";"166";"55373 100 66 Нет 1";"—";"Участвуете в конкурсе";"1036043";"—"
"4";"2";"—";"163";"45891 100 63 Нет 1";"—";"Участвуете в конкурсе";"1069273";"—"
"5";"1";"—";"124";"54223 76 48 Нет 1";"—";"Участвуете в конкурсе";"2076851";"—"
"6";"1";"—";"116";"57817 64 52 Нет 1";"—";"Участвуете в конкурсе";"2164917";"—"
"7";"3";"—";"106";"61207 46 60 Нет 1";"—";"Участвуете в конкурсе";"2298070";"—"
"8";"2";"—";"89";"60654 40 49 Нет 1";"—";"Участвуете в конкурсе";"1791412";"—"
"9";"1";"—";"58";"57398 58 Нет √";"—";"Участвуете в конкурсе";"2179247";"—"
"10";"3";"—";"—";"58544 Нет √";"—";"Участвуете в конкурсе";"1382116";"—"
"11";"3";"—";"—";"59054 Нет";"—";"Участвуете в конкурсе";"1499648";"—"
"12";"1";"—";"—";"57998 Нет √";"—";"Участвуете в конкурсе";"2234598";"—"
"13";"4";"—";"—";"58014 Нет √";"—";"Участвуете в конкурсе";"961750";"—"
"14";"1";"—";"—";"57806 Нет";"—";"Участвуете в конкурсе";"969274";"—"
