"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"1000";"x x x";"10000";"Участвует в конкурсе";"1401487";"—"
"2";"1";"—";"1000";"x x x";"3000";"Участвует в конкурсе";"1205177";"—"
"3";"1";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1172964";"—"
"4";"1";"Электронное";"1000";"x x x";"—";"Участвует в конкурсе";"1933391";"—"
"5";"3";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1403431";"—"
"11";"2";"Электронное";"282000";"92 80 100";"10000";"Участвует в конкурсе";"1544178";"—"
"12";"1";"—";"273000";"83 86 94";"10000";"Участвует в конкурсе";"1615526";"—"
"13";"1";"—";"260000";"68 88 94";"10000";"Участвует в конкурсе";"1726814";"—"
"14";"2";"—";"244000";"75 91 78";"—";"Участвует в конкурсе";"1622728";"—"
"15";"2";"Электронное";"244000";"60 92 92";"—";"Участвует в конкурсе";"1813979";"—"
"16";"2";"—";"241000";"71 89 81";"—";"Участвует в конкурсе";"1067737";"—"
"17";"2";"—";"236000";"72 76 78";"10000";"Участвует в конкурсе";"1763035";"—"
"18";"1";"—";"227000";"81 68 75";"3000";"Участвует в конкурсе";"1214377";"—"
"19";"2";"—";"222000";"77 57 86";"2000";"Участвует в конкурсе";"1615525";"—"
"20";"1";"Электронное";"222000";"75 69 72";"6000";"Участвует в конкурсе";"1600126";"—"
"24";"2";"—";"204000";"64 66 64";"10000";"Участвует в конкурсе";"1883611";"—"
"25";"2";"—";"196000";"62 76 55";"3000";"Участвует в конкурсе";"1364800";"—"
"26";"1";"—";"193000";"53 66 64";"10000";"Участвует в конкурсе";"2390254";"—"
"27";"2";"—";"190000";"53 67 70";"—";"Участвует в конкурсе";"1906219";"—"
"28";"2";"Электронное";"186000";"56 70 57";"3000";"Участвует в конкурсе";"1057361";"—"
"29";"2";"—";"177000";"53 64 60";"—";"Участвует в конкурсе";"1428425";"—"
"30";"1";"Электронное";"170000";"68 54 45";"3000";"Участвует в конкурсе";"1843030";"—"
"31";"1";"—";"167000";"52 51 64";"—";"Участвует в конкурсе";"2248402";"—"
"32";"1";"—";"164000";"52 40 72";"—";"Участвует в конкурсе";"1180316";"—"
"33";"2";"Электронное";"159000";"53 48 58";"—";"Участвует в конкурсе";"1263727";"—"
"34";"1";"—";"159000";"51 47 61";"—";"Участвует в конкурсе";"1254781";"—"
