"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"286.0";"94 83 99";"10.0";"Участвуете в конкурсе";"1565256";"—"
"2";"2";"Электронное";"275.0";"86 97 84";"8.0";"Участвуете в конкурсе";"1608180";"—"
"3";"5";"Электронное";"287.0";"93 86 100";"8.0";"Участвуете в конкурсе";"1941655";"—"
"4";"4";"Электронное";"257.0";"84 83 82";"8.0";"Участвуете в конкурсе";"1594447";"—"
"5";"5";"—";"7.0";"—";"7.0";"Участвуете в конкурсе";"1492403";"—"
"6";"3";"Электронное";"243.0";"88 75 74";"6.0";"Участвуете в конкурсе";"1055655";"—"
"7";"3";"Электронное";"288.0";"89 94 100";"5.0";"Участвуете в конкурсе";"1760017";"—"
"8";"2";"Электронное";"292.0";"96 94 97";"5.0";"Участвуете в конкурсе";"1545900";"—"
"9";"2";"—";"284.0";"88 94 97";"5.0";"Участвуете в конкурсе";"1390345";"—"
"10";"1";"—";"271.0";"86 94 86";"5.0";"Участвуете в конкурсе";"1896340";"—"
"11";"13";"—";"182.0";"86";"5.0";"Участвуете в конкурсе";"1931957";"—"
"12";"10";"—";"250.0";"78 89 78";"5.0";"Участвуете в конкурсе";"1336675";"—"
"13";"9";"—";"233.0";"59 81 88";"5.0";"Участвуете в конкурсе";"1996573";"—"
"14";"2";"Электронное";"224.0";"75 72 72";"5.0";"Участвуете в конкурсе";"2266431";"—"
"15";"3";"Электронное";"252.0";"88 73 86";"5.0";"Участвуете в конкурсе";"1624680";"—"
"16";"6";"—";"279.0";"85 97 92";"5.0";"Участвуете в конкурсе";"1572915";"—"
"17";"9";"—";"296.0";"98 100 95";"3.0";"Участвуете в конкурсе";"1432042";"—"
"18";"1";"—";"274.0";"92 97 82";"3.0";"Участвуете в конкурсе";"2227209";"—"
"19";"2";"Электронное";"293.0";"100 91 99";"3.0";"Участвуете в конкурсе";"2216984";"—"
"20";"2";"—";"256.0";"88 91 74";"3.0";"Участвуете в конкурсе";"1257623";"—"
"21";"1";"Электронное";"274.0";"85 89 97";"3.0";"Участвуете в конкурсе";"1468700";"—"
"22";"7";"Электронное";"272.0";"88 89 92";"3.0";"Участвуете в конкурсе";"1413547";"—"
"23";"4";"—";"278.0";"98 89 88";"3.0";"Участвуете в конкурсе";"1436400";"—"
"24";"10";"—";"262.0";"81 83 95";"3.0";"Участвуете в конкурсе";"1978961";"—"
"25";"2";"Электронное";"252.0";"86 83 80";"3.0";"Участвуете в конкурсе";"1651033";"—"
"26";"7";"Электронное";"240.0";"78 83 76";"3.0";"Участвуете в конкурсе";"1641921";"—"
"27";"1";"Электронное";"232.0";"70 83 76";"3.0";"Участвуете в конкурсе";"1346948";"—"
"28";"7";"Электронное";"260.0";"86 81 90";"3.0";"Участвуете в конкурсе";"1622315";"—"
"29";"3";"Электронное";"254.0";"80 81 90";"3.0";"Участвуете в конкурсе";"1702133";"—"
"30";"1";"Электронное";"245.0";"85 79 78";"3.0";"Участвуете в конкурсе";"1345688";"—"
"31";"3";"Электронное";"237.0";"70 78 86";"3.0";"Участвуете в конкурсе";"1041950";"—"
"32";"3";"—";"150.0";"40 76 31";"3.0";"Участвуете в конкурсе";"1859015";"—"
"33";"5";"Электронное";"230.0";"68 75 84";"3.0";"Участвуете в конкурсе";"1435691";"—"
"34";"1";"Электронное";"204.0";"62 75 64";"3.0";"Участвуете в конкурсе";"1757183";"—"
"35";"5";"Электронное";"234.0";"64 73 94";"3.0";"Участвуете в конкурсе";"1826490";"—"
"36";"2";"Электронное";"85.0";"22";"3.0";"Участвуете в конкурсе";"978839";"—"
"37";"4";"Электронное";"3.0";"—";"3.0";"Участвуете в конкурсе";"1759033";"—"
"38";"4";"—";"3.0";"0";"3.0";"Участвуете в конкурсе";"1377781";"—"
"39";"4";"—";"254.0";"98 83 70";"3.0";"Участвуете в конкурсе";"1638844";"—"
"40";"3";"—";"3.0";"—";"3.0";"Участвуете в конкурсе";"1501978";"—"
"41";"4";"Электронное";"165.0";"81";"3.0";"Участвуете в конкурсе";"1790623";"—"
"42";"1";"—";"222.0";"79 70 70";"3.0";"Участвуете в конкурсе";"972367";"—"
"43";"2";"—";"57.0";"0";"3.0";"Участвуете в конкурсе";"1715184";"—"
"44";"1";"Электронное";"266.0";"83 86 94";"3.0";"Участвуете в конкурсе";"1102446";"—"
"45";"1";"—";"3.0";"0";"3.0";"Участвуете в конкурсе";"1599581";"—"
"46";"8";"—";"3.0";"0";"3.0";"Участвуете в конкурсе";"1712153";"—"
"47";"4";"Электронное";"280.0";"90 89 98";"3.0";"Участвуете в конкурсе";"1196329";"—"
"48";"9";"—";"252.0";"88 87 74";"3.0";"Участвуете в конкурсе";"1400612";"—"
"49";"6";"Электронное";"162.0";"51 63 46";"2.0";"Участвуете в конкурсе";"2423749";"—"
"50";"1";"—";"177.0";"56 49 70";"2.0";"Участвуете в конкурсе";"1606683";"—"
"51";"1";"—";"182.0";"71 57 52";"2.0";"Участвуете в конкурсе";"1640968";"—"
"52";"6";"—";"151.0";"49 48 52";"2.0";"Участвуете в конкурсе";"1686422";"—"
"53";"4";"Электронное";"274.0";"95 81 96";"2.0";"Участвуете в конкурсе";"1179152";"—"
"54";"3";"—";"205.0";"56 69 78";"2.0";"Участвуете в конкурсе";"1077222";"—"
"55";"1";"—";"218.0";"64 78 74";"2.0";"Участвуете в конкурсе";"1567113";"—"
"56";"6";"—";"224.0";"71 73 78";"2.0";"Участвуете в конкурсе";"1603207";"—"
"57";"9";"—";"246.0";"80 86 78";"2.0";"Участвуете в конкурсе";"1790272";"—"
"58";"8";"Электронное";"251.0";"80 78 91";"2.0";"Участвуете в конкурсе";"2041960";"—"
"59";"4";"Электронное";"238.0";"73 69 94";"2.0";"Участвуете в конкурсе";"1024023";"—"
"60";"3";"—";"218.0";"69 67 80";"2.0";"Участвуете в конкурсе";"1210931";"—"
"61";"1";"—";"225.0";"75 78 70";"2.0";"Участвуете в конкурсе";"1955620";"—"
"62";"2";"Электронное";"168.0";"62 64 40";"2.0";"Участвуете в конкурсе";"1069406";"—"
"63";"4";"—";"226.0";"81 69 74";"2.0";"Участвуете в конкурсе";"1035555";"—"
"64";"2";"Электронное";"207.0";"70 63 72";"2.0";"Участвуете в конкурсе";"2048632";"—"
"65";"4";"Электронное";"245.0";"81 78 84";"2.0";"Участвуете в конкурсе";"1963831";"—"
"66";"15";"—";"124.0";"58";"2.0";"Участвуете в конкурсе";"1624673";"—"
"67";"5";"—";"116.0";"56 58 0";"2.0";"Участвуете в конкурсе";"1635769";"—"
"68";"3";"—";"192.0";"66 60 64";"2.0";"Участвуете в конкурсе";"2178901";"—"
"69";"3";"Электронное";"53.0";"0";"2.0";"Участвуете в конкурсе";"1427035";"—"
"70";"7";"—";"228.0";"75 75 76";"2.0";"Участвуете в конкурсе";"1792947";"—"
"71";"1";"—";"209.0";"73 70 64";"2.0";"Участвуете в конкурсе";"1542160";"—"
"72";"5";"Электронное";"225.0";"70 71 84";"—";"Участвуете в конкурсе";"1438802";"—"
"73";"7";"—";"207.0";"62 73 72";"—";"Участвуете в конкурсе";"1351423";"—"
"74";"2";"—";"226.0";"71 79 76";"—";"Участвуете в конкурсе";"1494226";"—"
"75";"17";"—";"223.0";"79 72 72";"—";"Участвуете в конкурсе";"1213941";"—"
"76";"1";"Электронное";"267.0";"96 81 90";"—";"Участвуете в конкурсе";"1117268";"—"
"77";"6";"Электронное";"137.0";"67";"—";"Участвуете в конкурсе";"1265028";"—"
"78";"1";"Электронное";"—";"—";"—";"Участвуете в конкурсе";"1982830";"—"
"79";"2";"—";"—";"0";"—";"Участвуете в конкурсе";"1717096";"—"
"80";"11";"Электронное";"154.0";"66 48 40";"—";"Участвуете в конкурсе";"1388627";"—"
"81";"1";"—";"265.0";"88 89 88";"—";"Участвуете в конкурсе";"2168307";"—"
"82";"1";"Электронное";"241.0";"78 83 80";"—";"Участвуете в конкурсе";"1180128";"—"
"83";"1";"—";"264.0";"84 94 86";"—";"Участвуете в конкурсе";"1831582";"—"
"84";"4";"Электронное";"227.0";"78 75 74";"—";"Участвуете в конкурсе";"1618174";"—"
"85";"1";"—";"228.0";"70 86 72";"—";"Участвуете в конкурсе";"1955910";"—"
"86";"4";"—";"251.0";"77 94 80";"—";"Участвуете в конкурсе";"1217907";"—"
"87";"1";"—";"209.0";"67 70 72";"—";"Участвуете в конкурсе";"1100563";"—"
"88";"1";"—";"162.0";"59 57 46";"—";"Участвуете в конкурсе";"1351035";"—"
"89";"5";"—";"204.0";"55 73 76";"—";"Участвуете в конкурсе";"1171365";"—"
"90";"5";"—";"198.0";"62 66 70";"—";"Участвуете в конкурсе";"987655";"—"
"91";"6";"—";"112.0";"57 55 0";"—";"Участвуете в конкурсе";"2030125";"—"
"92";"5";"—";"195.0";"68 81 46";"—";"Участвуете в конкурсе";"2268631";"—"
"93";"2";"Электронное";"120.0";"60";"—";"Участвуете в конкурсе";"2136003";"—"
"94";"9";"—";"235.0";"75 86 74";"—";"Участвуете в конкурсе";"1077696";"—"
"95";"7";"—";"83.0";"26";"—";"Участвуете в конкурсе";"1859582";"—"
"96";"4";"Электронное";"261.0";"94 91 76";"—";"Участвуете в конкурсе";"1640786";"—"
"97";"2";"—";"241.0";"94 75 72";"—";"Участвуете в конкурсе";"1243199";"—"
"98";"2";"Электронное";"228.0";"80 80 68";"—";"Участвуете в конкурсе";"1784609";"—"
"99";"7";"—";"104.0";"52";"—";"Участвуете в конкурсе";"2199477";"—"
"100";"5";"—";"149.0";"52 57 40";"—";"Участвуете в конкурсе";"1416769";"—"
"101";"8";"—";"178.0";"100";"—";"Участвуете в конкурсе";"1432515";"—"
"102";"3";"—";"188.0";"64 54 70";"—";"Участвуете в конкурсе";"1777414";"—"
"103";"1";"—";"132.0";"63 69 0";"—";"Участвуете в конкурсе";"978918";"—"
"104";"3";"—";"181.0";"59 58 64";"—";"Участвуете в конкурсе";"1107796";"—"
"105";"7";"—";"165.0";"80";"—";"Участвуете в конкурсе";"2394842";"—"
"106";"10";"Электронное";"134.0";"67";"—";"Участвуете в конкурсе";"1193753";"—"
"107";"2";"—";"153.0";"49 46 58";"—";"Участвуете в конкурсе";"2327870";"—"
"108";"2";"—";"197.0";"60 63 74";"—";"Участвуете в конкурсе";"1461519";"—"
"109";"1";"—";"107.0";"52";"—";"Участвуете в конкурсе";"2406721";"—"
"110";"2";"—";"42.0";"—";"—";"Участвуете в конкурсе";"2393344";"—"
"111";"2";"—";"125.0";"52";"—";"Участвуете в конкурсе";"972360";"—"
"112";"10";"—";"—";"—";"—";"Участвуете в конкурсе";"967740";"—"
"113";"19";"—";"—";"—";"—";"Участвуете в конкурсе";"1269655";"—"
"114";"7";"—";"—";"—";"—";"Участвуете в конкурсе";"2418506";"—"
"115";"4";"—";"303.0";"100 97 98";"8.0";"Участвуете в конкурсе";"1960152";"—"
"116";"3";"Электронное";"302.0";"100 92 100";"10.0";"Участвуете в конкурсе";"1425925";"—"
"117";"5";"Электронное";"300.0";"98 97 100";"5.0";"Участвуете в конкурсе";"1175808";"—"
"118";"3";"—";"299.0";"100 91 100";"8.0";"Участвуете в конкурсе";"1262665";"—"
"119";"17";"Электронное";"297.0";"100 94 100";"3.0";"Участвуете в конкурсе";"975056";"—"
"120";"4";"—";"295.0";"98 100 94";"3.0";"Участвуете в конкурсе";"1927167";"—"
"121";"3";"Электронное";"295.0";"100 100 92";"3.0";"Участвуете в конкурсе";"1651804";"—"
"122";"2";"Электронное";"294.0";"100 99 92";"3.0";"Участвуете в конкурсе";"1786626";"—"
"123";"12";"—";"293.0";"95 98 100";"—";"Участвуете в конкурсе";"1441163";"—"
"124";"4";"—";"293.0";"98 100 90";"5.0";"Участвуете в конкурсе";"1247580";"—"
"125";"11";"Электронное";"292.0";"93 99 100";"—";"Участвуете в конкурсе";"976610";"—"
"126";"2";"Электронное";"292.0";"96 94 100";"2.0";"Участвуете в конкурсе";"975977";"—"
"127";"6";"—";"291.0";"100 97 91";"3.0";"Участвуете в конкурсе";"1785708";"—"
"128";"3";"Электронное";"291.0";"100 91 92";"8.0";"Участвуете в конкурсе";"831258";"—"
"129";"2";"Электронное";"290.0";"96 92 100";"2.0";"Участвуете в конкурсе";"2092616";"—"
"130";"5";"—";"289.0";"90 97 92";"10.0";"Участвуете в конкурсе";"1460834";"—"
"131";"2";"—";"288.0";"96 94 95";"3.0";"Участвуете в конкурсе";"1768138";"—"
"132";"1";"—";"286.0";"88 97 98";"3.0";"Участвуете в конкурсе";"1163474";"—"
"133";"6";"—";"286.0";"98 93 92";"3.0";"Участвуете в конкурсе";"1378880";"—"
"134";"9";"—";"286.0";"93 94 94";"5.0";"Участвуете в конкурсе";"1916223";"—"
"135";"2";"—";"286.0";"96 97 88";"5.0";"Участвуете в конкурсе";"1419125";"—"
"136";"4";"—";"285.0";"96 100 86";"3.0";"Участвуете в конкурсе";"2056102";"—"
"137";"1";"—";"284.0";"98 91 92";"3.0";"Участвуете в конкурсе";"1312842";"—"
"138";"2";"—";"284.0";"94 97 90";"3.0";"Участвуете в конкурсе";"1260786";"—"
"139";"9";"—";"282.0";"95 91 94";"2.0";"Участвуете в конкурсе";"1617160";"—"
"140";"2";"—";"282.0";"88 97 94";"3.0";"Участвуете в конкурсе";"1706047";"—"
"141";"2";"—";"281.0";"96 91 86";"8.0";"Участвуете в конкурсе";"1544712";"—"
"142";"1";"—";"280.0";"100 94 86";"—";"Участвуете в конкурсе";"1358905";"—"
"143";"3";"—";"280.0";"92 91 94";"3.0";"Участвуете в конкурсе";"1441826";"—"
"144";"6";"Электронное";"280.0";"90 97 90";"3.0";"Участвуете в конкурсе";"1615432";"—"
"145";"3";"—";"280.0";"96 91 88";"5.0";"Участвуете в конкурсе";"1721340";"—"
"146";"4";"—";"280.0";"100 80 90";"10.0";"Участвуете в конкурсе";"1147060";"—"
"147";"7";"—";"279.0";"90 89 95";"5.0";"Участвуете в конкурсе";"1239517";"—"
"148";"1";"—";"279.0";"96 86 92";"5.0";"Участвуете в конкурсе";"1545816";"—"
"149";"6";"Электронное";"279.0";"92 100 82";"5.0";"Участвуете в конкурсе";"1790257";"—"
"150";"4";"—";"278.0";"88 86 99";"5.0";"Участвуете в конкурсе";"1278021";"—"
"151";"6";"—";"278.0";"90 86 97";"5.0";"Участвуете в конкурсе";"1177512";"—"
"152";"5";"Электронное";"278.0";"94 94 80";"10.0";"Участвуете в конкурсе";"1983576";"—"
"153";"1";"Электронное";"277.0";"94 88 95";"—";"Участвуете в конкурсе";"1796173";"—"
"154";"2";"—";"276.0";"90 91 90";"5.0";"Участвуете в конкурсе";"1514706";"—"
"155";"3";"—";"275.0";"98 86 86";"5.0";"Участвуете в конкурсе";"1305831";"—"
"156";"9";"—";"275.0";"96 100 74";"5.0";"Участвуете в конкурсе";"1331058";"—"
"157";"4";"—";"275.0";"95 94 78";"8.0";"Участвуете в конкурсе";"2070574";"—"
"158";"4";"—";"274.0";"90 89 92";"3.0";"Участвуете в конкурсе";"2240039";"—"
"159";"1";"—";"274.0";"90 91 88";"5.0";"Участвуете в конкурсе";"1586213";"—"
"160";"3";"Электронное";"274.0";"96 91 82";"5.0";"Участвуете в конкурсе";"1209188";"—"
"161";"7";"Электронное";"274.0";"100 91 78";"5.0";"Участвуете в конкурсе";"2340873";"—"
"162";"2";"—";"273.0";"86 96 86";"5.0";"Участвуете в конкурсе";"1614905";"—"
"163";"6";"—";"272.0";"88 91 90";"3.0";"Участвуете в конкурсе";"1856439";"—"
"164";"8";"Электронное";"272.0";"83 89 95";"5.0";"Участвуете в конкурсе";"2142045";"—"
"165";"7";"Электронное";"272.0";"88 96 80";"8.0";"Участвуете в конкурсе";"2007147";"—"
"166";"4";"—";"271.0";"93 89 84";"5.0";"Участвуете в конкурсе";"1648511";"—"
"167";"8";"—";"271.0";"98 86 82";"5.0";"Участвуете в конкурсе";"1710028";"—"
"168";"1";"—";"270.0";"85 97 86";"2.0";"Участвуете в конкурсе";"1351126";"—"
"169";"4";"—";"270.0";"92 89 86";"3.0";"Участвуете в конкурсе";"1719863";"—"
"170";"6";"Электронное";"270.0";"94 91 82";"3.0";"Участвуете в конкурсе";"1768391";"—"
"171";"1";"Электронное";"270.0";"90 97 80";"3.0";"Участвуете в конкурсе";"1081230";"—"
"172";"1";"—";"270.0";"88 89 88";"5.0";"Участвуете в конкурсе";"1321600";"—"
"173";"6";"—";"270.0";"88 91 86";"5.0";"Участвуете в конкурсе";"1196395";"—"
"174";"2";"—";"269.0";"94 86 84";"5.0";"Участвуете в конкурсе";"2178339";"—"
"175";"9";"Электронное";"268.0";"80 86 99";"3.0";"Участвуете в конкурсе";"1501930";"—"
"176";"3";"—";"268.0";"76 97 90";"5.0";"Участвуете в конкурсе";"1521282";"—"
