"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"9";"—";"252.0";"77 78 90";"7.0";"Участвуете в конкурсе";"1133000";"—"
"2";"7";"Электронное";"272.0";"88 97 82";"5.0";"Участвуете в конкурсе";"2160780";"—"
"3";"4";"—";"172.0";"78";"5.0";"Участвуете в конкурсе";"1336675";"—"
"4";"4";"—";"264.0";"98 89 72";"5.0";"Участвуете в конкурсе";"1964745";"—"
"5";"4";"Электронное";"269.0";"88 81 95";"5.0";"Участвуете в конкурсе";"1762942";"—"
"6";"7";"Электронное";"264.0";"86 81 92";"5.0";"Участвуете в конкурсе";"1547564";"—"
"7";"8";"—";"238.0";"83 78 72";"5.0";"Участвуете в конкурсе";"1545470";"—"
"8";"3";"Электронное";"253.0";"78 75 95";"5.0";"Участвуете в конкурсе";"1636593";"—"
"9";"5";"—";"269.0";"98 69 97";"5.0";"Участвуете в конкурсе";"1425562";"—"
"10";"7";"Электронное";"276.0";"92 91 88";"5.0";"Участвуете в конкурсе";"1409480";"—"
"11";"7";"—";"276.0";"96 91 86";"3.0";"Участвуете в конкурсе";"1653204";"—"
"12";"5";"—";"281.0";"96 86 96";"3.0";"Участвуете в конкурсе";"1518502";"—"
"13";"6";"—";"257.0";"85 81 88";"3.0";"Участвуете в конкурсе";"1400017";"—"
"14";"4";"Электронное";"238.0";"72 75 88";"3.0";"Участвуете в конкурсе";"1189152";"—"
"15";"6";"—";"235.0";"75 75 82";"3.0";"Участвуете в конкурсе";"1514051";"—"
"16";"4";"—";"245.0";"75 83 84";"3.0";"Участвуете в конкурсе";"1956690";"—"
"17";"8";"—";"255.0";"85 75 92";"3.0";"Участвуете в конкурсе";"1413069";"—"
"18";"3";"Электронное";"230.0";"80 67 80";"3.0";"Участвуете в конкурсе";"999321";"—"
"19";"2";"—";"3.0";"0";"3.0";"Участвуете в конкурсе";"1712153";"—"
"20";"1";"—";"259.0";"76 89 92";"2.0";"Участвуете в конкурсе";"1096810";"—"
"21";"8";"—";"256.0";"90 78 86";"2.0";"Участвуете в конкурсе";"1626203";"—"
"22";"1";"—";"192.0";"78 54 58";"2.0";"Участвуете в конкурсе";"831311";"—"
"23";"7";"—";"200.0";"56 58 84";"2.0";"Участвуете в конкурсе";"1987920";"—"
"24";"4";"—";"—";"—";"—";"Участвуете в конкурсе";"2191765";"—"
"25";"1";"Электронное";"70.0";"0";"—";"Участвуете в конкурсе";"1092026";"—"
"26";"6";"Электронное";"—";"—";"—";"Участвуете в конкурсе";"1718091";"—"
"27";"1";"—";"238.0";"85 81 72";"—";"Участвуете в конкурсе";"1517915";"—"
"28";"4";"Электронное";"235.0";"70 81 84";"—";"Участвуете в конкурсе";"1100965";"—"
"29";"12";"—";"127.0";"46";"—";"Участвуете в конкурсе";"2268631";"—"
"30";"7";"Электронное";"207.0";"54 81 72";"—";"Участвуете в конкурсе";"2092683";"—"
