"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"198";"55314 100 98 Нет 1";"—";"Участвуете в конкурсе";"1040839";"—"
"2";"2";"—";"189";"52241 90 99 Нет 1";"—";"Участвуете в конкурсе";"1064706";"—"
"3";"1";"—";"165";"58895 84 81 Нет 1";"—";"Участвуете в конкурсе";"1857018";"—"
"4";"1";"—";"145";"50090 76 69 Нет 2";"—";"Участвуете в конкурсе";"1705419";"—"
"5";"3";"—";"137";"54322 30 97 Нет 1";"10";"Участвуете в конкурсе";"1441065";"—"
"6";"2";"—";"115";"49129 58 55 Нет";"2";"Участвуете в конкурсе";"1605988";"—"
"7";"4";"—";"95";"58872 46 49 Нет 1";"—";"Участвуете в конкурсе";"2304603";"—"
"8";"1";"—";"89";"58583 46 43 Нет √";"—";"Участвуете в конкурсе";"2386349";"—"
"9";"1";"—";"80";"56669 80 Нет";"—";"Участвуете в конкурсе";"1585986";"—"
"10";"1";"—";"70";"57322 70 Нет √";"—";"Участвуете в конкурсе";"2054413";"—"
"11";"4";"—";"—";"60507 Нет";"—";"Участвуете в конкурсе";"1501958";"—"
"12";"1";"—";"—";"51567 Нет";"—";"Участвуете в конкурсе";"1721676";"—"
