"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"281";"276";"100";"Участвует в конкурсе";"1884507";"—"
"2";"2";"+";"271";"266";"82";"Участвует в конкурсе";"1731147";"—"
"3";"2";"—";"268";"263";"82";"Участвует в конкурсе";"1470569";"—"
"4";"2";"—";"264";"264";"86";"Участвует в конкурсе";"1172831";"—"
"5";"1";"—";"262";"262";"95";"Участвует в конкурсе";"1154155";"—"
"6";"3";"—";"254";"249";"88";"Участвует в конкурсе";"1225081";"—"
"7";"3";"+";"238";"238";"77";"Участвует в конкурсе";"1157951";"—"
