"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"93";"46958 93 Нет 1 √";"—";"Участвуете в конкурсе";"1311398";"—"
"2";"2";"—";"79";"57771 79 Нет 2 √";"—";"Участвуете в конкурсе";"2353327";"—"
"3";"1";"—";"57";"58051 57 Нет 1";"—";"Участвуете в конкурсе";"2294739";"—"
"4";"2";"—";"55";"56674 55 Нет 1 √";"—";"Участвуете в конкурсе";"2292733";"—"
"5";"2";"Да";"51";"56474 51 Нет 1 √";"—";"Участвуете в конкурсе";"2169148";"—"
"6";"2";"—";"50";"56400 50 Нет 1 √";"—";"Участвуете в конкурсе";"2286745";"—"
"7";"1";"—";"18";"54485 18 Нет √";"—";"Участвуете в конкурсе";"2112920";"—"
"8";"1";"—";"—";"57468 Нет";"—";"Участвуете в конкурсе";"1212547";"—"
"9";"5";"—";"—";"58544 Нет √";"—";"Участвуете в конкурсе";"1382116";"—"
"10";"1";"—";"—";"60723 Нет";"—";"Участвуете в конкурсе";"1524172";"—"
"11";"1";"—";"—";"56605 Нет √";"—";"Участвуете в конкурсе";"1683802";"—"
"12";"4";"—";"—";"51567 Нет";"—";"Участвуете в конкурсе";"1721676";"—"
"13";"2";"—";"—";"61043 Нет √";"—";"Участвуете в конкурсе";"2479143";"—"
