"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"298";"293";"96";"Участвует в конкурсе";"2181404";"—"
"2";"4";"—";"296";"291";"100";"Участвует в конкурсе";"1520134";"—"
"3";"3";"—";"296";"291";"100";"Участвует в конкурсе";"1728645";"—"
"4";"4";"—";"296";"291";"97";"Участвует в конкурсе";"1241180";"—"
"5";"1";"—";"296";"291";"96";"Участвует в конкурсе";"1200613";"—"
"6";"3";"—";"295";"295";"100";"Участвует в конкурсе";"1989161";"—"
"7";"3";"—";"294";"289";"98";"Участвует в конкурсе";"2368438";"—"
"8";"3";"—";"293";"288";"92";"Участвует в конкурсе";"1796557";"—"
"9";"3";"—";"292";"287";"98";"Участвует в конкурсе";"1073541";"—"
"10";"2";"—";"291";"291";"100";"Участвует в конкурсе";"1333044";"—"
"11";"2";"—";"291";"286";"100";"Участвует в конкурсе";"1330490";"—"
"12";"2";"—";"290";"290";"98";"Участвует в конкурсе";"1623932";"—"
"13";"4";"—";"290";"285";"96";"Участвует в конкурсе";"1723299";"—"
"14";"1";"—";"290";"283";"97";"Участвует в конкурсе";"1250370";"—"
"15";"1";"—";"290";"283";"96";"Участвует в конкурсе";"1726783";"—"
"16";"1";"—";"289";"289";"98";"Участвует в конкурсе";"1601639";"—"
"17";"3";"—";"289";"289";"98";"Участвует в конкурсе";"1980661";"—"
"18";"3";"—";"288";"288";"99";"Участвует в конкурсе";"1311533";"—"
"19";"1";"—";"288";"283";"90";"Участвует в конкурсе";"1958599";"—"
"20";"4";"—";"287";"282";"98";"Участвует в конкурсе";"1794935";"—"
"21";"2";"—";"287";"282";"99";"Участвует в конкурсе";"1257177";"—"
"22";"2";"—";"287";"282";"100";"Участвует в конкурсе";"1844794";"—"
"23";"3";"—";"286";"286";"100";"Участвует в конкурсе";"2079251";"—"
"24";"1";"—";"286";"276";"90";"Участвует в конкурсе";"1618183";"—"
"25";"4";"—";"285";"285";"96";"Участвует в конкурсе";"1592224";"—"
"26";"1";"—";"285";"280";"95";"Участвует в конкурсе";"1614058";"—"
"27";"4";"—";"284";"284";"95";"Участвует в конкурсе";"1329071";"—"
"28";"1";"—";"284";"279";"90";"Участвует в конкурсе";"1436616";"—"
