"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"—";"29830 √ ―";"—";"Участвуете в конкурсе";"1064923";"—"
"2";"3";"—";"—";"47249 √ ―";"—";"Участвуете в конкурсе";"1253147";"—"
"3";"1";"—";"—";"60996 √ ―";"—";"Участвуете в конкурсе";"1938868";"—"
