"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"291";"286";"92";"Участвует в конкурсе";"1878602";"—"
"2";"1";"—";"281";"276";"88";"Участвует в конкурсе";"1560374";"—"
"3";"4";"—";"277";"277";"87";"Участвует в конкурсе";"1728313";"—"
"4";"1";"—";"271";"266";"98";"Участвует в конкурсе";"1508756";"—"
"5";"5";"—";"270";"265";"90";"Участвует в конкурсе";"1618719";"—"
"6";"1";"—";"257";"252";"75";"Участвует в конкурсе";"2229071";"—"
"7";"1";"—";"257";"252";"81";"Участвует в конкурсе";"2299391";"—"
"8";"2";"—";"256";"251";"90";"Участвует в конкурсе";"1365727";"—"
"9";"1";"—";"255";"250";"98";"Участвует в конкурсе";"1442705";"—"
"10";"1";"—";"252";"247";"72";"Участвует в конкурсе";"1381350";"—"
"11";"5";"+";"249";"249";"78";"Участвует в конкурсе";"1143404";"—"
"12";"2";"+";"245";"240";"78";"Участвует в конкурсе";"1268509";"—"
"13";"1";"+";"244";"244";"82";"Участвует в конкурсе";"1411452";"—"
"14";"5";"—";"243";"238";"80";"Участвует в конкурсе";"1798366";"—"
"15";"4";"—";"241";"241";"83";"Участвует в конкурсе";"1404267";"—"
"16";"2";"—";"241";"236";"75";"Участвует в конкурсе";"1152097";"—"
"17";"1";"—";"237";"237";"82";"Участвует в конкурсе";"1914057";"—"
"18";"5";"+";"232";"227";"70";"Участвует в конкурсе";"1988237";"—"
"19";"1";"—";"231";"226";"76";"Участвует в конкурсе";"1964756";"—"
"20";"5";"—";"230";"225";"72";"Участвует в конкурсе";"1070526";"—"
"21";"4";"+";"225";"225";"67";"Участвует в конкурсе";"1840531";"—"
"22";"1";"—";"223";"218";"68";"Участвует в конкурсе";"1260485";"—"
"23";"1";"—";"215";"215";"70";"Участвует в конкурсе";"984732";"—"
"24";"1";"—";"214";"214";"69";"Участвует в конкурсе";"1722695";"—"
"25";"2";"—";"210";"205";"68";"Участвует в конкурсе";"1857213";"—"
