"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1291422";"—"
"2";"3";"—";"293000";"96 98 89";"10000";"Участвует в конкурсе";"1367043";"—"
"4";"5";"—";"286000";"96 98 89";"3000";"Участвует в конкурсе";"1425217";"—"
"5";"3";"—";"286000";"96 94 86";"10000";"Участвует в конкурсе";"1319568";"—"
"7";"2";"—";"285000";"96 85 94";"10000";"Участвует в конкурсе";"1511658";"—"
"8";"3";"—";"285000";"94 84 97";"10000";"Участвует в конкурсе";"1617390";"—"
"9";"2";"—";"279000";"96 97 86";"—";"Участвует в конкурсе";"1622014";"—"
"10";"7";"—";"278000";"90 92 86";"10000";"Участвует в конкурсе";"2270132";"—"
"11";"4";"—";"277000";"94 95 78";"10000";"Участвует в конкурсе";"1256713";"—"
"12";"8";"—";"276000";"90 100 86";"—";"Участвует в конкурсе";"1916586";"—"
"13";"4";"—";"276000";"96 76 94";"10000";"Участвует в конкурсе";"1406847";"—"
"14";"4";"—";"276000";"86 94 86";"10000";"Участвует в конкурсе";"1989731";"—"
"15";"6";"—";"275000";"100 84 81";"10000";"Участвует в конкурсе";"1636170";"—"
"16";"2";"—";"275000";"86 90 89";"10000";"Участвует в конкурсе";"1401959";"—"
"17";"3";"—";"274000";"87 93 94";"—";"Участвует в конкурсе";"2232631";"—"
"18";"6";"—";"271000";"96 86 86";"3000";"Участвует в конкурсе";"1646593";"—"
"19";"5";"—";"271000";"88 97 78";"8000";"Участвует в конкурсе";"1123295";"—"
"20";"19";"—";"271000";"79 85 97";"10000";"Участвует в конкурсе";"1518719";"—"
"21";"4";"—";"270000";"90 84 86";"10000";"Участвует в конкурсе";"2312980";"—"
"22";"5";"—";"269000";"80 84 100";"5000";"Участвует в конкурсе";"2127681";"—"
"23";"3";"—";"269000";"86 90 83";"10000";"Участвует в конкурсе";"1654363";"—"
"24";"6";"—";"268000";"92 92 81";"3000";"Участвует в конкурсе";"1655448";"—"
"25";"8";"—";"268000";"79 96 83";"10000";"Участвует в конкурсе";"1481897";"—"
"26";"6";"—";"266000";"88 92 86";"—";"Участвует в конкурсе";"1795709";"—"
"27";"2";"—";"266000";"94 84 78";"10000";"Участвует в конкурсе";"1987700";"—"
"28";"5";"—";"265000";"90 92 83";"—";"Участвует в конкурсе";"1432844";"—"
"29";"3";"—";"265000";"86 90 89";"—";"Участвует в конкурсе";"1650279";"—"
"30";"3";"—";"265000";"94 86 75";"10000";"Участвует в конкурсе";"1340344";"—"
"31";"4";"—";"265000";"90 90 75";"10000";"Участвует в конкурсе";"1268297";"—"
"32";"5";"—";"265000";"86 88 81";"10000";"Участвует в конкурсе";"2281502";"—"
"33";"3";"—";"264000";"92 86 83";"3000";"Участвует в конкурсе";"1284472";"—"
