"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"293.0";"89 100 94";"10.0";"Участвуете в конкурсе";"1177827";"—"
"2";"2";"Электронное";"292.0";"97 100 85";"10.0";"Участвуете в конкурсе";"1902794";"—"
"3";"2";"Электронное";"291.0";"86 100 100";"5.0";"Участвуете в конкурсе";"1688652";"—"
"4";"1";"—";"287.0";"83 94 100";"10.0";"Участвуете в конкурсе";"1470698";"—"
"5";"2";"Электронное";"286.0";"99 85 99";"3.0";"Участвуете в конкурсе";"1711145";"—"
"6";"3";"—";"285.0";"83 94 100";"8.0";"Участвуете в конкурсе";"1061094";"—"
"7";"1";"Электронное";"283.0";"86 94 100";"3.0";"Участвуете в конкурсе";"1446590";"—"
"8";"3";"—";"270.0";"91 94 80";"5.0";"Участвуете в конкурсе";"1487598";"—"
"9";"2";"—";"263.0";"91 78 94";"—";"Участвуете в конкурсе";"1106989";"—"
"10";"2";"Электронное";"255.0";"91 68 93";"3.0";"Участвуете в конкурсе";"1495612";"—"
"11";"1";"—";"251.0";"64 78 100";"9.0";"Участвуете в конкурсе";"957950";"—"
"12";"3";"Электронное";"245.0";"69 73 95";"8.0";"Участвуете в конкурсе";"1039190";"—"
"13";"1";"Электронное";"237.0";"81 63 90";"3.0";"Участвуете в конкурсе";"1433572";"—"
"14";"2";"—";"237.0";"89 63 80";"5.0";"Участвуете в конкурсе";"1611376";"—"
"15";"1";"—";"228.0";"91 68 69";"—";"Участвуете в конкурсе";"1267794";"—"
"16";"2";"Электронное";"222.0";"69 78 75";"—";"Участвуете в конкурсе";"1992272";"—"
"17";"1";"—";"220.0";"78 63 79";"—";"Участвуете в конкурсе";"1378028";"—"
"18";"1";"—";"210.0";"70 60 80";"—";"Участвуете в конкурсе";"1213945";"—"
