"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"195";"185";"10";"Участвуете в конкурсе";"1529580";"—"
"2";"1";"—";"188";"188";"0";"Участвуете в конкурсе";"1075022";"—"
"3";"6";"—";"188";"188";"0";"Участвуете в конкурсе";"1171648";"—"
"4";"1";"—";"185";"175";"10";"Участвуете в конкурсе";"1643988";"—"
"5";"5";"—";"185";"175";"10";"Участвуете в конкурсе";"1616806";"—"
"6";"4";"—";"184";"179";"5";"Участвуете в конкурсе";"1193490";"—"
"7";"2";"—";"183";"183";"0";"Участвуете в конкурсе";"1694948";"—"
"8";"2";"—";"181";"181";"0";"Участвуете в конкурсе";"1060189";"—"
"9";"5";"—";"181";"171";"10";"Участвуете в конкурсе";"1615203";"—"
"10";"2";"—";"180";"178";"2";"Участвуете в конкурсе";"1600615";"—"
"11";"12";"—";"178";"175";"3";"Участвуете в конкурсе";"1520044";"—"
"12";"9";"—";"177";"177";"0";"Участвуете в конкурсе";"1951896";"—"
"13";"1";"—";"175";"175";"0";"Участвуете в конкурсе";"1539468";"—"
"14";"4";"—";"175";"175";"0";"Участвуете в конкурсе";"2177493";"—"
"15";"1";"Да";"173";"173";"0";"Участвуете в конкурсе";"1126987";"—"
"16";"3";"Да";"173";"173";"0";"Участвуете в конкурсе";"1256204";"—"
"17";"3";"Да";"173";"163";"10";"Участвуете в конкурсе";"1437763";"—"
"18";"3";"—";"172";"162";"10";"Участвуете в конкурсе";"1074087";"—"
"19";"1";"—";"169";"169";"0";"Участвуете в конкурсе";"985545";"—"
"20";"2";"—";"167";"157";"10";"Участвуете в конкурсе";"1462202";"—"
"21";"1";"—";"166";"156";"10";"Участвуете в конкурсе";"1718177";"—"
"22";"3";"—";"164";"164";"0";"Участвуете в конкурсе";"967229";"—"
"23";"4";"—";"164";"154";"10";"Участвуете в конкурсе";"1002694";"—"
"24";"2";"—";"160";"150";"10";"Участвуете в конкурсе";"1983380";"—"
"25";"3";"—";"160";"150";"10";"Участвуете в конкурсе";"1003171";"—"
"26";"6";"—";"159";"159";"0";"Участвуете в конкурсе";"1189360";"—"
"27";"2";"—";"159";"159";"0";"Участвуете в конкурсе";"1508154";"—"
"28";"1";"—";"158";"153";"5";"Участвуете в конкурсе";"1619793";"—"
"29";"4";"—";"156";"146";"10";"Участвуете в конкурсе";"1175131";"—"
"30";"2";"—";"154";"154";"0";"Участвуете в конкурсе";"1342075";"—"
"31";"3";"—";"154";"154";"0";"Участвуете в конкурсе";"1274240";"—"
"32";"8";"—";"151";"151";"0";"Участвуете в конкурсе";"1507581";"—"
"33";"3";"—";"149";"149";"0";"Участвуете в конкурсе";"2389099";"—"
"34";"3";"—";"148";"146";"2";"Участвуете в конкурсе";"1267489";"—"
