"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"308";"298";"98";"Участвует в конкурсе";"1991587";"—"
"2";"2";"—";"307";"297";"100";"Участвует в конкурсе";"1725473";"—"
"3";"5";"—";"304";"294";"98";"Участвует в конкурсе";"2217770";"—"
"4";"5";"—";"302";"297";"100";"Участвует в конкурсе";"1156268";"—"
"5";"2";"—";"302";"297";"99";"Участвует в конкурсе";"1313996";"—"
"6";"2";"—";"302";"294";"100";"Участвует в конкурсе";"1199996";"—"
"7";"3";"—";"299";"294";"100";"Участвует в конкурсе";"1209569";"—"
"8";"5";"—";"299";"294";"100";"Участвует в конкурсе";"1418751";"—"
"9";"3";"—";"299";"294";"97";"Участвует в конкурсе";"2229667";"—"
"10";"5";"—";"299";"294";"96";"Участвует в конкурсе";"1575220";"—"
"11";"1";"—";"299";"289";"98";"Участвует в конкурсе";"1981037";"—"
"12";"4";"—";"299";"289";"92";"Участвует в конкурсе";"1317547";"—"
"13";"4";"—";"298";"293";"99";"Участвует в конкурсе";"2414285";"—"
"14";"4";"—";"298";"293";"96";"Участвует в конкурсе";"2181404";"—"
"15";"2";"—";"297";"294";"100";"Участвует в конкурсе";"1726655";"—"
"16";"4";"—";"297";"287";"96";"Участвует в конкурсе";"1233703";"—"
"17";"4";"—";"296";"293";"99";"Участвует в конкурсе";"1820800";"—"
"18";"3";"—";"296";"291";"100";"Участвует в конкурсе";"1650955";"—"
"19";"5";"—";"296";"291";"100";"Участвует в конкурсе";"1728645";"—"
"20";"2";"—";"296";"291";"94";"Участвует в конкурсе";"1841282";"—"
"21";"2";"—";"296";"291";"96";"Участвует в конкурсе";"1429079";"—"
"22";"5";"—";"296";"291";"100";"Участвует в конкурсе";"1637663";"—"
"23";"5";"—";"295";"290";"99";"Участвует в конкурсе";"1912428";"—"
"24";"2";"—";"295";"290";"96";"Участвует в конкурсе";"1958961";"—"
"25";"4";"—";"295";"290";"98";"Участвует в конкурсе";"2000416";"—"
"26";"4";"—";"295";"290";"97";"Участвует в конкурсе";"1981766";"—"
"27";"2";"—";"295";"285";"98";"Участвует в конкурсе";"1644230";"—"
"28";"3";"—";"295";"285";"96";"Участвует в конкурсе";"2227106";"—"
"29";"3";"—";"294";"294";"100";"Участвует в конкурсе";"1362520";"—"
"30";"2";"—";"294";"289";"100";"Участвует в конкурсе";"1131802";"—"
"31";"4";"—";"294";"289";"98";"Участвует в конкурсе";"1729274";"—"
"32";"3";"—";"294";"289";"95";"Участвует в конкурсе";"1478300";"—"
