"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"166";"55373 100 66 Нет 1";"—";"Участвуете в конкурсе";"1036043";"—"
"2";"1";"—";"85";"57695 85 Нет √";"—";"Участвуете в конкурсе";"2337031";"—"
"3";"4";"—";"64";"52496 64 Нет";"—";"Участвуете в конкурсе";"1563875";"—"
"4";"1";"—";"44";"57694 44 Нет √";"—";"Участвуете в конкурсе";"2337485";"—"
"5";"1";"—";"—";"60507 Нет";"—";"Участвуете в конкурсе";"1501958";"—"
"6";"1";"—";"—";"57869 Нет";"—";"Участвуете в конкурсе";"2358821";"—"
