"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"18";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2236528";"—"
"2";"5";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2133522";"—"
"3";"16";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119826";"—"
"4";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2118700";"—"
"5";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2120073";"—"
"6";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2243599";"—"
"7";"8";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119929";"—"
"8";"19";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2044638";"—"
"9";"25";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2363771";"—"
"10";"9";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2054574";"—"
"11";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1964729";"—"
"12";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"960443";"—"
"13";"11";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2056013";"—"
"14";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2118099";"—"
"15";"19";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2249701";"—"
"16";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2364629";"—"
"17";"4";"—";"20000";"-";"20000";"Ожидание результатов ВИ";"2321800";"—"
"18";"1";"—";"20000";"-";"20000";"Ожидание результатов ВИ";"1818456";"—"
"19";"1";"—";"17000";"-";"17000";"Ожидание результатов ВИ";"2238128";"—"
"21";"15";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2302890";"—"
"22";"7";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2149272";"—"
"23";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2150908";"—"
"24";"25";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2424001";"—"
"25";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2004996";"—"
