"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"6";"—";"265000";"88 88 89";"—";"Участвует в конкурсе";"1291325";"—"
"2";"4";"—";"256000";"80 80 86";"10000";"Участвует в конкурсе";"1177155";"—"
"3";"3";"—";"235000";"80 72 73";"10000";"Участвует в конкурсе";"1070526";"—"
"4";"6";"Электронное";"224000";"72 80 72";"—";"Участвует в конкурсе";"1212881";"—"
"5";"2";"—";"223000";"72 75 66";"10000";"Участвует в конкурсе";"1547736";"—"
"6";"3";"—";"223000";"64 71 78";"10000";"Участвует в конкурсе";"2265958";"—"
"7";"4";"—";"217000";"72 73 72";"—";"Участвует в конкурсе";"2258848";"—"
"8";"4";"—";"215000";"78 48 89";"—";"Участвует в конкурсе";"1702369";"—"
"10";"4";"—";"215000";"70 73 66";"6000";"Участвует в конкурсе";"2091053";"—"
"12";"1";"—";"211000";"64 70 75";"2000";"Участвует в конкурсе";"1846326";"—"
"13";"5";"—";"209000";"72 73 64";"—";"Участвует в конкурсе";"2139665";"—"
"14";"7";"—";"200000";"72 70 58";"—";"Участвует в конкурсе";"1768840";"—"
"15";"2";"—";"198000";"78 62 58";"—";"Участвует в конкурсе";"1979125";"—"
"16";"4";"—";"192000";"66 51 75";"—";"Участвует в конкурсе";"985719";"—"
"17";"1";"—";"171000";"52 62 57";"—";"Участвует в конкурсе";"958796";"—"
"18";"1";"—";"170000";"52 64 54";"—";"Участвует в конкурсе";"2089599";"—"
"19";"3";"—";"149000";"58 46 45";"—";"Участвует в конкурсе";"1618069";"—"
