"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"50000";"-";"50000";"Ожидание результатов ВИ";"983492";"—"
"2";"24";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2236528";"—"
"3";"27";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119826";"—"
"4";"30";"—";"25000";"x";"25000";"На рассмотрении";"2451320";"—"
"5";"27";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2044638";"—"
"6";"28";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2363771";"—"
"7";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"960443";"—"
"8";"1";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1980002";"—"
"9";"1";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2056013";"—"
"10";"11";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2256496";"—"
"11";"20";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2249701";"—"
"12";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2364629";"—"
"13";"5";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2376313";"—"
"15";"27";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2424001";"—"
"16";"8";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"995301";"—"
"17";"34";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2437204";"—"
"18";"5";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2450215";"—"
"19";"14";"—";"—";"-";"—";"Ожидание результатов ВИ";"2376619";"—"
"20";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2405286";"—"
"21";"15";"—";"—";"-";"—";"Ожидание результатов ВИ";"2133147";"—"
"22";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2421065";"—"
"23";"25";"—";"—";"-";"—";"Ожидание результатов ВИ";"1336113";"—"
"24";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1513875";"—"
"25";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"1092635";"—"
"26";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1759517";"—"
"27";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1713760";"—"
"28";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1947604";"—"
"29";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1848498";"—"
"30";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"1986020";"—"
"31";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1048212";"—"
"32";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"1669931";"—"
"33";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1764518";"—"
"34";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2096382";"—"
"35";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1624206";"—"
"36";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2177229";"—"
"37";"11";"—";"—";"-";"—";"Ожидание результатов ВИ";"2177679";"—"
"38";"28";"—";"—";"-";"—";"Ожидание результатов ВИ";"2206732";"—"
"39";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2202405";"—"
"40";"27";"—";"—";"-";"—";"Ожидание результатов ВИ";"2271193";"—"
"41";"19";"—";"—";"-";"—";"Ожидание результатов ВИ";"2266189";"—"
"42";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2289624";"—"
"43";"38";"—";"—";"-";"—";"Ожидание результатов ВИ";"2296188";"—"
"44";"39";"—";"—";"-";"—";"Ожидание результатов ВИ";"2295983";"—"
"45";"7";"—";"—";"-";"—";"Ожидание результатов ВИ";"2334009";"—"
"46";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2330508";"—"
"47";"12";"—";"—";"-";"—";"Ожидание результатов ВИ";"2336660";"—"
"48";"10";"—";"—";"-";"—";"Ожидание результатов ВИ";"2314213";"—"
"49";"28";"—";"—";"-";"—";"Ожидание результатов ВИ";"2235479";"—"
"50";"33";"—";"—";"-";"—";"Ожидание результатов ВИ";"2338458";"—"
"51";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2341158";"—"
"52";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2369970";"—"
"53";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2369957";"—"
"54";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2353970";"—"
"55";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2317498";"—"
"56";"9";"—";"—";"-";"—";"Ожидание результатов ВИ";"2376196";"—"
"57";"25";"—";"—";"-";"—";"Ожидание результатов ВИ";"2383170";"—"
"58";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2391744";"—"
"59";"32";"—";"—";"-";"—";"Ожидание результатов ВИ";"2414490";"—"
"60";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2273866";"—"
"61";"28";"—";"—";"-";"—";"Ожидание результатов ВИ";"2413072";"—"
"62";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2410361";"—"
"63";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2424878";"—"
"64";"35";"—";"—";"-";"—";"Ожидание результатов ВИ";"2431600";"—"
"65";"31";"—";"—";"-";"—";"Ожидание результатов ВИ";"2431308";"—"
"66";"31";"—";"—";"-";"—";"Ожидание результатов ВИ";"2441572";"—"
"67";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2119536";"—"
"68";"12";"—";"—";"-";"—";"Ожидание результатов ВИ";"2455570";"—"
