"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"50000";"-";"50000";"Ожидание результатов ВИ";"2047680";"—"
"2";"3";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2050153";"—"
"3";"1";"—";"35000";"-";"35000";"Ожидание результатов ВИ";"2073832";"—"
"4";"6";"—";"33000";"-";"33000";"Ожидание результатов ВИ";"2056621";"—"
"5";"1";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2039964";"—"
"6";"12";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2137647";"—"
"7";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2180297";"—"
"8";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2180244";"—"
"9";"12";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2170509";"—"
"10";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1996966";"—"
"11";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2033494";"—"
"12";"12";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2182439";"—"
"13";"2";"—";"20000";"-";"20000";"Ожидание результатов ВИ";"2266857";"—"
"14";"1";"—";"20000";"-";"20000";"Ожидание результатов ВИ";"2306664";"—"
"15";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2077279";"—"
"16";"14";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2077176";"—"
"17";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2306288";"—"
"18";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2009616";"—"
"19";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1165220";"—"
"20";"1";"Электронное";"—";"-";"—";"Ожидание результатов ВИ";"2131547";"—"
"21";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1001000";"—"
"22";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1156430";"—"
"23";"7";"—";"—";"-";"—";"Ожидание результатов ВИ";"1184758";"—"
"24";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1607790";"—"
"25";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1997686";"—"
"26";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2138876";"—"
"27";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2227331";"—"
"28";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2153533";"—"
"29";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2153206";"—"
"30";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2288511";"—"
"31";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2317844";"—"
"32";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2331722";"—"
"33";"11";"—";"—";"-";"—";"Ожидание результатов ВИ";"2335985";"—"
"34";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2358957";"—"
"35";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2367985";"—"
"36";"7";"—";"—";"-";"—";"Ожидание результатов ВИ";"2416912";"—"
"37";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2431605";"—"
"38";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2429377";"—"
"39";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2439002";"—"
"40";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2446642";"—"
"41";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"2458812";"—"
